순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'475150,신,SK이터닉스,"80,600",↑,"18,600","+30.00","18,259,402","136.09","53.60%","1,358,883"
2,'277810,신,레인보우로보틱스,"508,000",▲,"29,500","+6.17","990,026","85.70","5.11%","498,779"
3,'006340,신,대원전선,"14,200",▲,"2,040","+16.78","28,661,355","150.32","36.56%","385,583"
4,'028050,신,삼성E&A,"46,650",▲,"5,350","+12.95","7,025,858","487.06","3.59%","326,780"
5,'058610,신,에스피지,"83,700",▲,"1,100","+1.33","3,206,146","77.75","14.46%","275,187"
6,'006360,신,GS건설,"34,400",▲,"5,300","+18.21","7,924,949","223.04","9.27%","261,504"
7,'036930,신,주성엔지니어링,"163,900",▲,"1,900","+1.17","1,525,396","100.35","3.29%","247,280"
8,'000500,신,가온전선,"217,000",▲,"7,500","+3.58","1,155,192","95.34","3.88%","242,233"
9,'119850,,지엔씨에너지,"45,550",↑,"10,500","+29.96","5,540,259","654.07","33.69%","238,435"
10,'100090,신,SK오션플랜트,"17,260",▲,"2,830","+19.61","12,331,550","494.76","19.74%","213,947"
11,'010060,신,OCI홀딩스,"247,000",↑,"57,000","+30.00","880,758","229.78","4.72%","198,722"
12,'439960,주,코스모로보틱스,"16,450",▼,"-1,120","-6.37","11,436,102","1,561.03","35.25%","197,546"
13,'095610,신,테스,"154,100",▼,"-2,400","-1.53","1,259,240","124.11","6.51%","192,625"
14,'000250,증,삼천당제약,"166,100",▲,"13,300","+8.70","1,088,311","72.51","4.64%","175,223"
15,'322000,신,HD현대에너지솔루션,"171,500",▲,"39,300","+29.73","1,017,519","289.77","9.09%","162,053"
16,'240810,신,원익IPS,"113,300",▲,"1,600","+1.43","1,187,554","54.59","2.42%","134,566"
17,'009830,신,한화솔루션,"30,000",▲,"2,850","+10.50","4,390,335","214.86","2.56%","129,753"
18,'080220,신,제주반도체,"80,900",▲,"5,900","+7.87","1,513,073","77.14","4.40%","121,775"
19,'319660,신,피에스케이,"157,000",▲,"300","+0.19","770,666","70.81","2.67%","120,706"
20,'108490,신,로보티즈,"216,500",▼,"-3,000","-1.37","551,186","51.92","3.76%","120,535"
21,'437730,신,삼현,"37,950",▲,"2,900","+8.27","2,912,279","164.12","9.19%","115,089"
22,'078930,신,GS,"93,600",▲,"9,400","+11.16","1,218,803","284.90","1.32%","111,616"
23,'007660,신,이수페타시스,"93,400",▲,"1,800","+1.97","1,056,506","128.78","1.44%","98,173"
24,'353200,신,대덕전자,"123,200",▲,"4,200","+3.53","772,443","70.42","1.57%","95,353"
25,'214450,신,파마리서치,"360,000",▲,"37,500","+11.63","254,233","151.69","2.45%","89,219"
26,'002990,증,금호건설,"11,300",▲,"880","+8.45","7,807,782","103.77","20.96%","88,595"
27,'047040,신,대우건설,"16,340",▲,"1,070","+7.01","5,397,202","132.56","1.32%","85,254"
28,'064260,신,다날,"4,635",▲,"705","+17.94","17,277,774","2,387.41","22.85%","82,380"
29,'089970,신,브이엠,"81,600",▼,"-500","-0.61","1,002,458","86.05","3.81%","81,684"
30,'222800,신,심텍,"98,300",▲,"700","+0.72","829,981","123.85","2.22%","81,000"
31,'024060,신,흥구석유,"13,870",▲,"160","+1.17","5,737,741","107.87","38.26%","79,759"
32,'001440,신,대한전선,"31,000",▲,"3,550","+12.93","2,686,755","149.55","1.38%","79,343"
33,'347850,신,디앤디파마텍,"64,000",▲,"5,000","+8.47","1,244,914","105.12","2.72%","78,197"
34,'403870,신,HPSP,"39,650",▲,"850","+2.19","1,971,589","86.89","2.40%","77,410"
35,'073240,신,금호타이어,"6,440",▲,"330","+5.40","12,149,159","91.67","4.23%","76,553"
36,'062040,신,산일전기,"183,600",▲,"16,900","+10.14","430,651","173.08","1.41%","75,795"
37,'089030,신,테크윙,"50,800",▲,"4,600","+9.96","1,458,331","153.28","3.94%","74,066"
38,'267270,신,HD건설기계,"140,300",▲,"13,300","+10.47","530,011","149.85","1.11%","73,175"
39,'352820,신,하이브,"211,000",▲,"11,400","+5.71","351,387","131.89","0.82%","71,582"
40,'064400,신,LG씨엔에스,"69,900",▲,"5,300","+8.20","1,030,952","103.28","1.07%","70,367"
41,'060250,신,NHN KCP,"12,830",▲,"950","+8.00","4,956,445","2,599.37","12.35%","66,128"
42,'484810,신,티엑스알로보틱스,"13,080",▲,"540","+4.31","4,673,942","240.79","30.26%","65,862"
43,'058470,신,리노공업,"73,900",▲,"2,100","+2.92","895,524","103.58","1.18%","65,112"
44,'023530,신,롯데쇼핑,"128,200",▼,"-6,200","-4.61","487,437","432.01","1.73%","60,673"
45,'003280,신,흥아해운,"2,035",▲,"68","+3.46","28,161,755","92.56","11.72%","57,116"
46,'003230,신,삼양식품,"1,127,000",▲,"18,000","+1.62","50,067","89.56","0.67%","55,854"
