순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'475150,,SK이터닉스,"48,700",▼,"-8,400","-14.71","7,279,876","70.86","21.37%","366,425"
2,'413630,신,씨피시스템,"4,200",▲,"135","+3.32","56,134,532","305.01","154.07%","257,790"
3,'460930,신,현대힘스,"14,080",▲,"40","+0.28","14,386,207","222.87","40.52%","221,278"
4,'006340,신,대원전선,"13,600",▼,"-380","-2.72","14,047,118","89.94","17.92%","194,054"
5,'214450,신,파마리서치,"375,500",▲,"5,500","+1.49","480,826","187.48","4.63%","179,736"
6,'439960,,코스모로보틱스,"15,120",▲,"800","+5.59","11,016,700","163.93","33.95%","170,145"
7,'352820,신,하이브,"188,800",▼,"-36,200","-16.09","751,566","197.98","1.75%","156,345"
8,'108860,신,셀바스AI,"9,020",▲,"960","+11.91","16,321,366","143.51","60.65%","146,743"
9,'036930,신,주성엔지니어링,"128,800",▼,"-21,100","-14.08","1,039,437","75.40","2.24%","137,326"
10,'277810,신,레인보우로보틱스,"400,500",▼,"-45,500","-10.20","259,952","76.19","1.34%","106,023"
11,'080220,신,제주반도체,"62,400",▼,"-11,600","-15.68","1,522,999","111.85","4.43%","98,149"
12,'007660,신,이수페타시스,"71,400",▼,"-14,400","-16.78","1,276,301","150.89","1.74%","95,306"
13,'336260,,두산퓨얼셀,"23,550",▼,"-6,450","-21.50","3,716,569","123.32","5.68%","93,675"
14,'016360,신,삼성증권,"93,000",▼,"-8,400","-8.28","996,981","261.14","1.12%","93,563"
15,'353200,신,대덕전자,"91,300",▼,"-18,100","-16.54","986,810","163.25","2.00%","92,189"
16,'240810,신,원익IPS,"89,500",▼,"-16,500","-15.57","1,009,849","108.88","2.06%","92,136"
17,'003230,신,삼양식품,"1,183,000",▼,"-37,000","-3.03","77,247","77.17","1.03%","91,277"
18,'199430,주,케이엔알시스템,"17,600",▲,"3,330","+23.34","5,339,387","559.80","47.69%","90,965"
19,'028050,신,삼성E&A,"44,150",▼,"-3,500","-7.35","1,991,265","106.75","1.02%","89,575"
20,'010060,신,OCI홀딩스,"184,500",▼,"-21,500","-10.44","475,142","52.85","2.55%","89,124"
21,'095610,신,테스,"122,100",▼,"-20,000","-14.07","726,543","98.88","3.76%","88,999"
22,'222800,신,심텍,"75,500",▼,"-16,800","-18.20","1,114,535","201.26","2.98%","86,188"
23,'086520,신,에코프로,"72,700",▼,"-7,900","-9.80","1,098,285","111.61","0.81%","81,809"
24,'477850,신,마키나락스,"23,500",▼,"-3,250","-12.15","2,970,188","92.84","16.73%","77,265"
25,'000500,신,가온전선,"151,800",▼,"-30,800","-16.87","487,997","139.12","1.64%","77,111"
26,'319660,신,피에스케이,"125,500",▼,"-20,500","-14.04","602,032","104.62","2.08%","76,552"
27,'950160,증,코오롱티슈진,"14,560",▼,"-1,350","-8.49","5,060,761","32.24","5.96%","74,697"
28,'131970,신,두산테스나,"66,400",▼,"-14,600","-18.02","1,072,012","468.75","5.55%","71,940"
29,'006360,신,GS건설,"25,500",▼,"-3,600","-12.37","2,559,201","105.67","3.00%","66,777"
30,'009830,신,한화솔루션,"23,950",▼,"-2,250","-8.59","2,701,114","65.16","1.58%","65,609"
31,'089970,신,브이엠,"62,900",▼,"-12,000","-16.02","1,020,432","213.19","3.88%","64,949"
32,'004170,신,신세계,"465,500",▼,"-51,500","-9.96","140,423","162.05","1.49%","64,918"
33,'119850,신,지엔씨에너지,"32,000",▼,"-5,400","-14.44","1,955,307","87.64","11.89%","63,923"
34,'440110,증,파두,"56,300",▼,"-8,600","-13.25","1,074,613","317.09","2.15%","61,734"
35,'403870,신,HPSP,"32,700",▼,"-4,800","-12.80","1,831,984","92.00","2.23%","61,014"
36,'087010,증,펩트론,"143,000",▲,"14,100","+10.94","465,797","84.03","2.00%","60,644"
37,'332570,신,PS일렉트로닉스,"7,540",▲,"290","+4.00","7,809,388","190.70","16.72%","58,766"
38,'356680,신,엑스게이트,"9,800",▼,"-720","-6.84","5,156,590","2,250.56","18.07%","58,223"
39,'483650,주,달바글로벌,"256,000",▼,"-3,500","-1.35","226,196","75.32","1.82%","56,837"
40,'003490,신,대한항공,"25,250",▼,"-1,200","-4.54","2,223,092","69.07","0.61%","56,663"
41,'000990,신,DB하이텍,"84,800",▼,"-13,900","-14.08","623,526","183.54","1.44%","54,021"
42,'006260,신,LS,"268,000",▼,"-37,000","-12.13","199,067","140.53","0.64%","53,995"
43,'058610,신,에스피지,"68,000",▼,"-7,000","-9.33","750,153","75.23","3.39%","53,774"
44,'396300,신,세아메카닉스,"3,815",▲,"320","+9.16","13,463,420","403.54","50.83%","53,359"
45,'000250,증,삼천당제약,"139,500",▼,"-9,900","-6.63","381,871","96.48","1.63%","52,911"
46,'333430,신,일승,"3,525",▼,"-225","-6.00","12,327,902","446.34","40.13%","52,507"
47,'064400,신,LG씨엔에스,"61,800",▼,"-5,200","-7.76","827,425","104.40","0.86%","52,146"
48,'039490,신,키움증권,"272,000",▼,"-28,000","-9.33","190,298","206.47","0.73%","51,668"
49,'067310,신,하나마이크론,"30,050",▼,"-5,150","-14.63","1,681,346","181.87","2.53%","51,339"
50,'062040,신,산일전기,"145,800",▼,"-20,600","-12.38","335,083","126.64","1.10%","50,033"
51,'082740,신,한화엔진,"42,750",▼,"-4,750","-10.00","1,114,119","74.27","1.34%","49,184"
52,'044340,,위닉스,"5,290",▼,"-110","-2.04","8,283,095","55.25","46.35%","48,872"
53,'322000,신,HD현대에너지솔루션,"111,700",▼,"-23,100","-17.14","417,087","59.56","3.73%","48,818"
54,'058470,신,리노공업,"61,600",▼,"-8,200","-11.75","747,112","154.02","0.99%","46,969"
55,'131290,신,티에스이,"176,400",▼,"-32,600","-15.60","263,077","245.77","2.38%","46,824"
56,'001440,신,대한전선,"25,150",▼,"-3,350","-11.75","1,820,701","135.76","0.93%","46,490"
57,'307950,신,현대오토에버,"341,500",▼,"-52,500","-13.32","131,545","104.59","0.48%","46,471"
58,'347850,신,디앤디파마텍,"55,500",▼,"-3,500","-5.93","836,908","126.95","1.83%","45,335"
59,'247540,신,에코프로비엠,"101,800",▼,"-8,700","-7.87","440,521","120.02","0.46%","45,149"
60,'034220,신,LG디스플레이,"9,000",▼,"-660","-6.83","4,952,522","160.03","1.00%","44,850"
61,'093370,신,후성,"8,100",▼,"-1,870","-18.76","5,053,904","238.57","4.72%","42,767"
62,'108490,신,로보티즈,"180,600",▼,"-20,400","-10.15","229,655","89.97","1.57%","42,649"
63,'399720,신,가온칩스,"48,400",▼,"-2,500","-4.91","891,831","49.39","7.53%","41,465"
64,'039030,신,이오테크닉스,"270,000",▼,"-39,000","-12.62","151,930","181.33","1.24%","41,143"
65,'010170,증,대한광통신,"8,450",▼,"-1,290","-13.24","4,708,954","149.85","3.03%","40,942"
66,'001820,신,삼화콘덴서,"68,100",▼,"-14,400","-17.45","586,012","256.95","5.64%","40,878"
67,'304100,신,솔트룩스,"12,830",▼,"-80","-0.62","3,020,647","136.02","23.99%","40,854"
68,'047040,신,대우건설,"13,430",▼,"-1,750","-11.53","2,956,361","123.76","0.72%","40,114"
69,'267270,신,HD건설기계,"122,800",▼,"-11,800","-8.77","315,659","115.91","0.66%","39,614"
70,'319400,신,현대무벡스,"20,850",▼,"-1,000","-4.58","1,879,996","28.70","1.69%","39,262"
71,'005387,신,현대차2우B,"182,200",▼,"-13,800","-7.04","210,328","174.54","0.61%","38,968"
72,'039980,신,폴라리스AI,"5,250",▲,"385","+7.91","7,017,881","135.07","48.80%","38,304"
73,'066970,증,엘앤에프,"71,600",▼,"-9,900","-12.15","520,555","185.41","1.28%","37,989"
74,'0218L0,,네오뷰,"14,820",▼,"-3,130","-17.44","2,254,377","42.98","42.73%","37,838"
75,'078930,신,GS,"87,500",▼,"-4,100","-4.48","413,129","76.01","0.45%","36,488"
76,'141080,신,리가켐바이오,"90,600",▼,"-7,000","-7.17","396,761","145.28","1.08%","35,709"
77,'161890,신,한국콜마,"98,900",▼,"-3,600","-3.51","334,902","116.01","1.42%","33,428"
78,'011790,신,SKC,"71,800",▼,"-9,700","-11.90","449,413","175.26","0.91%","33,236"
79,'100090,신,SK오션플랜트,"12,630",▼,"-2,200","-14.83","2,447,147","56.52","3.92%","31,960"
80,'028300,증,HLB,"30,400",▼,"-1,050","-3.34","1,048,649","87.18","0.79%","31,889"
81,'059120,신,아진엑스텍,"6,290",▼,"-250","-3.82","4,645,749","101.96","25.38%","31,356"
82,'101490,신,에스앤에스텍,"39,500",▼,"-1,450","-3.54","765,892","137.48","3.59%","31,308"
83,'178320,신,서진시스템,"33,050",▼,"-6,750","-16.96","915,111","151.55","1.44%","30,740"
84,'005290,신,동진쎄미켐,"36,500",▼,"-6,000","-14.12","792,537","163.08","1.56%","29,539"
