순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'028300,증,HLB,"35,100",▲,"400","+1.15","9,919,774","210.09","7.45%","374,473"
2,'240810,신,원익IPS,"140,700",▼,"-2,000","-1.40","1,774,140","74.49","3.62%","246,854"
3,'036930,신,주성엔지니어링,"187,900",▼,"-21,600","-10.31","1,144,362","39.09","2.47%","222,097"
4,'475150,신,SK이터닉스,"52,000",▼,"-1,300","-2.44","4,113,894","76.23","12.08%","220,471"
5,'353200,신,대덕전자,"138,000",▼,"-5,200","-3.63","1,322,752","71.36","2.68%","185,584"
6,'004310,신,현대약품,"7,600",▲,"890","+13.26","23,484,986","145.19","73.40%","185,353"
7,'095610,신,테스,"195,500",▼,"-18,500","-8.64","763,150","47.15","3.95%","151,502"
8,'319660,신,피에스케이,"195,200",▼,"-9,300","-4.55","762,363","56.82","2.64%","150,262"
9,'476060,신,온코닉테라퓨틱스,"14,350",▲,"2,300","+19.09","9,120,114","180.33","20.09%","127,152"
10,'080220,신,제주반도체,"81,900",▼,"-7,200","-8.08","1,495,291","36.40","4.35%","123,508"
11,'214450,신,파마리서치,"336,500",▲,"9,000","+2.75","325,305","119.83","3.14%","110,328"
12,'006660,신,삼성공조,"13,580",▲,"1,980","+17.07","7,893,208","304.34","97.14%","106,722"
13,'009830,신,한화솔루션,"27,600",▼,"-3,200","-10.39","3,689,511","162.58","2.15%","106,168"
14,'005360,경,모나미,"3,730",▲,"285","+8.27","24,275,831","586.59","128.47%","103,722"
15,'950160,증,코오롱티슈진,"62,100",▼,"-15,800","-20.28","1,575,524","482.49","1.86%","100,687"
16,'049080,주,기가레인,"11,290",▼,"-440","-3.75","7,149,792","240.66","84.24%","96,472"
17,'089970,,브이엠,"107,900",▼,"-8,000","-6.90","903,688","54.88","3.44%","96,265"
18,'037070,신,파세코,"8,030",▲,"20","+0.25","10,840,631","154.91","54.21%","93,184"
19,'279570,신,케이뱅크,"6,390",▲,"640","+11.13","13,840,218","1,207.43","3.42%","88,646"
20,'067290,신,JW신약,"1,970",▲,"100","+5.35","41,156,067","140.72","73.45%","87,598"
21,'439090,신,마녀공장,"17,340",▲,"760","+4.58","4,851,047","352.06","29.60%","85,352"
22,'222800,신,심텍,"107,600",▼,"-14,000","-11.51","751,420","67.49","2.01%","81,215"
23,'403870,신,HPSP,"42,500",▼,"-4,200","-8.99","1,857,267","47.16","2.26%","80,268"
24,'413630,신,씨피시스템,"3,360",▲,"370","+12.37","21,884,353","467.21","60.07%","76,188"
25,'002990,경,금호건설,"10,900",▼,"-2,480","-18.54","6,563,015","57.85","17.62%","75,881"
26,'347850,신,디앤디파마텍,"68,700",▼,"-7,300","-9.61","1,047,520","90.55","2.29%","73,898"
27,'007660,신,이수페타시스,"92,600",▼,"-9,500","-9.30","779,175","86.66","1.07%","73,766"
28,'047920,증,HLB제약,"9,220",▲,"640","+7.46","7,131,103","278.40","21.75%","71,579"
29,'000020,신,동화약품,"5,740",▼,"-270","-4.49","9,684,155","593.23","34.68%","65,937"
30,'003490,신,대한항공,"26,500",▼,"-150","-0.56","2,445,232","77.13","0.67%","65,015"
31,'069540,주,빛과전자,"2,590",▼,"-235","-8.32","22,610,880","47.57","20.07%","63,468"
32,'024060,신,흥구석유,"12,010",▼,"-570","-4.53","4,723,822","83.37","31.50%","60,593"
33,'073240,,금호타이어,"5,850",▼,"-830","-12.43","9,891,154","37.68","3.45%","59,657"
34,'006340,신,대원전선,"12,230",▼,"-1,170","-8.73","4,732,054","25.73","6.04%","59,072"
35,'226950,증,올릭스,"135,800",▲,"4,600","+3.51","406,550","125.60","1.94%","55,678"
36,'006260,신,LS,"288,500",▼,"-16,500","-5.41","192,084","88.91","0.62%","55,025"
37,'067310,신,하나마이크론,"35,750",▼,"-3,450","-8.80","1,557,020","70.68","2.35%","55,015"
38,'010170,증,대한광통신,"10,300",▼,"-1,380","-11.82","4,999,407","51.03","3.22%","53,109"
39,'082740,신,한화엔진,"47,150",▼,"-100","-0.21","1,112,542","84.67","1.34%","52,545"
40,'031980,신,피에스케이홀딩스,"142,800",▼,"-13,400","-8.58","366,078","49.83","1.70%","52,128"
41,'003280,신,흥아해운,"1,783",▼,"-32","-1.76","27,573,166","208.78","11.47%","51,862"
42,'161890,신,한국콜마,"108,000",▲,"800","+0.75","476,149","77.87","2.02%","51,570"
43,'039030,신,이오테크닉스,"347,000",▼,"-38,000","-9.87","144,101","85.09","1.17%","50,403"
44,'087010,증,펩트론,"118,800",▼,"-11,200","-8.62","411,626","32.14","1.77%","49,995"
45,'000990,신,DB하이텍,"110,200",▼,"-10,600","-8.77","420,369","101.74","0.97%","47,022"
46,'064400,신,LG씨엔에스,"65,000",▼,"-3,300","-4.83","713,415","81.22","0.74%","46,820"
47,'119850,신,지엔씨에너지,"33,500",▲,"1,250","+3.88","1,364,692","147.74","8.30%","46,533"
48,'348370,증,엔켐,"24,100",▲,"2,700","+12.62","1,857,477","205.33","8.48%","46,490"
49,'062040,신,산일전기,"169,900",▼,"-9,300","-5.19","264,800","80.20","0.87%","45,249"
50,'058470,신,리노공업,"72,500",▼,"-5,400","-6.93","602,785","50.38","0.80%","44,316"
51,'352820,신,하이브,"208,000", ,"0","0","208,927","70.29","0.49%","43,096"
52,'000500,신,가온전선,"199,000",▼,"-21,500","-9.75","212,990","48.31","1.29%","42,916"
53,'483650,신,달바글로벌,"208,500",▲,"10,100","+5.09","207,609","189.79","1.67%","42,893"
54,'131290,신,티에스이,"281,000",▼,"-3,500","-1.23","154,851","69.06","1.40%","42,805"
55,'047040,신,대우건설,"15,150",▼,"-1,090","-6.71","2,793,242","75.17","0.68%","42,739"
56,'016360,신,삼성증권,"107,900",▼,"-3,200","-2.88","393,544","48.54","0.45%","42,242"
57,'108490,신,로보티즈,"200,000",▼,"-22,500","-10.11","207,967","85.53","1.42%","42,092"
58,'141080,신,리가켐바이오,"104,000",▼,"-7,000","-6.31","387,275","81.34","1.05%","40,797"
59,'003230,신,삼양식품,"1,066,000",▼,"-6,000","-0.56","37,764","49.00","0.51%","40,434"
60,'128940,신,한미약품,"384,500", ,"0","0","104,567","81.38","0.82%","39,977"
61,'323280,신,태성,"36,950",▼,"-1,500","-3.90","994,108","181.33","3.26%","39,155"
62,'089030,신,테크윙,"49,200",▼,"-2,700","-5.20","783,918","45.44","2.12%","38,656"
63,'001440,신,대한전선,"27,700",▼,"-2,250","-7.51","1,353,854","65.86","0.70%","37,923"
64,'028050,신,삼성E&A,"40,850",▼,"-1,700","-4.00","908,391","61.10","0.47%","37,112"
65,'034220,신,LG디스플레이,"10,410",▼,"-310","-2.89","3,502,614","89.26","0.71%","36,824"
66,'281820,신,케이씨텍,"101,400",▼,"-3,500","-3.34","370,627","50.37","1.88%","36,794"
67,'267270,신,HD건설기계,"130,900",▲,"1,400","+1.08","276,716","91.80","0.58%","35,939"
68,'078930,신,GS,"83,600",▲,"1,800","+2.20","428,322","108.14","0.47%","35,782"
69,'090430,신,아모레퍼시픽,"124,100",▲,"3,300","+2.73","291,393","83.19","0.50%","35,781"
70,'066970,,엘앤에프,"92,200",▼,"-2,900","-3.05","367,354","76.54","0.91%","34,281"
71,'161390,신,한국타이어앤테크놀로지,"73,900",▲,"2,400","+3.36","467,723","131.75","0.38%","34,203"
72,'042110,신,에스씨디,"1,306",▲,"74","+6.01","24,554,053","366.68","50.81%","34,089"
73,'005387,신,현대차2우B,"198,000",▼,"-1,100","-0.55","171,368","74.55","0.50%","33,648"
74,'084370,신,유진테크,"147,600",▼,"-15,200","-9.34","220,891","60.58","0.97%","33,340"
75,'440110,증,파두,"70,400",▼,"-9,500","-11.89","453,894","63.25","0.91%","32,794"
76,'277810,신,레인보우로보틱스,"397,500",▼,"-32,500","-7.56","80,092","66.75","0.42%","32,268"
77,'356860,,티엘비,"38,750",▼,"-5,250","-11.93","819,366","132.83","8.34%","32,234"
78,'002700,신,신일전자,"1,130",▼,"-6","-0.53","26,842,122","187.51","38.32%","32,090"
79,'044340,주,위닉스,"5,050",▼,"-360","-6.65","5,724,322","62.14","32.03%","31,903"
80,'047050,신,포스코인터내셔널,"50,600",▼,"-800","-1.56","619,343","89.53","0.36%","31,679"
