순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'0039P0,증,매드업,"10,080",▲,"2,080","+26.00","72,312,507","","385.74%","1,101,085"
2,'240810,신,원익IPS,"165,600",▼,"-2,500","-1.49","5,997,181","115.69","12.22%","1,017,742"
3,'475150,신,SK이터닉스,"59,400",▲,"7,700","+14.89","15,201,990","230.03","44.63%","877,667"
4,'403870,신,HPSP,"50,200",▼,"-3,800","-7.04","12,186,115","228.63","14.81%","646,489"
5,'007660,신,이수페타시스,"131,700",▲,"16,300","+14.12","4,926,293","235.50","6.72%","635,961"
6,'000500,신,가온전선,"301,000",▲,"67,500","+28.91","1,900,973","132.82","11.50%","524,801"
7,'006340,신,대원전선,"13,400",↑,"3,090","+29.97","31,991,445","534.97","40.80%","399,267"
8,'222800,신,심텍,"156,100",▲,"7,400","+4.98","2,475,134","93.11","6.61%","383,320"
9,'000990,신,DB하이텍,"133,300",▼,"-10,900","-7.56","2,700,624","236.81","6.21%","357,382"
10,'062040,신,산일전기,"262,500",▲,"24,000","+10.06","1,269,219","159.41","4.15%","331,589"
11,'039030,신,이오테크닉스,"439,500",▼,"-36,500","-7.67","642,456","130.78","5.22%","294,633"
12,'058470,신,리노공업,"82,000",▼,"-2,000","-2.38","3,480,757","185.86","4.57%","289,522"
13,'001440,신,대한전선,"36,800",▲,"2,900","+8.55","7,553,086","266.85","3.86%","277,842"
14,'001820,신,삼화콘덴서,"155,500",▲,"4,500","+2.98","1,620,814","58.49","15.60%","251,307"
15,'093370,,후성,"17,310",▼,"-2,740","-13.67","14,082,137","100.30","13.13%","248,550"
16,'095610,신,테스,"213,500",▲,"5,500","+2.64","1,072,196","72.68","5.54%","234,204"
17,'080220,신,제주반도체,"103,300",▼,"-600","-0.58","2,234,653","92.28","6.49%","231,018"
18,'319660,,피에스케이,"212,000",▲,"15,900","+8.11","1,095,422","103.39","3.79%","228,400"
19,'084370,신,유진테크,"209,000",▲,"23,300","+12.55","1,056,800","204.46","4.62%","224,100"
20,'095340,신,ISC,"171,000",▼,"-10,500","-5.79","1,207,181","223.24","5.70%","212,306"
21,'089030,신,테크윙,"58,400",▲,"4,800","+8.96","3,593,747","220.02","9.70%","211,474"
22,'006360,신,GS건설,"30,100",▲,"5,000","+19.92","6,524,380","573.77","7.63%","192,089"
23,'047040,신,대우건설,"19,420",▲,"580","+3.08","9,045,011","201.87","2.21%","180,523"
24,'347700,증,스피어,"28,050",▲,"4,700","+20.13","6,501,317","150.09","12.62%","177,758"
25,'347850,신,디앤디파마텍,"92,400",▲,"4,900","+5.60","1,886,920","144.52","4.25%","175,403"
26,'353200,신,대덕전자,"154,400",▲,"800","+0.52","1,125,879","70.90","2.28%","174,262"
27,'067310,신,하나마이크론,"51,300",▲,"1,450","+2.91","3,188,769","187.64","4.80%","166,365"
28,'214450,신,파마리서치,"369,000",▲,"6,000","+1.65","424,368","99.22","4.09%","155,757"
29,'226950,증,올릭스,"166,800",▲,"11,200","+7.20","896,047","127.45","4.41%","152,133"
30,'089970,,브이엠,"119,700",▲,"10,400","+9.52","1,222,202","148.48","4.94%","143,327"
31,'357780,신,솔브레인,"337,500",▼,"-28,000","-7.66","396,405","229.24","5.10%","136,599"
32,'336260,신,두산퓨얼셀,"59,600",▲,"3,600","+6.43","2,241,179","332.39","3.43%","132,199"
33,'009830,신,한화솔루션,"36,100",▲,"2,150","+6.33","3,282,814","167.22","1.91%","120,337"
34,'141080,신,리가켐바이오,"150,500",▲,"600","+0.40","776,472","98.50","2.10%","118,383"
35,'043260,,성호전자,"30,600",▲,"950","+3.20","3,687,934","144.17","5.20%","115,838"
36,'010170,증,대한광통신,"13,850",▲,"650","+4.92","8,389,277","154.72","5.40%","115,453"
37,'475040,,스트라드비젼,"5,840",▼,"-1,360","-18.89","18,261,580","83.97","34.30%","110,931"
38,'037710,신,광주신세계,"45,050",▲,"300","+0.67","2,443,113","115.38","32.04%","107,692"
39,'010060,신,OCI홀딩스,"240,500",▲,"26,000","+12.12","454,423","188.60","2.44%","107,259"
40,'281820,신,케이씨텍,"117,000",▲,"1,900","+1.65","878,302","59.26","4.44%","104,281"
41,'073240,신,금호타이어,"5,070",▲,"190","+3.89","19,797,991","177.92","6.90%","102,188"
42,'103590,신,일진전기,"83,300",▲,"7,000","+9.17","1,246,156","72.60","2.62%","100,950"
43,'058730,,다스코,"4,320",▲,"115","+2.73","21,781,577","112.64","109.20%","99,466"
44,'005290,신,동진쎄미켐,"56,500",▼,"-1,800","-3.09","1,662,464","121.56","3.27%","96,867"
45,'064400,신,LG씨엔에스,"76,200",▼,"-2,600","-3.30","1,227,097","75.42","1.27%","94,306"
46,'001210,경,금호전기,"1,389",▲,"215","+18.31","65,356,939","56.05","105.62%","90,447"
