순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'036930,신,주성엔지니어링,"192,600",▼,"-34,900","-15.34","3,073,252","86.67","6.62%","606,054"
2,'006340,신,대원전선,"13,050",▲,"1,060","+8.84","32,057,610","83.03","40.89%","410,176"
3,'403870,신,HPSP,"48,500",▲,"4,800","+10.98","7,516,774","121.42","9.14%","350,516"
4,'000500,,가온전선,"277,000",▼,"-3,000","-1.07","998,441","94.34","6.04%","296,368"
5,'240810,신,원익IPS,"133,100",▲,"1,500","+1.14","2,225,683","77.58","4.54%","288,869"
6,'477850,신,마키나락스,"23,400",▲,"2,100","+9.86","10,151,187","237.40","57.18%","232,362"
7,'007660,신,이수페타시스,"110,000",▼,"-9,800","-8.18","1,893,586","88.11","2.58%","208,812"
8,'222800,신,심텍,"129,400",▲,"4,700","+3.77","1,609,060","94.26","4.30%","203,075"
9,'475150,신,SK이터닉스,"47,750",▼,"-4,950","-9.39","3,830,217","70.19","11.25%","183,715"
10,'080220,신,제주반도체,"91,500",▲,"1,800","+2.01","1,980,721","91.14","5.76%","175,011"
11,'002990,경,금호건설,"9,500",▼,"-2,230","-19.01","15,824,416","44.26","42.48%","167,611"
12,'064400,신,LG씨엔에스,"74,200",▼,"-4,100","-5.24","2,223,908","79.36","2.30%","162,190"
13,'062040,신,산일전기,"221,000",▼,"-17,000","-7.14","720,047","95.95","2.36%","158,671"
14,'161890,신,한국콜마,"117,700",▲,"4,000","+3.52","1,290,649","59.41","5.47%","149,284"
15,'128940,신,한미약품,"460,000",▲,"24,000","+5.50","328,431","104.35","2.57%","149,098"
16,'319660,신,피에스케이,"183,200",▲,"200","+0.11","785,390","102.30","2.72%","140,329"
17,'419050,신,삼기에너지솔루션즈,"1,735",▼,"-209","-10.75","64,611,237","245.74","112.97%","139,515"
18,'353200,신,대덕전자,"129,600",▼,"-1,400","-1.07","1,073,282","141.89","2.18%","135,734"
19,'095610,신,테스,"177,700",▼,"-100","-0.06","746,863","83.75","3.86%","128,713"
20,'028050,신,삼성E&A,"48,100",▼,"-900","-1.84","2,718,102","87.07","1.39%","127,769"
21,'058470,신,리노공업,"78,000",▲,"2,900","+3.86","1,581,914","48.22","2.08%","120,563"
22,'0039P0,,매드업,"7,770",▼,"-230","-2.88","12,774,951","74.91","68.15%","114,730"
23,'214450,신,파마리서치,"341,000",▼,"-19,500","-5.41","310,404","83.29","2.99%","106,302"
24,'153890,,져스텍,"15,790",↑,"3,640","+29.96","7,073,852","681.11","58.71%","104,624"
25,'347850,신,디앤디파마텍,"81,700",▼,"-5,000","-5.77","1,263,549","109.14","2.85%","103,368"
26,'000990,신,DB하이텍,"120,300",▲,"3,500","+3.00","861,130","50.05","1.98%","102,161"
27,'095500,신,미래나노텍,"8,940",▲,"1,730","+23.99","11,562,051","565.12","37.29%","96,798"
28,'010170,증,대한광통신,"12,240",▲,"280","+2.34","8,239,149","108.74","5.30%","95,941"
29,'043260,증,성호전자,"22,100",▲,"200","+0.91","4,574,481","54.36","6.40%","95,554"
30,'141080,신,리가켐바이오,"133,900",▼,"-9,000","-6.30","710,929","113.37","1.93%","95,472"
31,'089970,,브이엠,"101,500",▲,"2,000","+2.01","963,663","63.37","3.90%","95,261"
