순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'475150,신,SK이터닉스,"55,900",▲,"3,900","+7.50","7,371,510","177.83","21.64%","414,079"
2,'240810,신,원익IPS,"115,100",▼,"-25,600","-18.19","2,116,731","118.38","4.32%","258,416"
3,'036930,신,주성엔지니어링,"167,900",▼,"-20,000","-10.64","1,313,721","112.98","2.83%","233,730"
4,'319660,신,피에스케이,"171,800",▼,"-23,600","-12.08","1,087,935","132.79","3.76%","190,680"
5,'095610,신,테스,"171,900",▼,"-22,400","-11.53","861,398","105.06","4.45%","152,046"
6,'353200,신,대덕전자,"120,700",▼,"-17,300","-12.54","1,121,263","84.34","2.27%","140,483"
7,'003680,경,한성기업,"10,170",↓,"-4,350","-29.96","10,808,274","","174.06%","139,693"
8,'460930,신,현대힘스,"13,650",▲,"1,510","+12.44","9,604,862","203.84","27.05%","131,687"
9,'024060,신,흥구석유,"13,440",▲,"1,430","+11.91","9,425,353","196.06","62.84%","125,260"
10,'376900,증,로킷헬스케어,"59,500",▲,"11,150","+23.06","2,157,141","323.54","13.59%","120,429"
11,'067310,신,하나마이크론,"36,650",▲,"900","+2.52","2,954,597","188.54","4.45%","112,456"
12,'073240,,금호타이어,"6,250",▲,"400","+6.84","16,669,025","148.47","5.81%","100,847"
13,'086520,신,에코프로,"73,400",▼,"-6,600","-8.25","1,283,726","87.66","0.95%","96,199"
14,'089970,,브이엠,"93,600",▼,"-14,700","-13.57","959,086","99.15","3.65%","91,984"
15,'403870,신,HPSP,"39,500",▼,"-3,000","-7.06","2,174,022","115.42","2.65%","87,466"
16,'222800,신,심텍,"101,900",▼,"-5,500","-5.12","830,842","105.52","2.22%","85,298"
17,'080220,신,제주반도체,"78,000",▼,"-3,900","-4.76","1,055,306","69.64","3.07%","82,822"
18,'067290,신,JW신약,"2,020",▲,"50","+2.54","38,683,677","93.63","69.04%","82,284"
19,'028300,증,HLB,"30,550",▼,"-4,750","-13.46","2,529,691","24.22","1.90%","79,934"
20,'049080,증,기가레인,"12,990",▲,"1,700","+15.06","5,887,382","81.43","69.36%","77,039"
21,'039030,신,이오테크닉스,"316,000",▼,"-28,000","-8.14","242,076","142.51","1.97%","75,518"
22,'006660,신,삼성공조,"12,560",▼,"-1,020","-7.51","5,230,948","65.89","64.38%","73,910"
23,'089030,신,테크윙,"48,550",▼,"-650","-1.32","1,489,147","188.38","4.02%","73,771"
24,'009830,신,한화솔루션,"26,750",▼,"-850","-3.08","2,677,031","71.58","1.56%","73,108"
25,'014950,신,삼익제약,"6,260",▲,"690","+12.39","11,182,585","361.26","111.75%","72,043"
26,'440110,증,파두,"71,600",▲,"1,200","+1.70","968,355","211.92","1.94%","70,884"
27,'005860,신,한일사료,"2,770",▲,"360","+14.94","25,438,477","796.34","64.56%","70,400"
28,'007660,신,이수페타시스,"85,200",▼,"-6,800","-7.39","786,314","94.47","1.08%","68,189"
29,'320000,증,한울반도체,"15,970",▲,"2,890","+22.09","4,196,839","606.37","62.32%","67,931"
30,'000250,증,삼천당제약,"239,000",↑,"54,900","+29.82","293,374","222.90","1.26%","66,661"
31,'002990,경,금호건설,"10,860",▼,"-40","-0.37","6,086,876","91.53","16.34%","65,668"
32,'078930,신,GS,"82,700",▼,"-100","-0.12","755,781","174.71","0.82%","64,000"
33,'004170,신,신세계,"532,000",▼,"-57,000","-9.68","118,194","300.28","1.26%","63,516"
34,'365660,,레몬헬스케어,"6,990",↑,"1,610","+29.93","9,166,419","628.45","68.66%","59,473"
35,'010060,신,OCI홀딩스,"202,000",▲,"7,700","+3.96","275,468","183.76","1.48%","55,721"
36,'347850,신,디앤디파마텍,"64,300",▼,"-4,400","-6.40","851,253","80.11","1.86%","55,061"
37,'010170,증,대한광통신,"9,460",▼,"-840","-8.16","5,699,670","112.37","3.67%","54,945"
38,'226950,증,올릭스,"113,200",▼,"-23,400","-17.13","449,241","106.49","2.15%","53,740"
39,'058470,신,리노공업,"69,200",▼,"-3,100","-4.29","722,460","111.99","0.95%","50,537"
40,'003490,신,대한항공,"25,350",▼,"-1,150","-4.34","1,994,870","81.10","0.55%","50,505"
41,'016360,신,삼성증권,"102,500",▼,"-5,200","-4.83","478,541","113.70","0.54%","49,399"
42,'131290,신,티에스이,"258,500",▼,"-24,000","-8.50","187,298","116.31","1.70%","48,884"
43,'064400,신,LG씨엔에스,"61,800",▼,"-3,200","-4.92","776,135","107.12","0.81%","48,132"
44,'005387,신,현대차2우B,"187,100",▼,"-10,900","-5.51","248,250","144.60","0.72%","46,721"
