순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'006340,신,대원전선,"11,990",▼,"-1,410","-10.52","38,605,417","120.62","49.24%","515,917"
2,'002990,경,금호건설,"11,730",▼,"-2,810","-19.33","35,748,087","784.95","95.95%","503,490"
3,'240810,신,원익IPS,"131,600",▼,"-34,000","-20.53","2,868,694","47.61","5.85%","401,206"
4,'475150,신,SK이터닉스,"52,700",▼,"-6,700","-11.28","5,456,269","35.62","16.02%","308,335"
5,'000500,주,가온전선,"283,000",▼,"-17,500","-5.82","1,045,789","53.76","6.33%","306,300"
6,'403870,신,HPSP,"43,700",▼,"-6,500","-12.95","6,190,740","50.29","7.53%","285,385"
7,'007660,신,이수페타시스,"121,300",▼,"-11,600","-8.73","2,119,663","40.54","2.89%","263,821"
8,'058470,신,리노공업,"75,200",▼,"-6,500","-7.96","3,199,737","89.04","4.20%","243,715"
9,'161890,신,한국콜마,"114,700",▲,"7,900","+7.40","2,063,263","334.67","8.75%","241,279"
10,'064400,신,LG씨엔에스,"78,300",▲,"2,100","+2.76","2,802,218","225.77","2.90%","221,367"
11,'222800,신,심텍,"127,600",▼,"-29,700","-18.88","1,668,490","64.08","4.46%","220,444"
12,'000990,신,DB하이텍,"117,600",▼,"-15,600","-11.71","1,705,750","61.63","3.93%","206,396"
13,'080220,신,제주반도체,"89,700",▼,"-13,600","-13.17","2,173,058","96.61","6.31%","198,118"
14,'043260,,성호전자,"21,900",▼,"-8,700","-28.43","8,414,808","227.02","11.76%","195,636"
15,'0039P0,주,매드업,"8,000",▼,"-2,080","-20.63","17,051,655","23.46","90.96%","183,827"
16,'062040,신,산일전기,"240,000",▼,"-21,500","-8.22","733,679","52.81","2.40%","179,862"
17,'112040,주,위메이드,"21,900",▼,"-3,200","-12.75","6,299,148","2,291.25","18.56%","169,885"
18,'039030,신,이오테크닉스,"390,000",▼,"-45,000","-10.34","427,798","65.15","3.48%","169,286"
19,'037710,신,광주신세계,"40,050",▼,"-3,450","-7.93","3,570,120","126.43","46.81%","164,956"
20,'095610,신,테스,"180,500",▼,"-32,500","-15.26","878,000","80.19","4.54%","163,286"
21,'001820,신,삼화콘덴서,"122,200",▼,"-33,300","-21.41","1,249,901","76.66","12.03%","162,813"
22,'028050,신,삼성E&A,"49,000",▼,"-2,700","-5.22","3,121,732","55.86","1.60%","155,360"
23,'089970,,브이엠,"101,000",▼,"-18,700","-15.62","1,500,289","119.35","6.06%","152,685"
24,'003230,신,삼양식품,"1,157,000",▼,"-5,000","-0.43","126,621","277.16","1.69%","150,831"
25,'319660,신,피에스케이,"187,800",▼,"-23,700","-11.21","758,778","67.78","2.62%","147,206"
26,'013580,신,계룡건설,"25,800",▲,"2,000","+8.40","5,101,653","902.37","57.13%","140,051"
27,'010960,신,삼호개발,"4,370",▲,"135","+3.19","28,500,760","557.67","118.17%","139,492"
28,'006360,신,GS건설,"29,650",▼,"-450","-1.50","4,580,249","69.84","5.36%","137,991"
29,'128940,신,한미약품,"435,500",▲,"13,500","+3.20","310,842","209.44","2.43%","136,365"
30,'214450,신,파마리서치,"357,000",▼,"-9,500","-2.59","367,233","84.01","3.54%","135,608"
31,'352820,신,하이브,"211,500",▲,"7,500","+3.68","632,270","149.95","1.47%","135,345"
32,'483650,신,달바글로벌,"228,500",▼,"-13,000","-5.38","525,511","219.78","4.21%","126,552"
33,'010060,신,OCI홀딩스,"219,000",▼,"-21,000","-8.75","514,821","89.66","2.76%","120,620"
34,'090430,신,아모레퍼시픽,"119,000",▲,"5,400","+4.75","962,931","195.76","1.65%","115,631"
35,'082740,신,한화엔진,"53,100",▼,"-1,900","-3.45","2,107,176","143.07","2.53%","115,197"
36,'067310,신,하나마이크론,"42,500",▼,"-8,800","-17.15","2,529,523","78.89","3.81%","112,156"
37,'001440,신,대한전선,"33,700",▼,"-3,100","-8.42","3,236,298","42.30","1.66%","111,098"
38,'024840,증,KBI메탈,"4,970",▲,"145","+3.01","21,746,734","358.70","52.38%","111,051"
39,'089030,신,테크윙,"47,450",▼,"-10,950","-18.75","2,171,775","60.07","5.87%","109,541"
40,'084370,신,유진테크,"176,000",▼,"-30,500","-14.77","605,305","56.01","2.65%","108,896"
41,'095340,신,ISC,"152,800",▼,"-17,900","-10.49","691,873","56.41","3.27%","106,046"
42,'347850,신,디앤디파마텍,"86,700",▼,"-5,700","-6.17","1,157,745","61.02","2.61%","104,041"
43,'353200,신,대덕전자,"131,000",▼,"-23,400","-15.16","756,449","66.96","1.54%","103,253"
44,'009830,신,한화솔루션,"34,900",▼,"-1,200","-3.32","2,917,733","88.50","1.70%","103,052"
45,'033100,신,제룡전기,"54,900",▲,"200","+0.37","1,813,044","82.24","11.29%","101,304"
46,'178320,신,서진시스템,"51,800",▼,"-4,600","-8.16","1,759,959","111.71","2.77%","98,492"
47,'226950,증,올릭스,"158,200",▼,"-8,800","-5.27","597,617","65.68","2.95%","97,615"
48,'103590,신,일진전기,"79,200",▼,"-4,200","-5.04","1,142,620","68.58","2.40%","93,629"
49,'010170,증,대한광통신,"11,960",▼,"-1,890","-13.65","7,577,281","89.72","4.88%","92,559"
50,'141080,신,리가켐바이오,"142,900",▼,"-7,100","-4.73","618,926","76.57","1.68%","90,373"
51,'047040,신,대우건설,"18,350",▼,"-1,070","-5.51","4,790,638","52.73","1.17%","90,029"
52,'094360,신,칩스앤미디어,"15,100",▲,"2,940","+24.18","6,092,622","4,821.38","28.53%","88,667"
53,'477850,신,마키나락스,"21,300",↑,"4,890","+29.80","4,276,080","1,064.02","24.09%","84,245"
54,'277810,신,레인보우로보틱스,"485,500",▼,"-33,500","-6.45","167,168","110.84","0.87%","82,132"
55,'281820,신,케이씨텍,"113,900",▼,"-3,600","-3.06","702,615","78.24","3.55%","80,905"
56,'007610,증,선도전기,"6,300",▲,"1,190","+23.29","13,089,604","1,565.69","72.73%","80,586"
57,'347700,증,스피어,"24,400",▼,"-3,650","-13.01","2,962,768","45.46","5.75%","78,297"
58,'093370,,후성,"15,270",▼,"-2,040","-11.79","4,929,097","34.79","4.60%","78,115"
59,'298380,신,에이비엘바이오,"97,200",▼,"-4,300","-4.24","741,495","93.38","1.33%","74,026"
60,'000250,증,삼천당제약,"204,000",▼,"-19,500","-8.72","360,545","194.13","1.54%","73,837"
61,'101730,신,위메이드맥스,"4,795",▲,"520","+12.16","14,612,651","9,612.14","17.44%","73,348"
62,'009420,신,한올바이오파마,"61,800",▲,"200","+0.32","1,041,333","101.77","2.00%","65,492"
63,'126340,,비나텍,"88,000",▼,"-19,700","-18.29","672,175","780.82","9.37%","64,667"
64,'290650,,엘앤씨바이오,"87,800",▼,"-2,900","-3.20","701,920","182.75","2.61%","64,381"
65,'001210,경,금호전기,"983",▼,"-406","-29.23","49,303,963","74.94","79.68%","62,771"
66,'204320,신,HL만도,"48,400",▲,"300","+0.62","1,256,307","120.96","2.68%","61,445"
67,'016360,신,삼성증권,"108,600",▼,"-4,100","-3.64","550,881","96.83","0.62%","60,232"
68,'131290,신,티에스이,"254,000",▼,"-22,000","-7.97","225,741","84.06","2.05%","58,286"
69,'357780,신,솔브레인,"304,000",▼,"-34,500","-10.19","192,001","46.94","2.47%","58,119"
70,'454910,신,두산로보틱스,"83,300",▼,"-6,000","-6.72","682,348","124.49","1.06%","57,357"
71,'440110,증,파두,"76,000",▼,"-6,600","-7.99","741,049","90.91","1.48%","57,130"
72,'004170,신,신세계,"733,000",▼,"-43,000","-5.54","76,475","82.27","0.81%","56,757"
