순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'475150,주,SK이터닉스,"57,100",▼,"-23,800","-29.42","10,140,512","48.50","29.77%","652,805"
2,'950160,증,코오롱티슈진,"15,910",▲,"910","+6.07","15,612,575","60.59","18.38%","251,736"
3,'006340,신,대원전선,"13,980",▲,"250","+1.82","15,492,695","124.27","19.76%","220,864"
4,'036930,신,주성엔지니어링,"149,900",▲,"8,900","+6.31","1,367,092","98.29","2.95%","202,755"
5,'010060,신,OCI홀딩스,"206,000",▼,"-44,000","-17.60","868,042","36.14","4.65%","184,522"
6,'319400,신,현대무벡스,"21,850",▲,"2,630","+13.68","6,458,668","654.06","5.80%","146,505"
7,'277810,신,레인보우로보틱스,"446,000",▲,"27,500","+6.57","325,605","52.67","1.68%","144,849"
8,'003230,신,삼양식품,"1,220,000",▲,"69,000","+5.99","98,501","153.78","1.31%","120,265"
9,'0218L0,,네오뷰,"17,950",↓,"-7,650","-29.88","5,230,904","","99.15%","111,442"
10,'009830,신,한화솔루션,"26,200",▼,"-3,800","-12.67","4,117,382","70.40","2.40%","108,994"
11,'439960,,코스모로보틱스,"14,320",▲,"10","+0.07","6,668,026","353.03","20.55%","107,120"
12,'095610,신,테스,"142,100",▲,"6,000","+4.41","692,756","67.34","3.58%","97,705"
13,'322000,신,HD현대에너지솔루션,"134,800",▼,"-29,200","-17.80","695,552","21.06","6.22%","97,520"
14,'080220,신,제주반도체,"74,000",▲,"3,700","+5.26","1,341,572","94.61","3.90%","97,043"
15,'460930,신,현대힘스,"14,040",▼,"-1,910","-11.97","6,151,383","28.82","17.33%","95,998"
16,'240810,신,원익IPS,"106,000",▲,"5,500","+5.47","918,631","90.38","1.88%","94,671"
17,'214450,신,파마리서치,"370,000",▲,"13,000","+3.64","246,723","123.10","2.38%","92,091"
18,'028050,신,삼성E&A,"47,650",▲,"50","+0.11","1,852,365","37.58","0.95%","87,384"
19,'119850,,지엔씨에너지,"37,400",▼,"-7,900","-17.44","2,119,031","29.57","12.89%","85,530"
20,'003490,신,대한항공,"26,450",▲,"1,000","+3.93","3,196,240","105.25","0.87%","85,277"
21,'477850,신,마키나락스,"26,750",▲,"2,500","+10.31","3,175,337","102.06","17.89%","85,010"
22,'044340,,위닉스,"5,400",▲,"495","+10.09","14,832,983","240.12","82.99%","84,955"
23,'108860,신,셀바스AI,"8,060",▲,"1,210","+17.66","10,337,340","1,109.54","38.41%","84,356"
24,'352820,신,하이브,"225,000",▲,"13,000","+6.13","367,237","174.90","0.86%","82,329"
25,'064260,신,다날,"4,590",▲,"230","+5.28","16,874,432","488.95","22.31%","81,151"
26,'336260,신,두산퓨얼셀,"30,000",↓,"-12,800","-29.91","2,483,948","277.00","3.80%","81,021"
27,'319660,신,피에스케이,"146,000",▲,"2,100","+1.46","547,720","73.23","1.90%","79,184"
28,'399720,신,가온칩스,"50,900",▲,"10,900","+27.25","1,575,352","766.44","13.29%","75,058"
29,'403870,신,HPSP,"37,500",▲,"1,850","+5.19","1,970,064","81.77","2.40%","73,305"
30,'484810,신,티엑스알로보틱스,"13,440",▲,"1,600","+13.51","5,371,883","966.65","34.77%","73,206"
31,'006360,신,GS건설,"29,100",▼,"-1,150","-3.80","2,406,860","65.69","2.82%","72,366"
32,'483650,,달바글로벌,"259,500",▲,"19,000","+7.90","286,329","148.94","2.30%","71,932"
33,'058610,신,에스피지,"75,000",▲,"3,400","+4.75","942,066","99.90","4.25%","71,480"
34,'082740,신,한화엔진,"47,500",▼,"-1,550","-3.16","1,456,507","88.43","1.75%","70,069"
35,'007660,신,이수페타시스,"85,800",▼,"-1,200","-1.38","802,683","112.46","1.10%","68,673"
36,'087010,증,펩트론,"128,900",▲,"15,600","+13.77","535,863","76.00","2.30%","68,188"
37,'100090,신,SK오션플랜트,"14,830",▼,"-3,520","-19.18","4,277,797","21.15","6.85%","68,086"
38,'413630,신,씨피시스템,"4,065",↑,"935","+29.87","18,395,090","236.21","50.49%","67,339"
39,'037070,신,파세코,"7,200",▲,"390","+5.73","8,560,205","100.59","42.81%","66,318"
40,'353200,신,대덕전자,"109,400",▼,"-100","-0.09","598,788","76.68","1.22%","64,410"
41,'090430,신,아모레퍼시픽,"123,500",▲,"5,500","+4.66","480,621","176.16","0.83%","59,406"
42,'000500,신,가온전선,"182,600",▼,"-6,300","-3.34","322,152","50.67","1.09%","58,891"
43,'000250,증,삼천당제약,"149,400",▲,"600","+0.40","376,188","43.81","1.61%","56,041"
44,'064400,신,LG씨엔에스,"67,000",▲,"2,500","+3.88","785,604","101.37","0.82%","52,629"
45,'078930,신,GS,"91,600",▼,"-3,700","-3.88","536,589","44.55","0.58%","50,195"
46,'108490,신,로보티즈,"201,000",▲,"9,600","+5.02","244,170","77.94","1.67%","48,831"
47,'0156T0,,에이치엘지노믹스,"13,480",▼,"-1,310","-8.86","3,353,416","17.13","43.10%","46,953"
48,'222800,신,심텍,"92,300",▲,"3,800","+4.29","518,935","66.93","1.39%","46,508"
49,'237690,신,에스티팜,"99,900",▼,"-16,800","-14.40","431,926","461.09","2.07%","46,095"
50,'004170,신,신세계,"517,000",▲,"13,000","+2.58","85,888","65.80","0.91%","43,763"
51,'062040,신,산일전기,"166,400",▼,"-4,400","-2.58","250,308","84.10","0.82%","41,871"
52,'006260,신,LS,"305,000",▼,"-2,000","-0.65","137,157","73.45","0.44%","41,827"
53,'347850,신,디앤디파마텍,"59,000",▼,"-600","-1.01","653,050","92.61","1.43%","39,137"
54,'001440,신,대한전선,"28,500",▲,"400","+1.42","1,329,421","62.20","0.68%","37,769"
55,'257720,신,실리콘투,"38,400",▲,"3,150","+8.94","971,811","298.68","1.49%","37,155"
56,'016360,신,삼성증권,"101,400",▲,"1,100","+1.10","361,932","56.98","0.41%","36,605"
57,'267270,신,HD건설기계,"134,600",▲,"1,900","+1.43","268,070","100.18","0.56%","36,308"
58,'047040,신,대우건설,"15,180",▼,"-120","-0.78","2,373,499","64.27","0.58%","36,163"
59,'028300,증,HLB,"31,450",▲,"150","+0.48","1,150,145","17.91","0.87%","35,885"
60,'025560,증,미래산업,"10,210",▲,"1,860","+22.28","3,798,366","","14.93%","35,692"
61,'192820,신,코스맥스,"192,500",▲,"14,100","+7.90","185,730","278.73","1.64%","35,594"
62,'084370,신,유진테크,"112,300",▲,"3,100","+2.84","309,007","125.95","1.35%","34,107"
63,'089970,신,브이엠,"74,900",▲,"1,600","+2.18","453,736","45.42","1.73%","33,784"
64,'161390,신,한국타이어앤테크놀로지,"69,800",▼,"-700","-0.99","483,425","117.31","0.40%","33,758"
65,'486990,증,노타,"22,050",▲,"1,950","+9.70","1,512,444","51.42","7.07%","32,640"
66,'095340,신,ISC,"137,000",▲,"2,400","+1.78","235,810","148.24","1.12%","32,322"
67,'058470,신,리노공업,"69,800",▲,"1,200","+1.75","462,301","68.77","0.61%","32,259"
68,'000990,신,DB하이텍,"98,700",▼,"-1,300","-1.30","323,775","84.13","0.75%","31,829"
69,'067310,신,하나마이크론,"35,200",▲,"2,000","+6.02","912,067","80.51","1.38%","31,564"
70,'047050,신,포스코인터내셔널,"52,700",▼,"-3,600","-6.39","576,054","81.14","0.33%","30,820"
71,'010170,증,대한광통신,"9,740",▼,"-180","-1.81","3,120,072","75.81","2.01%","30,805"
72,'034220,신,LG디스플레이,"9,660",▼,"-140","-1.43","3,078,347","63.77","0.62%","30,010"
73,'332570,신,PS일렉트로닉스,"7,250",▲,"180","+2.55","4,047,409","121.15","8.67%","29,834"
74,'161890,신,한국콜마,"102,500",▲,"2,300","+2.30","283,109","122.63","1.20%","29,359"
75,'024060,신,흥구석유,"10,990",▼,"-3,130","-22.17","2,492,664","34.18","16.62%","29,332"
76,'059120,신,아진엑스텍,"6,540",▲,"1,060","+19.34","4,517,965","304.63","24.68%","29,140"
77,'304100,신,솔트룩스,"12,910",▲,"1,840","+16.62","2,087,678","2,090.23","16.58%","28,041"
78,'454910,신,두산로보틱스,"66,200",▲,"1,500","+2.32","408,983","76.10","0.64%","27,172"
