순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'010170,증,대한광통신,"18,320",▲,"2,190","+13.58","53,016,643","230.85","34.10%","958,724"
2,'000500,신,가온전선,"327,000",▲,"66,500","+25.53","2,617,062","363.19","8.79%","810,407"
3,'043260,,성호전자,"26,800",▲,"5,200","+24.07","19,297,147","130.71","25.58%","493,103"
4,'007660,신,이수페타시스,"103,700",▼,"-2,300","-2.17","3,145,569","201.69","4.29%","320,162"
5,'001440,신,대한전선,"31,450",▲,"3,150","+11.13","7,921,726","821.93","4.05%","245,807"
6,'001820,신,삼화콘덴서,"144,600",▲,"7,000","+5.09","1,645,163","258.14","15.83%","240,342"
7,'017900,,광전자,"10,520",▲,"270","+2.63","19,738,327","317.19","34.07%","214,186"
8,'072950,신,빛샘전자,"14,250",▲,"910","+6.82","14,271,130","227.20","177.23%","213,944"
9,'218410,신,RFHIC,"60,100",▲,"6,700","+12.55","3,468,272","237.05","13.06%","205,428"
10,'036930,신,주성엔지니어링,"205,500",▲,"1,500","+0.74","879,814","109.93","1.90%","180,895"
11,'052690,신,한전기술,"133,800",▼,"-3,800","-2.76","1,273,339","112.78","3.34%","173,335"
12,'046970,증,우리로,"8,080",▲,"1,060","+15.10","19,343,931","893.98","44.14%","161,775"
13,'119850,신,지엔씨에너지,"54,200",▲,"2,900","+5.65","2,963,203","108.13","18.02%","160,426"
14,'006340,신,대원전선,"13,890",▲,"1,030","+8.01","11,460,689","879.06","14.62%","159,509"
15,'000990,신,DB하이텍,"126,100",▲,"1,600","+1.29","1,192,677","74.63","2.75%","150,037"
16,'047040,신,대우건설,"18,910",▲,"420","+2.27","7,647,113","209.42","1.87%","146,586"
17,'062040,신,산일전기,"211,500",▲,"10,500","+5.22","656,281","137.21","2.15%","137,168"
18,'005690,신,파미셀,"12,530",▲,"950","+8.20","10,062,027","235.85","16.77%","131,469"
19,'108490,신,로보티즈,"306,500",▼,"-3,500","-1.13","407,931","79.86","2.79%","126,049"
20,'001210,증,금호전기,"10,850",▲,"240","+2.26","10,425,291","707.32","83.68%","120,771"
21,'006360,신,GS건설,"36,850",▲,"250","+0.68","3,129,248","441.76","3.66%","118,257"
22,'103590,신,일진전기,"76,600",▲,"6,400","+9.12","1,459,581","370.11","3.07%","110,312"
23,'229640,신,LS에코에너지,"60,500",▲,"7,500","+14.15","1,789,328","297.52","5.85%","106,997"
24,'125490,신,한라캐스트,"12,050",▲,"870","+7.78","8,406,314","871.86","23.03%","104,290"
25,'222800,신,심텍,"125,700",▼,"-2,500","-1.95","781,215","166.59","2.06%","99,663"
26,'437730,신,삼현,"50,100",▲,"1,750","+3.62","1,963,708","191.57","6.20%","98,340"
27,'024840,,KBI메탈,"6,500",▲,"620","+10.54","14,787,494","431.38","34.16%","97,031"
28,'009155,신,삼성전기우,"510,000",▲,"28,500","+5.92","177,882","837.96","6.12%","90,590"
29,'950260,,인제니아테라퓨틱스(Reg.S),"18,470",▲,"540","+3.01","4,772,518","129.48","9.66%","90,306"
30,'356680,신,엑스게이트,"17,570",▲,"320","+1.86","5,038,945","176.27","17.66%","89,976"
31,'003230,신,삼양식품,"1,300,000",▲,"12,000","+0.93","66,559","130.77","0.89%","86,628"
32,'089970,신,브이엠,"55,100",▲,"2,300","+4.36","1,560,869","178.56","5.93%","85,584"
33,'240810,신,원익IPS,"121,500",▲,"3,500","+2.97","666,041","101.14","1.36%","80,125"
34,'069540,경,빛과전자,"4,100",▲,"5","+0.12","18,338,598","141.60","16.28%","77,253"
35,'032820,증,우리기술,"13,870",▲,"540","+4.05","5,593,365","109.27","3.24%","76,958"
36,'483650,신,달바글로벌,"180,300",▲,"7,600","+4.40","425,588","104.84","3.40%","76,846"
37,'128940,신,한미약품,"503,000",▼,"-12,000","-2.33","149,760","59.16","1.17%","75,985"
