순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'001820,신,삼화콘덴서,"137,400",▲,"21,700","+18.76","3,935,561","1,006.31","37.87%","539,116"
2,'052690,신,한전기술,"152,000",▲,"7,000","+4.83","3,167,594","194.05","8.29%","475,501"
3,'036930,신,주성엔지니어링,"209,000",▼,"-12,000","-5.43","1,714,112","33.75","3.69%","373,346"
4,'386380,,스카이랩스,"25,550",▼,"-550","-2.11","12,551,067","203.40","66.90%","352,183"
5,'024060,신,흥구석유,"14,610",▲,"100","+0.69","13,840,427","62.10","92.27%","220,729"
6,'108490,신,로보티즈,"323,500", ,"0","0","666,001","36.01","4.55%","214,301"
7,'356680,신,엑스게이트,"16,060",↑,"3,700","+29.94","14,325,803","1,889.01","50.19%","208,558"
8,'003350,신,한국화장품제조,"15,710",▲,"2,550","+19.38","11,732,798","2,370.01","51.78%","182,897"
9,'046970,증,우리로,"7,190",▲,"490","+7.31","23,360,072","181.93","53.31%","176,139"
10,'488280,신,에스투더블유,"14,850",▲,"3,100","+26.38","11,038,143","163.64","101.97%","156,540"
11,'044490,신,태웅,"39,350",▲,"2,450","+6.64","3,771,856","522.67","18.86%","152,505"
12,'047040,신,대우건설,"19,890",▲,"140","+0.71","7,732,818","91.61","1.89%","152,323"
13,'006360,신,GS건설,"38,500",▲,"1,250","+3.36","3,370,200","195.58","3.94%","129,773"
14,'203650,신,드림시큐리티,"2,620",▲,"495","+23.29","51,018,333","7,281.24","50.17%","128,700"
15,'0011A0,신,액스비스,"13,100",▲,"1,400","+11.97","9,456,271","162.50","101.32%","127,711"
16,'032820,증,우리기술,"14,050",▼,"-550","-3.77","8,637,569","48.34","5.00%","123,060"
17,'222800,신,심텍,"131,200",▼,"-2,700","-2.02","915,160","34.19","2.41%","119,324"
18,'000500,신,가온전선,"254,000",▲,"4,000","+1.60","473,068","56.79","1.59%","117,594"
19,'000990,신,DB하이텍,"105,800",▼,"-9,400","-8.16","1,082,777","35.21","2.49%","117,449"
20,'003230,신,삼양식품,"1,278,000",▲,"14,000","+1.11","91,300","118.24","1.22%","116,889"
21,'475150,,SK이터닉스,"51,900",▲,"100","+0.19","2,136,739","194.97","6.28%","113,241"
22,'240810,신,원익IPS,"110,300",▼,"-8,500","-7.15","972,298","35.26","1.99%","108,445"
23,'066970,증,엘앤에프,"120,000",▼,"-3,100","-2.52","897,481","76.01","2.21%","107,977"
24,'069540,증,빛과전자,"3,870",▼,"-55","-1.40","25,168,004","64.91","22.34%","99,620"
25,'319660,신,피에스케이,"123,000",▼,"-7,300","-5.60","780,895","56.24","2.70%","95,483"
26,'082740,신,한화엔진,"50,300",▲,"1,950","+4.03","1,849,655","144.72","2.22%","92,600"
27,'053260,신,금강철강,"7,870",▲,"180","+2.34","10,636,932","146.64","56.83%","90,307"
28,'028050,신,삼성E&A,"51,000",▲,"600","+1.19","1,755,727","96.94","0.90%","88,776"
29,'437730,신,삼현,"42,300",▲,"3,650","+9.44","2,166,781","77.64","6.84%","88,225"
30,'119850,신,지엔씨에너지,"50,600",▼,"-600","-1.17","1,624,910","86.65","9.88%","84,114"
31,'336260,,두산퓨얼셀,"48,800",▼,"-1,300","-2.59","1,723,969","53.58","2.64%","83,843"
32,'083650,신,비에이치아이,"68,400",▲,"1,500","+2.24","1,150,188","138.16","3.72%","78,074"
33,'062040,신,산일전기,"198,600",▲,"2,400","+1.22","399,595","48.65","1.31%","77,774"
34,'004310,신,현대약품,"9,820",▲,"50","+0.51","7,647,677","174.78","23.90%","76,965"
35,'403870,신,HPSP,"53,300",▼,"-2,300","-4.14","1,387,854","19.97","1.69%","74,632"
36,'248170,신,샘표식품,"25,700",▼,"-4,450","-14.76","2,334,817","135.26","51.11%","73,994"
37,'095610,경,테스,"143,500",▼,"-11,400","-7.36","507,537","22.65","2.63%","73,556"
38,'064550,신,바이오니아,"9,970",▲,"690","+7.44","6,972,210","1,003.19","27.02%","71,170"
39,'012210,,삼미금속,"12,290",▼,"-340","-2.69","5,656,094","86.65","24.54%","70,410"
40,'010170,증,대한광통신,"14,150",▼,"-590","-4.00","4,890,902","59.92","3.15%","69,725"
41,'161890,신,한국콜마,"141,300",▲,"1,900","+1.36","493,768","86.79","2.10%","69,367"
42,'226950,증,올릭스,"109,300",▲,"9,500","+9.52","648,562","183.05","3.08%","68,038"
43,'483650,신,달바글로벌,"167,600",▼,"-9,000","-5.10","396,495","117.39","3.17%","66,469"
44,'353200,신,대덕전자,"100,000",▼,"-2,500","-2.44","664,969","68.95","1.35%","65,976"
45,'007540,신,샘표,"57,500",▲,"1,800","+3.23","955,258","2,145.50","33.22%","63,228"
46,'080220,신,제주반도체,"75,200",▼,"-3,600","-4.57","812,797","24.56","2.36%","61,572"
47,'058610,신,에스피지,"96,800",▼,"-600","-0.62","647,623","32.15","2.93%","61,566"
48,'010060,신,OCI홀딩스,"218,500",▼,"-3,000","-1.35","270,315","73.35","1.45%","59,535"
49,'039030,신,이오테크닉스,"445,500",▼,"-9,500","-2.09","132,797","24.71","1.08%","59,011"
50,'375500,신,DL이앤씨,"85,800",▲,"1,900","+2.26","665,969","122.36","1.73%","56,831"
