순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'069540,증,빛과전자,"4,325",▲,"455","+11.76","73,309,551","289.70","65.06%","314,179"
2,'356680,신,엑스게이트,"17,200",▲,"1,140","+7.10","16,111,276","112.42","56.45%","282,305"
3,'017900,신,광전자,"10,270",↑,"2,370","+30.00","28,894,983","686.68","49.87%","271,776"
4,'052690,신,한전기술,"138,000",▼,"-14,000","-9.21","1,675,321","48.59","4.39%","242,810"
5,'001820,신,삼화콘덴서,"139,200",▲,"1,800","+1.31","1,602,795","40.40","15.42%","222,301"
6,'108490,신,로보티즈,"324,000",▲,"500","+0.15","620,025","86.62","4.23%","200,679"
7,'010170,증,대한광통신,"14,490",▲,"340","+2.40","12,352,057","248.92","7.95%","179,296"
8,'000990,신,DB하이텍,"111,600",▲,"5,800","+5.48","1,422,161","115.51","3.27%","158,120"
9,'036930,신,주성엔지니어링,"206,000",▼,"-3,000","-1.44","751,679","43.49","1.62%","157,056"
10,'024060,신,흥구석유,"14,660",▲,"50","+0.34","8,274,905","59.18","55.17%","127,230"
11,'014950,,삼익제약,"9,270",▲,"1,360","+17.19","13,629,562","1,122.26","135.39%","124,945"
12,'003230,신,삼양식품,"1,305,000",▲,"27,000","+2.11","93,216","99.21","1.24%","121,158"
13,'488280,신,에스투더블유,"15,850",▲,"1,000","+6.73","7,158,255","58.71","66.13%","117,606"
14,'161890,신,한국콜마,"146,000",▲,"4,700","+3.33","799,683","133.38","3.39%","116,396"
15,'257720,신,실리콘투,"45,100",▲,"1,600","+3.68","2,421,291","198.53","3.70%","109,057"
16,'203650,신,드림시큐리티,"2,795",▲,"175","+6.68","36,372,902","70.69","35.77%","105,849"
17,'046970,증,우리로,"7,190", ,"0","0","13,019,329","55.59","29.71%","96,710"
18,'090460,신,비에이치,"20,150",▲,"1,130","+5.94","4,733,819","209.70","14.05%","95,129"
19,'004310,신,현대약품,"9,990",▲,"170","+1.73","8,415,538","109.40","26.30%","86,088"
20,'062040,신,산일전기,"197,200",▼,"-1,400","-0.70","423,114","92.90","1.39%","84,098"
21,'047040,신,대우건설,"18,760",▼,"-1,130","-5.68","4,389,376","56.33","1.07%","83,104"
22,'128940,신,한미약품,"474,000",▲,"10,000","+2.16","166,457","147.72","1.30%","79,169"
23,'441270,신,파인엠텍,"9,350",▲,"1,060","+12.79","8,655,380","286.89","20.51%","78,698"
24,'411080,신,샌즈랩,"6,900",▲,"1,390","+25.23","11,490,308","659.10","75.26%","78,633"
25,'003350,신,한국화장품제조,"14,970",▼,"-740","-4.71","4,819,989","40.85","21.28%","78,073"
26,'217590,신,티엠씨,"12,770",▲,"1,890","+17.37","5,981,853","2,441.72","24.83%","75,337"
27,'222800,신,심텍,"124,500",▼,"-6,700","-5.11","591,622","61.20","1.56%","75,292"
28,'001210,주,금호전기,"10,770",▼,"-1,680","-13.49","5,748,063","199.27","46.45%","71,190"
29,'382900,신,범한퓨얼셀,"24,850",▼,"-200","-0.80","2,558,122","94.31","29.20%","69,468"
30,'082740,신,한화엔진,"50,500",▲,"200","+0.40","1,360,684","70.90","1.64%","69,212"
31,'066970,증,엘앤에프,"114,200",▼,"-5,800","-4.83","593,420","63.93","1.46%","68,722"
32,'336260,,두산퓨얼셀,"47,800",▼,"-1,000","-2.05","1,386,265","69.74","2.12%","67,728"
33,'000670,,영풍,"49,950",↑,"11,500","+29.91","1,360,393","444.16","7.39%","67,034"
