순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'454910,신,두산로보틱스,"125,500",▼,"-14,800","-10.55","9,864,406","73.75","15.22%","1,362,603"
2,'001740,주,SK네트웍스,"14,170",↑,"3,270","+30.00","56,474,937","610.90","28.16%","746,760"
3,'090360,,로보스타,"133,300",▼,"-14,800","-9.99","4,834,365","41.42","49.59%","710,124"
4,'0117P0,증,피스피스스튜디오,"13,730",▼,"-7,770","-36.14","33,125,307","","233.79%","678,096"
5,'080220,주,제주반도체,"95,500",▲,"2,000","+2.14","4,649,253","284.95","13.50%","444,816"
6,'085620,신,미래에셋생명,"20,650",▲,"2,060","+11.08","18,035,431","72.73","13.35%","372,440"
7,'036930,신,주성엔지니어링,"182,800",▼,"-27,200","-12.95","1,943,322","68.32","4.19%","372,222"
8,'240810,신,원익IPS,"108,800",▼,"-23,900","-18.01","2,733,131","42.63","5.57%","321,340"
9,'457370,신,한켐,"13,050",▼,"-1,620","-11.04","14,459,952","173.65","179.36%","220,503"
10,'403870,신,HPSP,"47,150",▼,"-3,150","-6.26","4,418,177","45.43","5.37%","216,514"
11,'000250,증,삼천당제약,"225,500",▼,"-66,500","-22.77","833,035","306.93","3.56%","207,015"
12,'011790,신,SKC,"129,300",▼,"-13,000","-9.14","1,348,258","77.72","2.72%","173,857"
13,'010170,증,대한광통신,"16,580",▼,"-1,500","-8.30","9,890,933","93.91","6.37%","167,693"
14,'007660,신,이수페타시스,"106,800",▼,"-14,100","-11.66","1,539,872","80.43","2.10%","165,252"
15,'003220,증,대원제약,"12,520",▲,"1,280","+11.39","12,361,264","771.44","55.12%","159,902"
16,'010690,신,화신,"11,610",▲,"2,250","+24.04","14,140,399","3,346.31","40.50%","155,226"
17,'128940,신,한미약품,"413,000",▼,"-81,000","-16.40","356,716","27.00","2.79%","154,560"
18,'108490,,로보티즈,"290,500",▼,"-30,000","-9.36","505,876","72.95","3.46%","149,449"
19,'319660,신,피에스케이,"115,000",▼,"-11,500","-9.09","1,226,683","58.95","4.24%","147,541"
20,'043260,,성호전자,"41,700",▼,"-7,100","-14.55","3,252,312","53.92","4.59%","142,780"
21,'319400,신,현대무벡스,"34,050",▲,"950","+2.87","4,289,922","125.03","3.86%","140,090"
22,'047040,신,대우건설,"20,400",▼,"-1,350","-6.21","6,691,787","129.11","1.63%","133,690"
23,'440110,증,파두,"106,600",▼,"-3,200","-2.91","1,213,558","115.59","2.43%","130,902"
24,'001440,신,대한전선,"37,250",▼,"-2,700","-6.76","3,477,831","34.20","1.78%","130,329"
25,'034220,신,LG디스플레이,"14,020",▼,"-1,190","-7.82","8,163,524","87.29","1.64%","116,332"
26,'000990,신,DB하이텍,"157,700",▼,"-16,100","-9.26","698,773","103.94","1.61%","113,991"
27,'016360,신,삼성증권,"110,900",▼,"-12,500","-10.13","1,001,354","82.30","1.13%","111,547"
28,'058470,신,리노공업,"86,100",▼,"-8,000","-8.50","1,259,063","119.18","1.66%","111,175"
29,'095610,신,테스,"132,400",▼,"-6,800","-4.89","810,363","43.17","4.19%","109,407"
30,'062040,신,산일전기,"213,000",▼,"-8,000","-3.62","508,740","121.29","1.67%","108,699"
31,'353200,신,대덕전자,"139,700",▼,"-12,700","-8.33","755,366","82.42","1.53%","108,197"
32,'028050,신,삼성E&A,"44,000",▼,"-4,350","-9.00","2,321,162","117.11","1.19%","102,689"
33,'347850,경,디앤디파마텍,"78,600",▼,"-13,700","-14.84","1,228,042","84.23","2.81%","101,601"
34,'388790,증,라이콤,"6,750",▲,"840","+14.21","14,963,135","82.28","48.88%","101,566"
35,'087010,증,펩트론,"229,000",▼,"-24,500","-9.66","403,170","171.28","1.73%","96,654"
36,'141080,신,리가켐바이오,"115,000",▼,"-21,100","-15.50","797,360","120.23","2.16%","95,017"
37,'352820,신,하이브,"196,100",▼,"-13,400","-6.40","471,796","166.92","1.10%","93,395"
38,'004170,신,신세계,"566,000",▼,"-84,000","-12.92","159,552","75.15","1.69%","92,451"
39,'226950,증,올릭스,"123,400",▼,"-25,400","-17.07","716,146","92.11","3.53%","91,791"
40,'066970,,엘앤에프,"124,300",▼,"-15,600","-11.15","708,654","99.85","1.75%","89,382"
41,'010060,신,OCI홀딩스,"257,500",▼,"-41,000","-13.74","323,019","102.48","1.74%","85,162"
42,'039030,신,이오테크닉스,"402,500",▼,"-75,500","-15.79","201,487","83.30","1.64%","84,422"
43,'001820,경,삼화콘덴서,"109,200",▼,"-2,600","-2.33","760,276","48.99","7.32%","83,984"
44,'100790,신,미래에셋벤처투자,"38,150",▼,"-1,650","-4.15","1,907,188","172.03","3.60%","74,923"
45,'178320,신,서진시스템,"65,000",▼,"-5,100","-7.28","1,114,821","44.18","1.76%","73,640"
46,'032640,신,LG유플러스,"15,580",▲,"260","+1.70","4,700,838","264.98","1.11%","72,920"
47,'298380,신,에이비엘바이오,"87,600",▼,"-12,200","-12.22","809,002","98.78","1.45%","72,478"
48,'003490,신,대한항공,"23,900",▼,"-1,000","-4.02","3,001,325","114.30","0.82%","71,903"
49,'066430,증,아이로보틱스,"4,270",↑,"985","+29.98","17,880,785","545.76","45.67%","71,345"
50,'290650,신,엘앤씨바이오,"82,400",▼,"-3,800","-4.41","846,962","81.03","3.15%","70,412"
51,'242040,경,나무기술,"8,400",▼,"-170","-1.98","8,056,249","79.18","23.28%","70,022"
52,'222800,경,심텍,"100,000",▼,"-3,000","-2.91","689,477","64.19","1.85%","69,543"
53,'489790,신,한화비전,"65,200",▼,"-6,300","-8.81","1,028,831","77.29","2.04%","67,410"
54,'009830,신,한화솔루션,"34,650",▼,"-3,750","-9.77","1,887,776","119.65","1.10%","66,451"
55,'006220,신,제주은행,"10,350",▼,"-330","-3.09","5,693,219","86.56","15.07%","66,423"
56,'036570,신,NC,"265,000",▼,"-16,500","-5.86","243,820","87.65","1.14%","65,235"
57,'028300,증,HLB,"48,650",▼,"-1,950","-3.85","1,334,028","104.03","1.01%","64,905"
58,'003230,신,삼양식품,"1,066,000",▼,"-54,000","-4.82","59,645","54.16","0.80%","63,981"
59,'336260,신,두산퓨얼셀,"72,300",▼,"-11,300","-13.52","821,066","102.45","1.26%","60,273"
60,'090710,증,휴림로봇,"9,970",▼,"-210","-2.06","5,693,049","185.73","4.77%","58,170"
61,'089030,신,테크윙,"49,350",▼,"-5,350","-9.78","1,155,474","59.20","3.12%","58,145"
62,'089970,신,브이엠,"61,400",▼,"-6,600","-9.71","905,679","66.13","3.66%","57,771"
63,'347700,증,스피어,"29,100",▼,"-1,600","-5.21","1,971,578","89.32","3.88%","57,172"
64,'459550,신,알트,"2,020",▲,"142","+7.56","26,254,958","363.15","104.11%","55,936"
65,'131970,신,두산테스나,"121,200",▼,"-14,400","-10.62","455,099","91.13","2.36%","55,365"
66,'039490,신,키움증권,"331,500",▼,"-32,500","-8.93","163,497","85.55","0.63%","54,545"
67,'310210,증,보로노이,"181,400",▼,"-28,100","-13.41","292,050","172.11","1.59%","54,172"
68,'069960,신,현대백화점,"145,500",▼,"-1,000","-0.68","367,872","66.53","1.71%","54,133"
69,'005387,신,현대차2우B,"240,000",▼,"-20,000","-7.69","214,441","93.97","0.62%","52,497"
70,'267270,신,HD건설기계,"132,500",▼,"-15,200","-10.29","385,486","126.27","0.81%","52,118"
71,'095340,신,ISC,"176,700",▼,"-25,300","-12.52","283,995","96.42","1.34%","51,966"
72,'032820,,우리기술,"13,000",▼,"-1,200","-8.45","3,941,226","105.71","2.30%","51,788"
73,'005290,신,동진쎄미켐,"48,900",▼,"-6,000","-10.93","1,004,830","78.56","1.98%","50,351"
74,'328130,증,루닛,"14,100",▼,"-600","-4.08","3,275,410","574.76","4.41%","50,191"
75,'950160,증,코오롱티슈진,"89,300",▼,"-9,900","-9.98","550,101","122.88","0.65%","49,995"
76,'476830,신,알지노믹스,"86,500",▼,"-18,600","-17.70","543,260","153.88","3.90%","48,863"
77,'098460,신,고영,"27,800",▼,"-3,550","-11.32","1,648,465","115.74","2.41%","47,223"
78,'082740,신,한화엔진,"51,400",▼,"-4,900","-8.70","906,783","117.86","1.09%","47,007"
79,'000880,신,한화,"114,200",▼,"-11,100","-8.86","403,996","106.40","0.58%","46,256"
80,'031980,신,피에스케이홀딩스,"106,200",▼,"-20,200","-15.98","415,450","66.94","1.93%","46,221"
81,'001040,신,CJ,"169,300",▼,"-14,500","-7.89","265,394","88.58","0.91%","45,936"
82,'214450,신,파마리서치,"257,500",▼,"-29,000","-10.12","174,838","168.29","1.69%","45,903"
83,'018880,신,한온시스템,"4,290",▼,"-405","-8.63","10,450,603","89.80","1.02%","45,703"
84,'024060,신,흥구석유,"12,220",▲,"270","+2.26","3,704,247","751.02","24.70%","45,621"
85,'084370,주,유진테크,"131,600",▼,"-25,300","-16.12","326,392","49.70","1.43%","44,780"
86,'092790,신,넥스틸,"13,760",▲,"170","+1.25","3,108,206","1,028.42","11.96%","44,704"
87,'021240,신,코웨이,"87,000",▼,"-7,200","-7.64","502,112","114.34","0.71%","44,253"
88,'375500,신,DL이앤씨,"67,200",▼,"-4,700","-6.54","662,790","100.26","1.72%","44,232"
89,'004020,신,현대제철,"32,750",▼,"-3,150","-8.77","1,327,108","119.43","1.00%","44,142"
90,'058610,신,에스피지,"96,200",▼,"-7,500","-7.23","458,088","96.78","2.07%","43,796"
91,'397030,신,에이프릴바이오,"40,450",▼,"-9,750","-19.42","1,032,920","155.80","4.42%","43,230"
92,'007810,,코리아써키트,"109,200",▼,"-8,500","-7.22","395,496","70.59","1.65%","42,587"
93,'120110,신,코오롱인더,"60,300",▼,"-5,600","-8.50","708,581","275.44","2.37%","42,471"
94,'006360,신,GS건설,"25,350",▼,"-2,350","-8.48","1,656,908","129.55","1.94%","42,119"
95,'218410,신,RFHIC,"75,400",▼,"-7,400","-8.94","531,025","69.20","2.00%","40,992"
96,'161390,신,한국타이어앤테크놀로지,"66,300",▼,"-1,600","-2.36","619,068","125.71","0.50%","40,808"
97,'295310,신,에이치브이엠,"93,500",▼,"-800","-0.85","436,187","93.33","3.63%","40,227"
98,'027360,신,아주IB투자,"8,800",▼,"-900","-9.28","4,386,200","144.71","3.63%","39,244"
99,'005385,신,현대차우,"237,500",▼,"-21,500","-8.30","158,559","87.99","0.68%","38,601"
100,'093370,신,후성,"11,210",▼,"-420","-3.61","3,368,135","25.16","3.15%","37,996"
101,'356860,신,티엘비,"94,900",▼,"-11,800","-11.06","395,312","121.87","4.03%","37,773"
102,'078600,신,대주전자재료,"107,800",▼,"-14,300","-11.71","336,307","121.88","2.16%","36,920"
103,'000100,신,유한양행,"71,800",▼,"-5,700","-7.35","496,006","83.97","0.63%","36,059"
104,'263750,신,펄어비스,"38,100",▼,"-2,400","-5.93","929,471","115.29","1.45%","35,850"
105,'067310,경,하나마이크론,"37,700",▼,"-4,150","-9.92","898,669","89.81","1.36%","35,577"
106,'039200,증,오스코텍,"40,500",▼,"-1,250","-2.99","863,523","106.81","2.26%","35,559"
107,'005830,신,DB손해보험,"136,600",▼,"-5,800","-4.07","258,695","123.76","0.40%","35,458"
108,'103590,신,일진전기,"74,800",▼,"-6,400","-7.88","479,320","97.59","1.01%","35,446"
109,'022100,신,포스코DX,"25,750",▼,"-3,450","-11.82","1,349,519","80.84","0.89%","35,433"
110,'204320,신,HL만도,"50,200",▼,"-5,000","-9.06","686,546","110.77","1.47%","34,827"
111,'090430,신,아모레퍼시픽,"105,200",▼,"-2,300","-2.14","327,106","84.64","0.56%","34,325"
