순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'240810,신,원익IPS,"163,800",▲,"9,100","+5.88","5,217,302","267.96","10.63%","873,166"
2,'036930,신,주성엔지니어링,"165,600",▼,"-1,300","-0.78","2,736,185","112.76","5.89%","462,994"
3,'037710,신,광주신세계,"52,900",↑,"12,200","+29.98","7,245,351","139.90","95.00%","352,952"
4,'080220,신,제주반도체,"99,200",▼,"-8,900","-8.23","3,217,671","94.03","9.35%","332,008"
5,'141080,신,리가켐바이오,"142,900",▼,"-12,900","-8.28","2,075,728","260.14","5.61%","316,106"
6,'095610,신,테스,"183,300",▲,"17,200","+10.36","1,563,024","264.24","8.08%","287,194"
7,'319660,,피에스케이,"188,200",▲,"17,600","+10.32","1,484,723","207.24","5.13%","275,473"
8,'079650,위,서산,"5,570",▼,"-120","-2.11","45,479,479","195.85","227.40%","267,336"
9,'403870,신,HPSP,"52,700",▲,"1,700","+3.33","5,127,042","158.93","6.23%","265,108"
10,'222800,신,심텍,"124,800",▼,"-1,400","-1.11","1,988,533","183.83","5.31%","262,203"
11,'089970,신,브이엠,"107,600",▲,"7,600","+7.60","2,388,339","188.92","9.65%","258,312"
12,'073240,신,금호타이어,"4,990",▲,"510","+11.38","49,958,336","169.63","17.40%","254,010"
13,'475150,신,SK이터닉스,"43,200",▼,"-5,850","-11.93","5,264,735","65.27","15.46%","235,894"
14,'064400,신,LG씨엔에스,"75,100",▼,"-3,200","-4.09","2,432,596","150.72","2.52%","186,434"
15,'001820,,삼화콘덴서,"130,600",▼,"-1,300","-0.99","1,301,453","94.77","12.52%","172,559"
16,'475430,신,키스트론,"6,610",▲,"330","+5.25","23,249,793","130.81","130.27%","165,622"
17,'058730,,다스코,"3,435",▼,"-670","-16.32","36,776,478","164.69","184.36%","158,001"
18,'353200,신,대덕전자,"133,200",▼,"-600","-0.45","1,130,300","93.29","2.29%","154,137"
19,'000990,신,DB하이텍,"158,300",▲,"300","+0.19","958,030","71.36","2.21%","151,258"
20,'347850,신,디앤디파마텍,"77,700",▼,"-7,300","-8.59","1,836,727","70.77","4.14%","149,319"
21,'000500,신,가온전선,"329,000",▲,"30,500","+10.22","473,104","259.74","2.86%","149,017"
22,'214450,신,파마리서치,"324,000",▲,"1,500","+0.47","427,696","146.94","4.12%","139,382"
23,'047040,신,대우건설,"18,190",▼,"-1,670","-8.41","7,521,094","107.46","1.84%","139,176"
24,'010170,증,대한광통신,"13,080",▼,"-1,290","-8.98","10,251,142","73.09","6.60%","134,266"
25,'007660,신,이수페타시스,"107,800",▼,"-1,800","-1.64","1,208,664","91.32","1.65%","131,593"
26,'000890,경,보해양조,"2,325",▼,"-440","-15.91","45,964,184","147.62","166.40%","124,730"
27,'067310,신,하나마이크론,"48,600", ,"0","0","2,500,686","98.16","3.77%","122,245"
28,'039030,신,이오테크닉스,"485,000",▲,"8,000","+1.68","243,213","158.83","1.98%","119,792"
29,'004170,신,신세계,"740,000",▼,"-1,000","-0.13","157,114","148.05","1.67%","116,258"
30,'009155,신,삼성전기우,"777,000",▼,"-11,000","-1.40","145,986","112.99","5.03%","114,952"
31,'011790,신,SKC,"104,000",▼,"-5,000","-4.59","1,006,566","137.64","2.03%","108,854"
32,'089030,신,테크윙,"51,800",▼,"-500","-0.96","1,958,774","65.55","5.29%","101,314"
33,'009420,신,한올바이오파마,"57,800",▼,"-500","-0.86","1,651,293","101.04","3.17%","98,068"
34,'028050,신,삼성E&A,"41,450",▼,"-1,750","-4.05","2,369,765","99.64","1.21%","98,016"
35,'062040,신,산일전기,"215,000",▼,"-14,500","-6.32","457,039","117.47","1.50%","97,817"
36,'419050,신,삼기에너지솔루션즈,"1,540",▼,"-347","-18.39","47,248,491","204.05","82.61%","94,439"
37,'001440,신,대한전선,"31,000",▼,"-2,250","-6.77","3,023,964","135.11","1.55%","94,420"
38,'058470,신,리노공업,"84,300",▼,"-4,400","-4.96","1,104,541","99.80","1.45%","93,630"
39,'376900,증,로킷헬스케어,"44,500",▲,"4,500","+11.25","2,063,542","74.79","13.00%","92,516"
40,'016360,신,삼성증권,"103,800",▼,"-7,000","-6.32","872,243","121.56","0.98%","90,069"
41,'454910,신,두산로보틱스,"85,000",▼,"-7,300","-7.91","1,012,596","103.74","1.57%","87,078"
42,'043260,,성호전자,"28,900",▲,"150","+0.52","3,083,817","130.56","4.35%","86,227"
43,'087010,증,펩트론,"167,000",▼,"-13,000","-7.22","506,134","100.98","2.18%","85,683"
44,'034220,신,LG디스플레이,"11,370",▼,"-730","-6.03","7,487,415","227.72","1.50%","84,941"
45,'108490,신,로보티즈,"232,000",▼,"-24,000","-9.38","356,986","99.71","2.44%","83,800"
46,'009830,신,한화솔루션,"30,650",▼,"-2,450","-7.40","2,590,882","126.62","1.51%","81,478"
47,'066970,,엘앤에프,"98,900",▼,"-8,900","-8.26","810,331","102.30","2.00%","81,332"
48,'440110,증,파두,"83,000",▼,"-4,500","-5.14","949,570","110.30","1.90%","78,881"
49,'352820,신,하이브,"177,800",▼,"-9,900","-5.27","432,664","107.64","1.01%","77,573"
50,'084370,신,유진테크,"172,600",▲,"10,000","+6.15","446,852","193.78","1.95%","77,016"
51,'010060,신,OCI홀딩스,"194,000",▼,"-17,000","-8.06","383,996","132.84","2.06%","75,112"
52,'277810,신,레인보우로보틱스,"480,000",▼,"-36,000","-6.98","153,865","102.28","0.80%","74,667"
53,'389260,신,대명에너지,"15,310",▲,"500","+3.38","4,394,635","251.19","24.53%","71,332"
54,'483650,신,달바글로벌,"237,500",▲,"5,500","+2.37","286,468","62.04","2.30%","67,554"
55,'290650,주,엘앤씨바이오,"88,300",▼,"-8,800","-9.06","745,249","85.12","2.77%","67,365"
56,'226950,증,올릭스,"134,600",▼,"-6,100","-4.34","476,612","109.03","2.35%","67,358"
57,'005290,신,동진쎄미켐,"55,000",▼,"-1,600","-2.83","1,188,516","99.89","2.34%","67,024"
58,'298380,신,에이비엘바이오,"88,700",▼,"-6,300","-6.63","704,255","117.01","1.26%","64,830"
59,'178320,신,서진시스템,"48,850",▼,"-4,250","-8.00","1,293,774","69.20","2.04%","64,494"
60,'161890,신,한국콜마,"90,700",▲,"4,100","+4.73","695,380","209.25","2.95%","62,790"
61,'477850,증,마키나락스,"18,400",▲,"1,970","+11.99","3,324,079","180.35","18.73%","61,699"
62,'267270,신,HD건설기계,"110,200",▼,"-5,000","-4.34","555,072","96.54","1.16%","60,947"
63,'001740,신,SK네트웍스,"9,710",▼,"-1,090","-10.09","5,982,226","27.13","2.99%","58,120"
64,'002990,증,금호건설,"6,630",↑,"1,530","+30.00","9,080,429","70.80","24.38%","58,067"
65,'003200,신,일신방직,"10,750",▲,"1,250","+13.16","5,225,799","177.50","22.77%","56,858"
66,'131970,신,두산테스나,"115,700",▼,"-3,600","-3.02","479,307","119.07","2.48%","56,760"
67,'000250,증,삼천당제약,"210,500",▼,"-17,500","-7.68","257,733","123.75","1.10%","54,998"
68,'204320,신,HL만도,"45,700",▼,"-3,250","-6.64","1,179,525","82.80","2.52%","54,175"
69,'003230,신,삼양식품,"1,111,000",▼,"-32,000","-2.80","48,244","56.77","0.65%","53,808"
70,'281820,신,케이씨텍,"82,700",▲,"5,300","+6.85","650,106","197.44","3.29%","53,582"
71,'065350,신,신성델타테크,"28,100",▼,"-7,600","-21.29","1,823,516","119.36","6.64%","52,245"
72,'098460,신,고영,"29,550",▼,"-1,050","-3.43","1,716,922","147.08","2.51%","51,588"
73,'128940,신,한미약품,"366,000",▼,"-28,000","-7.11","136,240","135.98","1.07%","51,034"
74,'375500,신,DL이앤씨,"59,800",▼,"-2,100","-3.39","847,816","112.89","2.20%","50,695"
75,'039490,신,키움증권,"306,500",▼,"-31,000","-9.19","163,409","106.02","0.63%","50,336"
76,'012200,증,계양전기,"5,610",▲,"190","+3.51","8,264,368","60.82","30.36%","49,949"
77,'028300,증,HLB,"47,700",▼,"-1,300","-2.65","1,037,645","109.05","0.78%","49,841"
78,'005387,신,현대차2우B,"211,000",▼,"-8,500","-3.87","236,217","126.21","0.68%","49,702"
79,'082740,신,한화엔진,"46,650",▼,"-3,550","-7.07","1,063,395","121.62","1.28%","49,694"
80,'007810,신,코리아써키트,"91,200",▼,"-3,800","-4.00","517,155","120.57","2.16%","48,459"
81,'443060,신,HD현대마린솔루션,"216,500",▼,"-10,000","-4.42","224,094","97.88","0.50%","48,360"
82,'356680,신,엑스게이트,"16,450",▼,"-2,140","-11.51","2,911,792","42.91","10.21%","48,354"
83,'069960,,현대백화점,"200,500",▲,"5,000","+2.56","236,520","132.91","1.10%","47,013"
84,'095340,신,ISC,"184,000",▼,"-7,200","-3.77","252,594","88.43","1.20%","46,731"
85,'093370,경,후성,"16,410",▼,"-1,610","-8.93","2,785,837","88.33","2.60%","46,465"
86,'336260,신,두산퓨얼셀,"51,800",▼,"-5,800","-10.07","883,082","173.81","1.35%","45,779"
87,'122640,신,예스티,"33,000",▼,"-2,750","-7.69","1,362,442","84.17","6.32%","45,655"
88,'397030,신,에이프릴바이오,"38,450",▼,"-50","-0.13","1,126,992","61.65","4.82%","44,234"
89,'103590,신,일진전기,"65,900",▼,"-6,800","-9.35","657,696","139.56","1.38%","43,896"
90,'032820,,우리기술,"11,170",▼,"-1,030","-8.44","3,800,249","122.89","2.22%","43,482"
91,'319400,신,현대무벡스,"22,900",▼,"-2,450","-9.66","1,842,321","101.64","1.66%","43,403"
92,'0017J0,증,세미티에스,"4,105",▼,"-785","-16.05","8,692,057","82.45","28.85%","41,735"
93,'100090,신,SK오션플랜트,"14,380",▼,"-2,270","-13.63","2,735,813","17.45","4.38%","41,464"
94,'002380,신,KCC,"494,500",▼,"-38,500","-7.22","82,684","75.82","0.97%","41,211"
95,'031980,경,피에스케이홀딩스,"135,400",▲,"8,200","+6.45","304,784","227.48","1.42%","40,668"
96,'006340,신,대원전선,"9,040",▼,"-860","-8.69","4,380,430","78.63","5.59%","40,049"
97,'014950,,삼익제약,"8,360", ,"0","0","4,471,315","50.20","44.68%","40,041"
98,'420770,,기가비스,"166,700",▲,"5,200","+3.22","234,205","98.42","1.85%","38,436"
99,'004020,신,현대제철,"26,450",▼,"-1,700","-6.04","1,405,910","182.82","1.06%","37,270"
100,'088980,증,맥쿼리인프라,"10,590",▼,"-160","-1.49","3,491,475","168.25","0.73%","37,220"
101,'950160,증,코오롱티슈진,"95,300",▼,"-5,000","-4.99","389,341","181.88","0.46%","37,115"
102,'259960,신,크래프톤,"204,000",▼,"-4,000","-1.92","182,606","142.77","0.40%","37,046"
103,'023530,신,롯데쇼핑,"174,700",▲,"4,100","+2.40","210,171","144.86","0.75%","36,368"
104,'000100,신,유한양행,"66,400",▼,"-4,900","-6.87","530,496","139.17","0.67%","35,569"
105,'047050,신,포스코인터내셔널,"45,650",▼,"-2,750","-5.68","764,661","116.70","0.44%","35,101"
106,'131290,신,티에스이,"223,500",▲,"5,500","+2.52","156,562","62.27","1.42%","35,021"
107,'018880,신,한온시스템,"3,560",▼,"-250","-6.56","9,707,268","123.14","0.95%","34,976"
108,'112610,신,씨에스윈드,"38,500",▼,"-3,200","-7.67","895,629","83.14","2.13%","34,834"
109,'026940,증,부국철강,"2,525",▼,"-230","-8.35","12,587,353","130.77","62.94%","34,812"
110,'036570,신,NC,"238,000",▲,"3,500","+1.49","145,610","75.26","0.68%","34,283"
111,'183300,신,코미코,"88,400",▼,"-3,700","-4.02","378,044","98.82","1.85%","34,020"
112,'005830,신,DB손해보험,"131,500",▼,"-4,500","-3.31","256,902","122.06","0.40%","33,499"
113,'347700,증,스피어,"17,300",▼,"-1,660","-8.76","1,826,088","92.02","3.55%","32,338"
114,'067290,경,JW신약,"2,410",▲,"115","+5.01","13,531,621","99.26","24.15%","31,834"
115,'257720,신,실리콘투,"30,400",▼,"-1,750","-5.44","1,020,958","113.97","1.56%","31,064"
116,'006360,신,GS건설,"23,300",▼,"-1,000","-4.12","1,312,138","119.02","1.54%","30,596"
117,'005385,신,현대차우,"214,000",▼,"-5,000","-2.28","144,484","124.21","0.62%","30,574"
118,'083650,신,비에이치아이,"49,000",▼,"-4,900","-9.09","593,603","187.64","1.92%","29,698"
119,'005940,신,NH투자증권,"27,700",▼,"-1,400","-4.81","1,071,028","130.02","0.31%","29,534"
120,'064760,신,티씨케이,"251,500",▼,"-3,000","-1.18","114,533","146.21","1.03%","29,298"
121,'476830,신,알지노믹스,"81,500",▼,"-4,400","-5.12","340,072","85.51","2.45%","28,453"
122,'001450,신,현대해상,"34,400",▼,"-1,550","-4.31","829,931","178.96","0.98%","28,423"
123,'124500,신,아이티센글로벌,"21,500",▼,"-300","-1.38","1,331,596","106.35","5.74%","28,287"
124,'023410,신,유진기업,"3,465",▼,"-160","-4.41","7,349,118","52.75","9.51%","28,025"
125,'090360,신,로보스타,"82,700",▼,"-5,800","-6.55","335,855","57.06","3.45%","27,965"
126,'090430,신,아모레퍼시픽,"97,000",▼,"-700","-0.72","288,465","116.55","0.50%","27,697"
127,'078600,신,대주전자재료,"87,900",▼,"-7,000","-7.38","311,067","105.43","1.99%","27,625"
128,'357780,신,솔브레인,"333,000",▼,"-14,000","-4.03","81,303","108.51","1.05%","27,321"
129,'065170,환,비엘팜텍,"2,760",▲,"20","+0.73","9,159,739","138.98","32.82%","27,213"
130,'323280,신,태성,"39,800",▼,"-3,650","-8.40","672,966","109.15","2.21%","27,002"
131,'067170,증,오텍,"3,060",▲,"370","+13.75","8,599,069","119.70","31.78%","26,701"
132,'161390,신,한국타이어앤테크놀로지,"62,000",▲,"2,100","+3.51","435,518","94.44","0.36%","26,043"
133,'457190,신,이수스페셜티케미컬,"63,700",▼,"-5,700","-8.21","398,461","131.00","1.32%","25,901"
134,'021240,신,코웨이,"85,700",▼,"-1,300","-1.49","302,607","155.89","0.43%","25,875"
135,'138930,신,BNK금융지주,"15,880",▼,"-420","-2.58","1,633,344","149.39","0.53%","25,831"
136,'083450,신,GST,"47,200",▼,"-2,250","-4.55","539,950","126.37","2.93%","25,655"
137,'489790,신,한화비전,"52,700",▼,"-3,200","-5.72","466,867","71.71","0.93%","25,076"
138,'090710,증,휴림로봇,"7,420",▼,"-550","-6.90","3,321,043","100.44","2.78%","24,872"
139,'218410,신,RFHIC,"60,600",▼,"-4,400","-6.77","405,933","106.14","1.53%","24,723"
140,'326030,신,SK바이오팜,"82,900",▼,"-5,700","-6.43","296,719","101.77","0.38%","24,721"
141,'069540,증,빛과전자,"2,100",▼,"-265","-11.21","11,478,655","167.00","10.57%","24,685"
142,'450080,신,에코프로머티,"42,400",▼,"-3,150","-6.92","569,959","162.90","0.81%","24,298"
143,'323410,신,카카오뱅크,"19,750",▼,"-700","-3.42","1,229,681","130.57","0.26%","24,275"
144,'058610,신,에스피지,"72,400",▼,"-5,800","-7.42","326,561","114.51","1.48%","23,971"
145,'271560,신,오리온,"126,400",▲,"1,600","+1.28","190,166","121.01","0.49%","23,955"
146,'126340,,비나텍,"80,200",▼,"-12,200","-13.20","287,368","264.45","4.01%","23,537"
