순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'347850,,디앤디파마텍,"109,400",▲,"17,800","+19.43","10,638,815","376.23","24.29%","1,131,969"
2,'080220,,제주반도체,"111,500",▲,"10,300","+10.18","9,000,905","342.48","26.14%","989,437"
3,'240810,신,원익IPS,"160,600",▲,"4,500","+2.88","5,466,974","191.15","11.14%","905,139"
4,'403870,,HPSP,"62,800",▼,"-3,500","-5.28","9,307,120","84.48","11.31%","606,002"
5,'006340,신,대원전선,"12,330",▲,"1,180","+10.58","45,237,679","610.05","57.70%","576,713"
6,'010690,신,화신,"13,260",▼,"-750","-5.35","26,749,586","271.30","76.61%","415,541"
7,'475150,주,SK이터닉스,"52,400",▼,"-3,400","-6.09","7,535,650","33.76","22.13%","407,875"
8,'001440,신,대한전선,"41,150",▲,"450","+1.11","9,617,229","257.49","4.91%","404,830"
9,'112610,신,씨에스윈드,"50,200",▼,"-6,600","-11.62","5,990,546","128.48","14.21%","318,002"
10,'375500,신,DL이앤씨,"85,200",▼,"-4,200","-4.70","3,464,330","72.04","8.96%","311,280"
11,'204320,신,HL만도,"73,700",▼,"-3,200","-4.16","4,137,571","40.30","8.82%","308,343"
12,'082740,신,한화엔진,"66,100",▲,"6,800","+11.47","4,206,183","329.50","5.05%","278,405"
13,'005290,신,동진쎄미켐,"64,800",▲,"4,500","+7.46","4,143,719","339.88","8.13%","267,689"
14,'004310,신,현대약품,"8,110",▲,"510","+6.71","29,187,150","85.48","91.21%","252,399"
15,'000500,신,가온전선,"341,000",↑,"78,500","+29.90","740,376","303.45","4.48%","227,429"
16,'043260,,성호전자,"42,700",▲,"2,100","+5.17","4,775,031","169.74","6.74%","204,458"
17,'010060,신,OCI홀딩스,"300,500",▼,"-17,500","-5.50","634,321","61.32","3.40%","201,924"
18,'298380,신,에이비엘바이오,"109,100",▲,"10,400","+10.54","1,819,969","327.92","3.26%","195,979"
19,'093370,경,후성,"17,580",▼,"-1,620","-8.44","10,595,384","92.59","9.88%","193,256"
20,'439960,,코스모로보틱스,"26,500",▲,"950","+3.72","6,898,636","65.41","21.26%","187,945"
21,'001820,,삼화콘덴서,"150,300",▲,"2,400","+1.62","1,262,803","38.75","12.15%","187,583"
22,'100090,신,SK오션플랜트,"19,700",▼,"-1,750","-8.16","9,097,304","55.18","14.57%","184,866"
23,'088350,신,한화생명,"5,700",▲,"150","+2.70","30,696,197","372.23","3.54%","182,958"
24,'007660,신,이수페타시스,"124,200",▲,"1,200","+0.98","1,455,361","71.91","1.99%","181,678"
25,'353200,신,대덕전자,"174,200",▲,"4,300","+2.53","1,023,975","110.17","2.08%","180,503"
26,'089030,신,테크윙,"62,100",▲,"2,200","+3.67","2,866,488","108.25","7.74%","177,476"
27,'128940,신,한미약품,"448,500",▲,"23,000","+5.41","377,823","228.19","2.95%","167,880"
