순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'153890,증,져스텍,"17,530",▲,"5,030","+40.24","24,838,614","","206.13%","791,573"
2,'240810,신,원익IPS,"158,500",▼,"-5,300","-3.24","3,495,623","63.62","7.13%","571,881"
3,'475150,신,SK이터닉스,"50,000",▲,"6,800","+15.74","10,451,137","196.15","30.68%","528,992"
4,'036930,신,주성엔지니어링,"176,600",▲,"11,000","+6.64","2,215,585","80.09","4.77%","393,902"
5,'037710,신,광주신세계,"51,400",▼,"-1,500","-2.84","6,905,441","87.37","90.54%","378,114"
6,'141080,신,리가켐바이오,"163,400",▲,"20,500","+14.35","1,997,050","93.07","5.40%","326,998"
7,'347850,신,디앤디파마텍,"93,400",▲,"15,700","+20.21","3,532,263","180.90","7.96%","324,042"
8,'403870,신,HPSP,"53,700",▲,"1,000","+1.90","5,680,622","110.01","6.91%","307,761"
9,'028050,신,삼성E&A,"47,500",▲,"6,050","+14.60","5,139,756","202.86","2.63%","235,463"
10,'073240,신,금호타이어,"5,280",▲,"290","+5.81","40,993,048","67.32","14.28%","225,928"
11,'214450,신,파마리서치,"349,500",▲,"25,500","+7.87","630,051","144.87","6.07%","221,522"
12,'226950,증,올릭스,"167,000",▲,"32,400","+24.07","1,334,911","274.02","6.57%","219,721"
13,'095610,신,테스,"180,200",▼,"-3,100","-1.69","1,098,285","68.32","5.68%","203,744"
14,'319660,,피에스케이,"178,000",▼,"-10,200","-5.42","1,074,070","65.87","3.71%","197,846"
15,'009420,신,한올바이오파마,"68,700",▲,"10,900","+18.86","2,864,659","163.65","5.49%","189,026"
16,'080220,신,제주반도체,"96,900",▼,"-2,300","-2.32","1,756,895","54.00","5.11%","169,150"
17,'007660,신,이수페타시스,"109,800",▲,"2,000","+1.86","1,479,727","117.40","2.02%","159,034"
18,'089970,신,브이엠,"106,000",▼,"-1,600","-1.49","1,476,047","59.73","5.96%","158,201"
19,'047040,신,대우건설,"19,810",▲,"1,620","+8.91","8,184,692","107.99","2.00%","158,119"
20,'298380,신,에이비엘바이오,"106,600",▲,"17,900","+20.18","1,432,446","188.09","2.56%","148,010"
21,'058470,신,리노공업,"85,000",▲,"700","+0.83","1,702,537","147.40","2.24%","143,647"
22,'000990,신,DB하이텍,"144,000",▼,"-14,300","-9.03","929,379","95.27","2.14%","136,531"
23,'090430,신,아모레퍼시픽,"111,700",▲,"14,700","+15.15","1,156,257","392.19","1.98%","128,840"
24,'039030,신,이오테크닉스,"456,000",▼,"-29,000","-5.98","259,430","105.25","2.11%","117,738"
25,'079650,위,서산,"4,255",▼,"-1,315","-23.61","19,754,412","43.13","98.78%","112,185"
26,'064400,신,LG씨엔에스,"79,300",▲,"4,200","+5.59","1,424,536","54.98","1.48%","110,216"
27,'222800,신,심텍,"125,000",▲,"200","+0.16","807,291","38.96","2.16%","100,170"
28,'000500,신,가온전선,"340,000",▲,"11,000","+3.34","295,576","55.53","1.79%","99,292"
29,'001820,,삼화콘덴서,"133,300",▲,"2,700","+2.07","731,897","54.45","7.05%","98,665"
30,'009830,신,한화솔루션,"34,950",▲,"4,300","+14.03","2,868,754","103.33","1.67%","96,468"
31,'128940,신,한미약품,"425,000",▲,"59,000","+16.12","230,816","160.50","1.81%","95,465"
32,'001440,신,대한전선,"34,450",▲,"3,450","+11.13","2,811,186","92.19","1.44%","94,504"
33,'066970,,엘앤에프,"116,700",▲,"17,800","+18.00","847,816","100.28","2.09%","94,343"
34,'010170,증,대한광통신,"13,540",▲,"460","+3.52","6,986,776","67.52","4.50%","93,962"
35,'108490,신,로보티즈,"254,500",▲,"22,500","+9.70","366,452","97.00","2.50%","91,509"
36,'352820,신,하이브,"194,400",▲,"16,600","+9.34","437,014","97.31","1.02%","82,971"
37,'087010,증,펩트론,"199,900",▲,"32,900","+19.70","426,954","81.22","1.84%","82,124"
38,'067310,신,하나마이크론,"49,400",▲,"800","+1.65","1,678,578","66.70","2.53%","81,542"
39,'353200,신,대덕전자,"132,100",▼,"-1,100","-0.83","605,872","53.34","1.23%","79,119"
