순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'011790,신,SKC,"154,900",▲,"14,700","+10.49","4,686,409","161.42","12.38%","725,903"
2,'043260,,성호전자,"51,400",▲,"3,900","+8.21","13,019,872","89.18","18.36%","687,755"
3,'090360,주,로보스타,"139,400",▼,"-19,400","-12.22","3,945,615","57.94","40.47%","574,780"
4,'010170,증,대한광통신,"20,300",▲,"1,000","+5.18","20,334,507","97.89","13.08%","425,688"
5,'001740,신,SK네트웍스,"13,010",▲,"170","+1.32","27,275,053","511.38","13.60%","347,592"
6,'080220,경,제주반도체,"107,300",▲,"6,300","+6.24","2,903,587","141.97","8.44%","311,073"
7,'489790,신,한화비전,"78,800",▲,"11,100","+16.40","3,928,574","370.71","7.79%","302,725"
8,'108490,주,로보티즈,"343,000",▼,"-62,000","-15.31","868,027","27.94","5.93%","301,516"
9,'240810,신,원익IPS,"127,200",↑,"29,300","+29.93","2,396,655","257.44","4.89%","290,711"
10,'007660,신,이수페타시스,"133,300",▼,"-3,000","-2.20","1,876,815","69.86","2.56%","253,361"
11,'005290,신,동진쎄미켐,"59,500",▲,"7,700","+14.86","4,095,975","413.17","8.04%","248,576"
12,'486990,증,노타,"39,100",▲,"4,200","+12.03","5,473,755","158.61","25.65%","217,470"
13,'403870,신,HPSP,"47,500",▲,"3,350","+7.59","4,260,927","149.25","5.18%","202,175"
14,'034220,신,LG디스플레이,"16,120",▼,"-570","-3.42","12,466,785","20.22","2.50%","198,864"
15,'128940,신,한미약품,"492,000",▼,"-15,000","-2.96","361,898","40.39","2.83%","180,057"
16,'000990,신,DB하이텍,"176,900",▲,"6,800","+4.00","997,290","117.87","2.30%","177,435"
17,'347850,경,디앤디파마텍,"94,000",▲,"9,900","+11.77","1,924,442","83.48","4.40%","174,616"
18,'319660,신,피에스케이,"114,400",▲,"23,800","+26.27","1,495,708","218.06","5.17%","167,231"
19,'047040,신,대우건설,"22,950",▲,"150","+0.66","7,281,386","65.28","1.78%","167,114"
20,'036570,신,NC,"289,500",▼,"-48,500","-14.35","558,440","30.74","2.60%","165,961"
21,'039030,,이오테크닉스,"495,000",▲,"63,000","+14.58","336,958","173.06","2.74%","163,220"
22,'085620,신,미래에셋생명,"20,200",▲,"3,000","+17.44","8,208,592","147.92","6.08%","161,765"
23,'058470,신,리노공업,"99,400",▲,"6,600","+7.11","1,633,059","114.10","2.15%","161,458"
24,'353200,신,대덕전자,"159,000",▲,"1,500","+0.95","918,819","54.69","1.86%","148,272"
25,'440110,증,파두,"116,000",▲,"8,900","+8.31","1,290,571","110.94","2.58%","146,547"
26,'095610,신,테스,"135,900",↑,"31,300","+29.92","1,123,846","239.81","5.81%","145,627"
27,'004170,신,신세계,"656,000",▲,"87,000","+15.29","227,287","119.99","2.41%","145,596"
28,'032500,증,케이엠더블유,"38,100",▲,"3,100","+8.86","3,816,957","151.82","9.05%","144,603"
29,'000250,증,삼천당제약,"307,500",▲,"5,500","+1.82","429,162","82.10","1.83%","132,998"
30,'089970,신,브이엠,"69,600",▲,"15,400","+28.41","1,894,156","265.47","7.65%","128,849"
31,'084370,신,유진테크,"155,700",↑,"35,900","+29.97","841,850","326.70","3.68%","127,213"
32,'001440,신,대한전선,"42,350",▼,"-150","-0.35","2,810,504","58.98","1.44%","120,611"
33,'178320,신,서진시스템,"69,200",▼,"-3,400","-4.68","1,611,082","75.95","2.54%","114,652"
34,'222800,경,심텍,"113,400",▲,"9,000","+8.62","981,571","79.90","2.63%","112,749"
35,'028050,신,삼성E&A,"49,400",▲,"100","+0.20","2,178,577","64.51","1.12%","107,128"
36,'356680,신,엑스게이트,"20,150",▲,"1,060","+5.55","5,524,540","160.16","19.36%","106,862"
37,'001820,경,삼화콘덴서,"110,400",▲,"2,700","+2.51","953,808","55.84","9.18%","104,975"
38,'290650,신,엘앤씨바이오,"83,900",▲,"5,100","+6.47","1,199,029","149.69","4.45%","100,766"
39,'031980,신,피에스케이홀딩스,"123,900",▲,"23,300","+23.16","823,541","240.09","3.82%","100,352"
40,'069540,증,빛과전자,"4,185",▲,"315","+8.14","22,557,017","130.58","21.69%","97,913"
41,'007810,주,코리아써키트,"122,300",▲,"13,300","+12.20","805,664","129.67","3.36%","97,839"
42,'066970,,엘앤에프,"150,300",▲,"300","+0.20","640,458","50.23","1.59%","96,299"
43,'010060,신,OCI홀딩스,"311,500",▼,"-5,000","-1.58","296,661","55.20","1.59%","94,611"
44,'062040,신,산일전기,"223,000",▼,"-2,000","-0.89","418,558","57.99","1.37%","93,767"
45,'218410,신,RFHIC,"90,900",▲,"8,500","+10.32","1,016,888","133.58","3.83%","92,667"
46,'100790,신,미래에셋벤처투자,"42,950",▲,"2,500","+6.18","2,216,590","78.07","4.18%","92,623"
47,'032820,,우리기술,"15,690",▲,"1,140","+7.84","5,929,527","127.02","3.46%","92,409"
48,'069960,신,현대백화점,"139,800",▲,"18,000","+14.78","670,389","250.06","3.11%","90,614"
49,'067310,경,하나마이크론,"45,400",▲,"4,000","+9.66","1,871,756","148.33","2.82%","83,872"
50,'322000,신,HD현대에너지솔루션,"177,500",▲,"14,400","+8.83","449,747","148.93","4.02%","80,231"
51,'095340,신,ISC,"214,500",▲,"3,000","+1.42","360,959","109.48","1.71%","79,407"
52,'009830,신,한화솔루션,"39,850",▼,"-950","-2.33","1,955,077","60.10","1.14%","78,153"
53,'347700,증,스피어,"34,050",▲,"1,550","+4.77","2,279,509","35.51","4.49%","77,057"
54,'141080,신,리가켐바이오,"145,800",▼,"-1,900","-1.29","501,569","70.96","1.36%","75,304"
55,'226950,증,올릭스,"162,400",▲,"6,400","+4.10","453,171","30.22","2.24%","74,452"
56,'131970,신,두산테스나,"147,500",▼,"-1,900","-1.27","475,588","96.57","2.47%","72,815"
57,'089030,신,테크윙,"53,700",▲,"4,800","+9.82","1,383,433","171.62","3.74%","72,654"
58,'003230,신,삼양식품,"1,114,000",▼,"-26,000","-2.28","62,867","75.72","0.84%","71,058"
59,'352820,신,하이브,"215,000",▲,"1,500","+0.70","335,463","69.93","0.78%","70,820"
60,'483650,신,달바글로벌,"198,100",▲,"10,700","+5.71","352,753","93.54","2.83%","70,552"
61,'031330,주,에스에이엠티,"18,860",▲,"2,590","+15.92","3,767,883","210.48","3.77%","70,020"
62,'319400,신,현대무벡스,"35,000",▼,"-2,050","-5.53","1,965,924","25.15","1.77%","69,344"
