순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'356680,신,엑스게이트,"22,350",▲,"2,660","+13.51","22,760,245","109.91","79.74%","500,623"
2,'080220,신,제주반도체,"112,900",▲,"2,100","+1.90","3,552,110","74.09","10.32%","407,248"
3,'240810,신,원익IPS,"150,400",▲,"300","+0.20","1,792,797","78.20","3.66%","269,939"
4,'347850,신,디앤디파마텍,"92,100",▼,"-4,000","-4.16","2,687,169","98.34","6.06%","262,278"
5,'036930,신,주성엔지니어링,"182,400",▼,"-1,800","-0.98","1,332,630","82.88","2.87%","246,482"
6,'454910,신,두산로보틱스,"95,000",▲,"6,200","+6.98","2,432,025","138.48","3.76%","229,771"
7,'403870,신,HPSP,"50,600",▼,"-2,400","-4.53","3,876,589","107.97","4.72%","199,105"
8,'009155,신,삼성전기우,"806,000",▼,"-11,000","-1.35","210,310","61.48","7.24%","170,634"
9,'047040,신,대우건설,"19,480",▲,"100","+0.52","7,812,203","95.67","1.91%","155,182"
10,'001820,,삼화콘덴서,"136,300",▼,"-5,700","-4.01","1,065,203","54.57","10.25%","150,042"
11,'000990,신,DB하이텍,"151,700",▲,"600","+0.40","977,006","71.15","2.25%","147,954"
12,'026940,주,부국철강,"3,455",▼,"-300","-7.99","35,633,044","146.50","178.17%","147,739"
13,'141080,신,리가켐바이오,"152,800",▲,"14,800","+10.72","973,709","100.11","2.64%","145,053"
14,'064400,신,LG씨엔에스,"79,500",▼,"-500","-0.63","1,750,963","56.51","1.81%","138,662"
15,'440110,증,파두,"86,300",▼,"-3,500","-3.90","1,555,381","62.49","3.11%","133,463"
16,'009420,신,한올바이오파마,"58,300",▲,"9,000","+18.26","2,273,737","252.03","4.36%","131,575"
17,'122640,신,예스티,"37,350",▼,"-1,150","-2.99","3,324,349","44.10","15.41%","128,960"
18,'028050,신,삼성E&A,"44,000",▼,"-850","-1.90","2,879,828","71.26","1.47%","127,123"
19,'319660,신,피에스케이,"170,400",▲,"10,700","+6.70","755,286","100.26","2.61%","126,048"
20,'090360,신,로보스타,"91,900",▲,"7,600","+9.02","1,372,188","212.99","14.08%","125,267"
21,'353200,신,대덕전자,"138,100",▼,"-2,300","-1.64","877,368","106.01","1.78%","121,379"
22,'290690,증,소룩스,"5,780",▲,"780","+15.60","20,908,848","879.83","39.76%","121,209"
23,'290650,신,엘앤씨바이오,"94,400",▲,"6,500","+7.39","1,262,468","65.07","4.69%","116,973"
24,'320000,경,한울반도체,"20,450",▼,"-2,750","-11.85","4,765,291","37.04","71.46%","111,296"
