순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'001740,,SK네트웍스,"14,290",▲,"120","+0.85","53,568,217","94.79","26.71%","767,438"
2,'064400,신,LG씨엔에스,"98,900",▼,"-7,600","-7.14","7,063,548","112.01","7.30%","698,810"
3,'403870,신,HPSP,"57,000",▲,"9,850","+20.89","10,866,401","244.34","13.21%","612,512"
4,'089030,신,테크윙,"59,700",▲,"10,350","+20.97","9,636,628","823.13","26.01%","593,107"
5,'454910,신,두산로보틱스,"116,600",▼,"-10,600","-8.33","4,741,575","46.66","7.32%","572,640"
6,'010170,증,대한광통신,"18,340",▲,"1,760","+10.62","23,570,317","235.04","15.16%","442,910"
7,'036930,신,주성엔지니어링,"191,700",▲,"8,900","+4.87","2,080,774","105.64","4.48%","406,263"
8,'085620,신,미래에셋생명,"24,050",▲,"3,050","+14.52","16,917,808","89.97","12.52%","396,847"
9,'043260,,성호전자,"47,200",▲,"5,500","+13.19","6,989,268","213.19","9.86%","341,167"
10,'090360,,로보스타,"117,400",▼,"-21,600","-15.54","2,519,880","50.50","25.85%","312,399"
11,'240810,신,원익IPS,"118,400",▲,"13,500","+12.87","2,512,503","89.56","5.12%","293,167"
12,'319660,신,피에스케이,"138,200",▲,"27,000","+24.28","2,085,628","168.08","7.21%","280,329"
13,'080220,,제주반도체,"100,700",▲,"5,200","+5.45","2,622,625","55.91","7.62%","265,082"
14,'095610,신,테스,"161,400",▲,"29,900","+22.74","1,670,736","202.74","8.63%","259,151"
15,'093370,신,후성,"13,520",▲,"2,270","+20.18","18,024,688","517.14","16.81%","237,178"
16,'098460,신,고영,"33,550",▲,"5,750","+20.68","6,876,180","409.11","10.02%","228,366"
17,'058470,신,리노공업,"98,400",▲,"13,300","+15.63","2,010,175","155.53","2.64%","197,287"
18,'347850,경,디앤디파마텍,"89,700",▲,"11,100","+14.12","2,046,944","163.39","4.68%","184,180"
19,'128940,신,한미약품,"428,500",▲,"15,500","+3.75","421,801","109.26","3.30%","177,581"
20,'007660,신,이수페타시스,"115,700",▲,"10,000","+9.46","1,566,312","98.12","2.14%","177,415"
21,'066430,증,아이로보틱스,"4,025",▼,"-245","-5.74","40,638,680","227.13","103.80%","172,058"
22,'353200,신,대덕전자,"152,500",▲,"12,800","+9.16","1,073,022","141.52","2.18%","159,821"
23,'010060,신,OCI홀딩스,"256,500",▼,"-6,500","-2.47","634,583","188.58","3.40%","156,514"
24,'011790,신,SKC,"135,600",▲,"7,600","+5.94","1,129,365","79.68","2.28%","152,507"
25,'047040,신,대우건설,"21,100",▲,"700","+3.43","7,562,020","112.03","1.85%","152,436"
26,'440110,증,파두,"103,100",▼,"-3,500","-3.28","1,333,917","109.70","2.67%","137,744"
27,'000250,증,삼천당제약,"240,500",▲,"1,500","+0.63","568,048","61.45","2.43%","137,078"
28,'001440,신,대한전선,"38,600",▲,"1,350","+3.62","3,627,765","103.36","1.86%","137,039"
29,'089970,신,브이엠,"77,000",▲,"16,700","+27.69","1,826,639","199.61","7.38%","133,046"
30,'034220,신,LG디스플레이,"14,050",▲,"30","+0.21","9,287,909","113.09","1.86%","125,867"
31,'108490,,로보티즈,"290,500",▲,"1,000","+0.35","422,409","81.30","2.89%","121,036"
32,'0117P0,,피스피스스튜디오,"12,100",▼,"-1,630","-11.87","8,198,929","24.57","57.87%","117,980"
33,'100790,신,미래에셋벤처투자,"43,700",▲,"5,550","+14.55","2,764,739","144.04","5.21%","116,708"
34,'319400,신,현대무벡스,"34,750",▲,"1,700","+5.14","3,299,250","66.21","2.97%","113,347"
35,'004170,신,신세계,"628,000",▲,"56,000","+9.79","178,479","102.75","1.89%","111,616"
36,'222800,경,심텍,"115,100",▲,"15,100","+15.10","931,183","134.35","2.49%","105,048"
37,'001820,경,삼화콘덴서,"118,500",▲,"9,300","+8.52","887,701","115.76","8.54%","103,269"
38,'028050,신,삼성E&A,"46,350",▲,"1,900","+4.27","2,230,328","91.90","1.14%","102,392"
39,'067310,주,하나마이크론,"43,250",▲,"5,550","+14.72","2,361,104","257.03","3.56%","101,725"
40,'178320,신,서진시스템,"73,600",▲,"8,600","+13.23","1,399,011","124.60","2.20%","99,898"
41,'000990,신,DB하이텍,"169,600",▲,"10,800","+6.80","584,457","82.61","1.35%","98,297"
42,'141080,신,리가켐바이오,"127,500",▲,"11,000","+9.44","763,442","93.97","2.07%","97,136"
43,'046890,,서울반도체,"13,400",▲,"1,820","+15.72","7,142,843","564.54","12.26%","97,107"
44,'062040,신,산일전기,"223,500",▲,"10,000","+4.68","430,868","83.23","1.41%","96,591"
45,'084370,,유진테크,"146,200",▲,"16,700","+12.90","610,872","185.79","2.67%","89,713"
46,'298380,신,에이비엘바이오,"92,400",▲,"3,800","+4.29","930,256","110.92","1.67%","86,367"
47,'017900,주,광전자,"9,190",▲,"1,430","+18.43","8,961,042","1,354.75","15.47%","86,274"
48,'039030,신,이오테크닉스,"429,500",▲,"33,000","+8.32","189,368","92.68","1.54%","81,538"
49,'457370,신,한켐,"14,320",▲,"1,270","+9.73","5,624,565","38.72","69.77%","80,690"
50,'069960,신,현대백화점,"164,900",▲,"16,300","+10.97","469,893","126.85","2.18%","78,387"
51,'336260,신,두산퓨얼셀,"71,900", ,"0","0","1,087,162","129.79","1.66%","77,027"
52,'439960,,코스모로보틱스,"26,300",▲,"2,300","+9.58","2,835,585","210.34","8.74%","76,770"
53,'356680,신,엑스게이트,"17,240",▲,"1,610","+10.30","4,137,378","251.65","14.50%","72,991"
54,'066970,,엘앤에프,"129,500",▲,"4,900","+3.93","571,922","78.63","1.41%","72,106"
55,'087010,증,펩트론,"245,500",▲,"15,000","+6.51","286,271","68.94","1.23%","70,114"
56,'352820,신,하이브,"205,500",▲,"8,100","+4.10","335,392","69.07","0.78%","69,499"
57,'003230,신,삼양식품,"1,112,000",▲,"43,000","+4.02","62,092","100.70","0.83%","68,889"
58,'036570,신,NC,"263,500",▼,"-3,500","-1.31","260,480","103.00","1.21%","68,712"
59,'347700,증,스피어,"27,950",▼,"-1,200","-4.12","2,411,995","118.85","4.68%","67,956"
60,'007810,,코리아써키트,"120,200",▲,"14,600","+13.83","579,239","144.51","2.42%","67,241"
61,'031980,신,피에스케이홀딩스,"122,400",▲,"17,400","+16.57","545,316","128.83","2.53%","66,756"
62,'005290,신,동진쎄미켐,"53,800",▲,"5,050","+10.36","1,262,796","118.56","2.48%","66,586"
63,'267270,신,HD건설기계,"143,600",▲,"10,800","+8.13","457,447","114.14","0.96%","65,292"
64,'009155,,삼성전기우,"643,000",▲,"102,000","+18.85","105,600","198.18","3.64%","64,046"
65,'388790,증,라이콤,"7,600",▲,"850","+12.59","8,192,183","54.49","26.76%","63,387"
66,'028300,증,HLB,"49,250",▲,"950","+1.97","1,268,064","93.33","0.96%","63,045"
67,'003490,신,대한항공,"24,850",▲,"1,050","+4.41","2,555,089","83.07","0.70%","62,863"
68,'023530,신,롯데쇼핑,"182,100",▲,"14,500","+8.65","336,861","201.93","1.20%","61,625"
69,'078600,신,대주전자재료,"112,800",▲,"4,300","+3.96","563,163","163.05","3.61%","61,585"
70,'010690,신,화신,"10,200",▼,"-1,290","-11.23","5,490,922","36.56","15.73%","61,148"
71,'005830,신,DB손해보험,"143,900",▲,"7,700","+5.65","420,912","161.85","0.65%","60,453"
72,'290650,신,엘앤씨바이오,"77,800",▼,"-5,400","-6.49","747,723","86.54","2.78%","59,941"
73,'095340,신,ISC,"183,500",▲,"8,600","+4.92","323,222","112.49","1.53%","59,500"
74,'009830,신,한화솔루션,"35,600",▲,"850","+2.45","1,671,675","85.29","0.98%","59,284"
75,'032640,신,LG유플러스,"14,950",▼,"-770","-4.90","3,864,544","74.21","0.92%","58,911"
76,'161390,신,한국타이어앤테크놀로지,"72,600",▲,"5,600","+8.36","802,582","128.89","0.65%","58,721"
77,'226950,증,올릭스,"130,900",▲,"8,500","+6.94","445,808","60.60","2.20%","58,108"
78,'090430,신,아모레퍼시픽,"112,200",▲,"7,200","+6.86","518,026","153.26","0.89%","58,064"
79,'263750,신,펄어비스,"41,700",▲,"3,200","+8.31","1,396,205","145.42","2.18%","56,003"
80,'397030,신,에이프릴바이오,"41,300",▲,"300","+0.73","1,302,297","122.71","5.57%","52,671"
81,'069540,증,빛과전자,"3,880",▲,"385","+11.02","13,337,153","306.53","12.83%","52,220"
82,'950160,증,코오롱티슈진,"102,900",▲,"13,600","+15.23","512,188","92.78","0.61%","50,938"
83,'027360,신,아주IB투자,"9,410",▲,"610","+6.93","5,518,855","123.60","4.56%","50,654"
84,'088350,신,한화생명,"5,010",▲,"450","+9.87","10,113,078","231.51","1.17%","50,646"
85,'131970,신,두산테스나,"125,800",▲,"5,700","+4.75","403,014","87.54","2.09%","50,447"
86,'489790,신,한화비전,"66,800",▲,"2,100","+3.25","750,169","71.10","1.49%","49,723"
87,'001040,신,CJ,"178,900",▲,"10,600","+6.30","271,722","101.84","0.94%","49,097"
88,'310210,증,보로노이,"187,800",▲,"6,800","+3.76","262,390","88.63","1.43%","48,302"
89,'032820,,우리기술,"13,720",▲,"720","+5.54","3,528,136","88.80","2.06%","47,857"
90,'160980,신,싸이맥스,"43,450",▲,"8,600","+24.68","1,092,132","314.07","10.00%","44,785"
91,'476830,신,알지노믹스,"93,000",▲,"5,200","+5.92","482,707","86.44","3.47%","44,606"
92,'006110,신,삼아알미늄,"62,100",▼,"-900","-1.43","732,388","162.24","4.85%","43,626"
93,'417860,증,오브젠,"12,350",▼,"-1,300","-9.52","2,958,368","389.87","62.99%","42,610"
94,'039490,신,키움증권,"352,500",▲,"22,000","+6.66","119,893","71.93","0.46%","41,830"
95,'083450,신,GST,"54,500",▲,"7,600","+16.20","787,407","172.05","4.28%","41,791"
96,'058610,신,에스피지,"96,500",▲,"700","+0.73","429,331","91.24","1.94%","41,611"
97,'326030,신,SK바이오팜,"91,400",▲,"9,000","+10.92","451,221","143.76","0.58%","40,377"
98,'218410,신,RFHIC,"78,200",▲,"2,500","+3.30","519,959","92.83","1.96%","40,358"
99,'242040,경,나무기술,"8,410",▲,"10","+0.12","4,412,156","54.47","12.75%","38,139"
100,'103590,신,일진전기,"79,000",▲,"4,800","+6.47","496,223","100.44","1.05%","38,059"
101,'066575,신,LG전자우,"84,000",▼,"-2,300","-2.67","457,945","123.19","2.67%","38,012"
102,'018880,신,한온시스템,"4,410",▲,"120","+2.80","8,441,729","79.92","0.83%","37,074"
103,'271830,경,팸텍,"2,130",▼,"-580","-21.40","14,373,791","128.42","48.75%","37,000"
104,'000500,신,가온전선,"322,500",▲,"36,500","+12.76","115,825","151.31","0.71%","36,319"
105,'120110,신,코오롱인더,"63,800",▲,"3,100","+5.11","570,635","80.04","1.91%","36,306"
106,'322000,신,HD현대에너지솔루션,"144,000",▲,"1,400","+0.98","259,665","110.93","2.32%","36,154"
107,'295310,신,에이치브이엠,"98,300",▲,"3,400","+3.58","368,932","83.03","3.07%","35,742"
108,'004020,신,현대제철,"33,500",▲,"200","+0.60","1,072,984","77.68","0.81%","35,741"
109,'200470,증,에이팩트,"9,880",▲,"1,630","+19.76","3,657,085","242.81","8.64%","35,260"
110,'092200,증,디아이씨,"10,540",▲,"430","+4.25","3,311,964","107.76","8.52%","35,194"
111,'214450,신,파마리서치,"275,000",▲,"16,000","+6.18","127,723","70.33","1.23%","35,163"
112,'000880,신,한화,"116,900",▲,"3,100","+2.72","306,850","75.34","0.44%","35,067"
113,'000100,신,유한양행,"76,200",▲,"3,800","+5.25","462,551","90.30","0.59%","35,028"
114,'090710,증,휴림로봇,"10,680",▲,"710","+7.12","3,336,647","58.32","2.80%","34,868"
115,'483650,신,달바글로벌,"196,800",▲,"12,800","+6.96","171,004","96.15","1.38%","33,671"
116,'323280,신,태성,"51,100",▲,"3,500","+7.35","667,278","96.65","2.19%","33,353"
117,'006360,신,GS건설,"26,400",▲,"800","+3.13","1,275,206","74.44","1.50%","33,132"
118,'486990,증,노타,"29,950",▼,"-50","-0.17","1,105,900","116.18","5.19%","32,833"
119,'074600,신,원익QnC,"33,900",▲,"4,050","+13.57","983,860","189.33","3.75%","32,684"
120,'034230,신,파라다이스,"15,060",▲,"260","+1.76","2,137,969","128.47","2.31%","32,490"
121,'001450,신,현대해상,"36,950",▲,"2,750","+8.04","890,204","107.26","1.05%","32,456"
122,'215790,증,이노인스트루먼트,"1,584",▲,"201","+14.53","19,233,557","590.71","47.75%","31,978"
123,'138930,신,BNK금융지주,"17,000",▲,"770","+4.74","1,843,472","138.47","0.60%","31,339"
124,'005387,신,현대차2우B,"247,500",▲,"7,500","+3.13","126,216","58.70","0.37%","31,133"
125,'170920,신,엘티씨,"51,000",▲,"5,800","+12.83","624,850","165.85","5.92%","31,016"
126,'443060,신,HD현대마린솔루션,"211,000",▲,"3,500","+1.69","143,675","104.02","0.33%","30,478"
127,'375500,신,DL이앤씨,"69,700",▲,"2,200","+3.26","442,537","64.84","1.15%","30,404"
128,'204320,신,HL만도,"51,600",▲,"1,200","+2.38","594,634","84.04","1.27%","30,349"
129,'082740,신,한화엔진,"52,000",▲,"400","+0.78","584,224","62.83","0.71%","30,262"
130,'166090,신,하나머티리얼즈,"63,400",▲,"6,700","+11.82","473,910","132.51","2.40%","30,021"
131,'183300,신,코미코,"100,400",▲,"5,100","+5.35","289,095","95.95","2.77%","29,849"
132,'050890,신,쏠리드,"13,290",▲,"740","+5.90","2,231,472","126.95","3.68%","29,458"
133,'009420,신,한올바이오파마,"52,000",▲,"1,600","+3.17","553,068","93.49","1.06%","28,914"
134,'022100,신,포스코DX,"27,050",▲,"1,400","+5.46","1,075,589","75.19","0.71%","28,408"
135,'082920,신,비츠로셀,"47,700",▲,"400","+0.85","586,883","95.60","1.30%","28,391"
136,'356860,신,티엘비,"101,100",▲,"8,100","+8.71","288,810","72.29","2.94%","28,305"
137,'257720,신,실리콘투,"33,300",▲,"300","+0.91","840,426","108.34","1.29%","28,182"
138,'047050,신,포스코인터내셔널,"56,400",▲,"1,600","+2.92","496,352","80.97","0.29%","27,923"
139,'357780,신,솔브레인,"343,000",▲,"19,000","+5.86","81,639","94.37","1.05%","27,798"
140,'078930,신,GS,"73,100",▲,"3,200","+4.58","374,696","106.83","0.41%","27,353"
141,'008770,신,호텔신라,"54,800",▲,"3,300","+6.41","491,021","97.14","1.26%","27,125"
142,'101490,신,에스앤에스텍,"61,900",▲,"7,100","+12.96","443,353","92.29","2.08%","27,088"
143,'003220,증,대원제약,"10,400",▼,"-2,000","-16.13","2,383,679","18.97","10.63%","26,780"
144,'490470,신,세미파이브,"28,150",▲,"1,350","+5.04","965,239","87.02","2.84%","26,409"
145,'420770,경,기가비스,"124,700",▲,"1,200","+0.97","215,010","176.87","1.70%","25,941"
146,'030530,신,원익홀딩스,"25,100",▲,"3,400","+15.67","1,079,490","141.46","1.40%","25,714"
147,'462870,신,시프트업,"33,000",▲,"2,800","+9.27","776,898","98.98","1.33%","25,628"
148,'007390,경,네이처셀,"29,700",▲,"250","+0.85","833,950","79.35","1.30%","25,450"
149,'328130,증,루닛,"14,710",▲,"240","+1.66","1,615,628","48.10","2.18%","24,758"
150,'450080,신,에코프로머티,"53,400",▲,"3,550","+7.12","471,799","77.19","0.67%","24,631"
151,'033640,신,네패스,"32,550",▲,"1,650","+5.34","779,691","145.33","3.39%","24,572"
152,'006220,신,제주은행,"11,130",▲,"780","+7.54","2,210,567","38.41","5.85%","24,402"
153,'466100,신,클로봇,"36,150",▼,"-1,350","-3.60","660,382","88.52","2.60%","24,140"
154,'014680,신,한솔케미칼,"246,500",▲,"16,500","+7.17","99,108","119.50","0.88%","24,097"
155,'000430,신,대원강업,"6,000",↑,"1,380","+29.87","4,410,542","789.46","7.12%","23,970"
