순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'475150,신,SK이터닉스,"40,350",▼,"-4,000","-9.02","20,765,486","292.34","60.96%","974,669"
2,'240810,신,원익IPS,"150,900",▲,"34,200","+29.31","6,771,175","275.80","13.80%","918,227"
3,'319400,신,현대무벡스,"39,300",▲,"3,900","+11.02","16,067,363","324.93","14.43%","620,651"
4,'093370,신,후성,"16,500",▲,"260","+1.60","31,478,178","37.99","29.35%","501,159"
5,'222800,,심텍,"133,800",▲,"24,300","+22.19","3,784,072","212.98","10.11%","487,135"
6,'100790,신,미래에셋벤처투자,"42,100",▲,"2,650","+6.72","11,679,358","468.57","21.99%","470,865"
7,'403870,신,HPSP,"55,000",▲,"1,900","+3.58","8,519,096","150.86","10.36%","458,640"
8,'064400,신,LG씨엔에스,"95,000",▲,"1,200","+1.28","4,585,104","102.09","4.74%","422,381"
9,'085620,,미래에셋생명,"29,350",↑,"6,750","+29.87","15,413,457","315.46","11.41%","391,405"
10,'007660,신,이수페타시스,"125,700",▲,"12,700","+11.24","3,004,573","213.31","4.10%","359,242"
11,'347700,증,스피어,"38,500",↑,"8,850","+29.85","9,786,260","197.42","18.99%","342,302"
12,'000990,신,DB하이텍,"159,100",▲,"5,400","+3.51","2,105,478","255.94","4.84%","327,677"
13,'454910,신,두산로보틱스,"110,100",▲,"3,500","+3.28","3,040,600","85.91","4.70%","317,925"
14,'089030,신,테크윙,"61,100",▲,"3,500","+6.08","4,736,965","78.53","12.79%","286,477"
15,'043260,,성호전자,"45,550",▲,"4,950","+12.19","6,251,438","109.36","8.82%","267,018"
16,'090360,신,로보스타,"107,300",▲,"3,700","+3.57","2,515,901","160.54","25.81%","260,090"
17,'217590,신,티엠씨,"21,950",▼,"-650","-2.88","9,434,251","244.45","39.16%","233,907"
18,'010170,증,대한광통신,"17,070",▲,"770","+4.72","13,548,697","127.94","8.72%","227,668"
19,'010060,신,OCI홀딩스,"284,000",▲,"20,500","+7.78","817,291","70.20","4.38%","222,949"
20,'126640,경,화신정공,"4,610",▲,"180","+4.06","42,578,604","179.14","121.46%","222,870"
21,'080220,,제주반도체,"97,000",▲,"3,500","+3.74","2,322,376","114.73","6.75%","219,917"
22,'004170,신,신세계,"702,000",▲,"17,000","+2.48","314,044","140.75","3.33%","219,830"
23,'001820,경,삼화콘덴서,"133,300",▲,"23,700","+21.62","1,723,809","360.43","16.59%","217,238"
24,'178320,신,서진시스템,"74,500",▲,"4,800","+6.89","2,818,164","53.69","4.43%","207,995"
25,'095610,주,테스,"174,400",▲,"1,000","+0.58","1,187,549","74.17","6.14%","207,074"
26,'089970,주,브이엠,"86,300",▲,"5,500","+6.81","2,456,401","129.32","9.92%","206,020"
27,'067310,,하나마이크론,"47,950",▲,"5,600","+13.22","4,339,824","192.85","6.53%","204,384"
28,'001740,,SK네트웍스,"11,670",▼,"-1,280","-9.88","16,534,535","62.65","8.25%","202,885"
29,'319660,주,피에스케이,"151,900",▲,"6,100","+4.18","1,301,795","56.63","4.50%","191,674"
30,'011790,신,SKC,"137,900",▲,"13,800","+11.12","1,463,440","123.84","2.96%","190,229"
31,'039030,신,이오테크닉스,"510,000",▲,"72,000","+16.44","387,278","167.52","3.15%","188,819"
32,'267270,신,HD건설기계,"145,700",▲,"1,500","+1.04","1,302,301","364.97","2.72%","186,591"
33,'295310,신,에이치브이엠,"110,900",▲,"9,500","+9.37","1,749,086","313.13","14.55%","184,420"
