순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'397030,증,에이프릴바이오,"71,500",▲,"2,300","+3.32","752,273","30.70","3.23%","54,025"
2,'079900,신,전진건설로봇,"67,200",▲,"8,200","+13.90","759,185","24.69","5.21%","50,234"
3,'005440,신,현대지에프홀딩스,"14,870",▲,"2,770","+22.89","1,869,618","19.74","1.20%","27,484"
4,'003160,신,디아이,"38,750",▲,"4,050","+11.67","695,855","49.71","2.46%","26,082"
5,'139480,신,이마트,"130,900",▲,"3,300","+2.59","155,750","3.22","0.57%","20,509"
6,'086390,신,유니테스트,"21,450",▲,"1,400","+6.98","495,279","32.37","2.35%","10,540"
7,'099190,신,아이센스,"21,900",▲,"2,660","+13.83","275,533","94.09","1.00%","6,262"
8,'108490,신,로보티즈,"291,500",▲,"10,000","+3.55","21,584","7.84","0.15%","6,250"
9,'489790,신,한화비전,"60,200",▲,"1,100","+1.86","84,805","5.19","0.17%","5,117"
10,'090360,신,로보스타,"86,300",▲,"3,500","+4.23","58,979","16.33","0.61%","5,058"
11,'171090,주,선익시스템,"102,200",▲,"3,000","+3.02","49,302","30.22","0.52%","5,038"
12,'058610,신,에스피지,"140,500",▲,"3,400","+2.48","32,132","2.86","0.15%","4,500"
13,'394280,증,오픈엣지테크놀로지,"18,460",▲,"1,100","+6.34","216,181","11.15","0.83%","3,945"
14,'000120,신,CJ대한통운,"147,700",▲,"2,000","+1.37","23,993","2.31","0.11%","3,579"
15,'347700,증,스피어,"38,900",▲,"1,000","+2.64","87,558","4.01","0.19%","3,389"
16,'119850,신,지엔씨에너지,"39,350",▲,"1,350","+3.55","81,703","2.31","0.50%","3,216"
17,'033100,신,제룡전기,"53,700",▲,"1,500","+2.87","59,886","5.39","0.38%","3,199"
18,'094360,신,칩스앤미디어,"20,300",▲,"750","+3.84","145,027","19.64","0.69%","2,913"
19,'388210,신,씨엠티엑스,"127,800",▲,"5,000","+4.07","19,718","8.07","0.21%","2,479"
20,'057050,신,현대홈쇼핑,"78,800",▲,"6,400","+8.84","27,543","8.22","0.23%","2,180"
21,'475150,신,SK이터닉스,"23,750",▼,"-150","-0.63","90,431","1.59","0.27%","2,152"
22,'455900,,엔젤로보틱스,"36,950",▲,"2,050","+5.87","58,627","24.39","0.39%","2,146"
23,'010690,신,화신,"10,180",▲,"30","+0.30","202,939","5.06","0.59%","2,113"
24,'005290,신,동진쎄미켐,"51,400",▲,"900","+1.78","38,008","5.77","0.08%","1,961"
25,'103590,신,일진전기,"72,100",▲,"800","+1.12","27,046","2.75","0.06%","1,955"
26,'222800,신,심텍,"53,600",▲,"1,200","+2.29","36,188","7.09","0.10%","1,935"
27,'145020,신,휴젤,"279,000",▼,"-7,000","-2.45","6,878","2.49","0.06%","1,923"
28,'062040,신,산일전기,"154,900",▲,"1,100","+0.72","12,197","2.48","0.04%","1,894"
29,'009450,신,경동나비엔,"66,600",▲,"4,400","+7.07","27,864","10.75","0.20%","1,859"
30,'095610,신,테스,"66,600",▲,"2,300","+3.58","27,492","5.25","0.15%","1,822"
31,'010690,신,화신,"11,470",▲,"1,320","+13.00","9,586,842","239.48","27.46%","107,199"
32,'347850,신,디앤디파마텍,"86,500",▲,"5,900","+7.32","1,244,230","130.97","2.86%","104,960"
33,'003540,신,대신증권,"42,150",▲,"7,350","+21.12","2,565,149","468.63","5.06%","104,846"
34,'145020,신,휴젤,"263,000",▼,"-23,000","-8.04","374,081","135.58","3.05%","98,880"
35,'388210,신,씨엠티엑스,"139,700",▲,"16,900","+13.76","726,434","297.40","7.64%","97,338"
36,'048410,경,현대바이오,"11,530",▲,"850","+7.96","8,420,362","286.50","8.77%","96,231"
37,'255220,,SG,"3,270",▲,"110","+3.48","27,326,730","329.51","26.29%","93,259"
38,'336260,신,두산퓨얼셀,"36,950",▲,"3,100","+9.16","2,537,903","469.66","3.88%","92,583"
39,'294630,증,서남,"5,000",↑,"1,150","+29.87","19,402,119","94.81","73.59%","90,670"
40,'376900,신,로킷헬스케어,"66,600",▲,"1,900","+2.94","1,354,084","80.22","8.65%","89,809"
41,'130660,신,한전산업,"20,150",▼,"-1,050","-4.95","4,450,530","15.17","13.66%","89,604"
42,'0007C0,신,아크릴,"51,700",▼,"-4,900","-8.66","1,706,658","19.38","21.26%","89,198"
43,'108490,신,로보티즈,"284,500",▲,"3,000","+1.07","311,989","113.47","2.13%","89,037"
44,'036930,신,주성엔지니어링,"49,500",▲,"600","+1.23","1,755,279","136.31","3.72%","88,458"
45,'039030,신,이오테크닉스,"376,000",▲,"500","+0.13","238,644","172.62","1.94%","88,246"
46,'098460,신,고영,"32,200",▲,"200","+0.63","2,494,063","125.60","3.64%","78,217"
47,'242040,신,나무기술,"3,930",▲,"460","+13.26","19,585,170","175.65","56.60%","78,213"
48,'090710,경,휴림로봇,"14,100",▼,"-210","-1.47","5,434,702","56.98","4.55%","76,646"
49,'361390,신,제노코,"29,600",▲,"2,100","+7.64","2,482,278","321.16","26.40%","76,380"
50,'058610,신,에스피지,"137,800",▲,"700","+0.51","548,558","48.84","2.48%","75,794"
51,'394280,증,오픈엣지테크놀로지,"17,770",▲,"410","+2.36","3,949,120","203.77","15.03%","73,786"
52,'403870,신,HPSP,"42,500",▼,"-700","-1.62","1,696,058","102.90","2.02%","72,299"
53,'0013V0,신,삼진식품,"11,080",▲,"2,200","+24.77","6,743,351","3,620.85","67.99%","71,848"
54,'004560,신,현대비앤지스틸,"18,350",▲,"2,410","+15.12","3,837,242","2,058.25","25.45%","70,942"
55,'065170,환,비엘팜텍,"4,180",▼,"-1,130","-21.28","15,785,962","125.19","59.17%","70,850"
56,'214450,신,파마리서치,"348,000",▲,"4,500","+1.31","202,045","94.51","1.95%","70,019"
57,'038530,증,케이바이오,"516",↑,"119","+29.97","135,711,291","357.00","117.29%","64,968"
58,'457190,신,이수스페셜티케미컬,"102,100",▲,"2,800","+2.82","635,021","136.17","2.11%","64,317"
59,'232140,신,와이씨,"20,550",▼,"-900","-4.20","3,061,496","151.80","3.74%","63,551"
60,'189300,주,인텔리안테크,"132,200",▼,"-1,200","-0.90","470,018","38.31","4.38%","62,917"
61,'484590,신,삼양컴텍,"12,700",▲,"790","+6.63","4,672,516","856.40","11.34%","61,803"
62,'067310,신,하나마이크론,"34,800",▲,"1,150","+3.42","1,781,202","151.14","2.69%","61,251"
63,'078600,신,대주전자재료,"90,000",▼,"-2,400","-2.60","684,572","78.36","4.43%","60,974"
64,'089030,신,테크윙,"43,900",▲,"550","+1.27","1,358,777","180.23","3.67%","60,904"
65,'213420,신,덕산네오룩스,"45,550",▲,"2,750","+6.43","1,318,469","216.95","5.31%","60,535"
66,'062040,신,산일전기,"152,300",▼,"-1,500","-0.98","388,876","79.12","1.28%","59,569"
67,'066970,,엘앤에프,"118,100",▲,"1,400","+1.20","502,296","172.66","1.25%","59,401"
68,'000390,주,삼화페인트,"9,990",▼,"-620","-5.84","5,684,726","30.93","20.90%","59,173"
69,'178320,신,서진시스템,"36,850",▼,"-500","-1.34","1,603,317","43.66","2.78%","58,025"
70,'319400,경,현대무벡스,"29,300",▼,"-650","-2.17","1,983,163","128.79","1.79%","57,906"
71,'003380,신,하림지주,"14,900",▼,"-970","-6.11","3,780,314","100.03","3.38%","57,360"
72,'010060,신,OCI홀딩스,"155,500",▲,"6,800","+4.57","366,985","88.63","1.97%","56,388"
73,'353200,신,대덕전자,"59,400",▲,"2,100","+3.66","961,883","119.65","1.95%","56,370"
74,'103590,신,일진전기,"72,100",▲,"800","+1.12","772,518","78.66","1.63%","55,524"
75,'036570,신,엔씨소프트,"214,500",▲,"1,000","+0.47","257,539","50.37","1.20%","55,082"
76,'226950,증,올릭스,"129,600",▲,"600","+0.47","428,612","110.48","2.13%","55,041"
77,'307180,증,아이엘,"5,360",▲,"855","+18.98","10,316,488","281.94","30.79%","54,378"
78,'348340,경,뉴로메카,"81,300",▼,"-2,300","-2.75","663,894","107.51","5.38%","54,371"
79,'114810,신,한솔아이원스,"18,230",▲,"1,220","+7.17","3,048,867","109.25","10.67%","54,346"
80,'082740,신,한화엔진,"55,300",▲,"1,600","+2.98","991,673","166.16","1.19%","54,069"
81,'402490,신,그린리소스,"9,830",▲,"230","+2.40","5,370,020","71.33","32.42%","53,630"
82,'001430,신,세아베스틸지주,"73,900",▼,"-1,400","-1.86","731,603","99.87","2.05%","53,584"
83,'000120,신,CJ대한통운,"142,900",▼,"-2,800","-1.92","371,154","35.80","1.63%","52,806"
84,'019570,경,플루토스,"629",▼,"-99","-13.60","64,898,893","1,894.30","96.71%","52,559"
85,'030530,신,원익홀딩스,"34,600",▼,"-850","-2.40","1,509,948","90.42","1.96%","52,299"
86,'004170,신,신세계,"364,000",▼,"-1,000","-0.27","143,238","100.31","1.49%","51,677"
87,'089970,신,브이엠,"34,800",▲,"800","+2.35","1,466,087","84.01","6.01%","51,528"
88,'000990,신,DB하이텍,"94,500",▲,"700","+0.75","544,292","128.98","1.26%","51,287"
89,'261520,신,이지스,"13,240",▲,"2,290","+20.91","4,000,783","1,798.52","40.96%","51,050"
90,'086390,신,유니테스트,"20,100",▲,"50","+0.25","2,445,081","159.84","11.57%","51,048"
91,'004020,신,현대제철,"34,050",▼,"-100","-0.29","1,472,837","39.91","1.11%","49,916"
92,'222080,신,씨아이에스,"12,420",▼,"-890","-6.69","4,000,291","77.87","5.18%","49,650"
93,'389140,증,포바이포,"10,330",▼,"-30","-0.29","4,713,664","25.21","33.04%","49,523"
94,'095340,신,ISC,"175,100",▲,"5,500","+3.24","280,988","92.24","1.33%","48,864"
95,'100790,신,미래에셋벤처투자,"22,400",▼,"-550","-2.40","2,094,779","85.42","3.95%","47,663"
96,'295310,,에이치브이엠,"87,600",▼,"-3,800","-4.16","540,255","52.86","4.54%","47,619"
97,'065500,정,오리엔트정공,"2,995",↑,"690","+29.93","16,483,911","10,122.83","51.93%","46,659"
98,'041510,신,에스엠,"119,300",▼,"-900","-0.75","393,007","66.88","1.72%","46,312"
99,'005290,신,동진쎄미켐,"52,500",▲,"2,000","+3.96","886,853","134.75","1.73%","46,050"
100,'009450,신,경동나비엔,"69,000",▲,"6,800","+10.93","673,380","259.83","4.63%","45,829"
101,'000490,신,대동,"11,800",▲,"140","+1.20","3,728,715","59.29","12.94%","45,555"
102,'412350,증,레이저쎌,"4,715",↑,"1,085","+29.89","10,095,667","491.95","77.50%","44,397"
103,'171090,주,선익시스템,"95,700",▼,"-3,500","-3.53","447,499","274.32","4.67%","44,244"
104,'065350,신,신성델타테크,"74,900",▲,"3,600","+5.05","595,579","143.34","2.17%","44,042"
105,'119850,신,지엔씨에너지,"39,600",▲,"1,600","+4.21","1,108,954","31.39","6.75%","43,745"
106,'023530,신,롯데쇼핑,"111,600",▼,"-3,600","-3.13","386,685","67.48","1.37%","43,281"
107,'222800,신,심텍,"52,200",▼,"-200","-0.38","825,382","161.82","2.22%","43,279"
108,'094360,신,칩스앤미디어,"19,610",▲,"60","+0.31","2,136,275","289.40","10.04%","43,233"
109,'476060,신,온코닉테라퓨틱스,"19,180",▲,"1,270","+7.09","2,287,865","113.34","5.10%","43,084"
110,'323280,,태성,"74,100",▼,"-1,600","-2.11","573,102","93.83","1.88%","42,822"
111,'214150,신,클래시스,"66,300",▼,"-1,300","-1.92","640,154","136.17","0.98%","42,426"
112,'456040,신,OCI,"86,700",▲,"7,700","+9.75","479,319","387.65","5.36%","41,803"
113,'204320,신,HL만도,"60,000",▲,"100","+0.17","701,196","82.50","1.50%","41,772"
114,'036540,신,SFA반도체,"7,150", ,"0","0","6,012,913","116.10","3.66%","41,714"
115,'001450,신,현대해상,"33,850",▲,"1,050","+3.20","1,225,541","128.07","1.38%","41,222"
116,'0120G0,신,삼양바이오팜,"114,500",▲,"500","+0.44","345,324","67.62","4.65%","40,999"
117,'004310,,현대약품,"13,120",▼,"-130","-0.98","3,103,309","32.41","9.70%","40,962"
118,'005070,신,코스모신소재,"53,700",▲,"2,300","+4.47","756,791","347.28","2.33%","40,198"
119,'095610,신,테스,"67,400",▲,"3,100","+4.82","597,625","114.16","3.09%","40,074"
120,'491000,신,리브스메드,"78,100",▲,"3,100","+4.13","521,359","113.64","2.12%","39,877"
121,'043260,,성호전자,"22,900",▼,"-1,750","-7.10","1,678,743","125.44","2.37%","39,506"
122,'459550,신,알트,"4,220",▲,"215","+5.37","9,059,696","1,151.80","36.15%","39,165"
123,'317770,증,엑스페릭스,"3,835",▲,"305","+8.64","10,320,142","42.32","31.02%","38,799"
124,'033100,신,제룡전기,"52,300",▲,"100","+0.19","736,193","66.30","4.59%","38,729"
125,'051900,신,LG생활건강,"276,500",▲,"5,000","+1.84","135,948","115.20","0.89%","37,537"
126,'234340,신,헥토파이낸셜,"26,700",▲,"50","+0.19","1,400,130","72.42","10.03%","37,337"
127,'441270,신,파인엠텍,"11,520",▲,"770","+7.16","3,232,423","231.34","7.96%","37,217"
128,'003720,신,삼영,"8,110",▼,"-120","-1.46","4,552,993","13.57","13.40%","37,113"
129,'476830,신,알지노믹스,"143,300",▲,"4,700","+3.39","258,807","101.72","1.86%","36,969"
