순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'024060,신,흥구석유,"21,850",▲,"2,810","+14.76","42,503,414","173.87","283.36%","906,172"
2,'032820,경,우리기술,"16,930",▲,"2,080","+14.01","46,023,916","73.39","27.60%","771,996"
3,'012510,신,더존비즈온,"118,500",▲,"22,500","+23.44","6,124,719","780.55","20.16%","725,991"
4,'456160,신,지투지바이오,"106,000",▲,"16,500","+18.44","5,239,913","436.10","31.92%","518,028"
5,'103590,신,일진전기,"84,100",▲,"12,000","+16.64","4,793,830","571.44","10.06%","394,212"
6,'001450,신,현대해상,"37,100",▼,"-1,700","-4.38","8,784,871","153.68","9.83%","362,021"
7,'006910,주,보성파워텍,"12,320",▼,"-360","-2.84","26,057,172","66.40","53.04%","330,810"
8,'187660,경,현대ADM,"12,060",↑,"2,780","+29.96","28,909,783","86.08","52.13%","318,700"
9,'038500,경,삼표시멘트,"15,750",▲,"1,240","+8.55","18,847,044","201.36","17.47%","295,170"
10,'005690,신,파미셀,"19,000",▲,"1,880","+10.98","15,670,223","677.67","26.11%","290,925"
11,'085620,신,미래에셋생명,"16,120",↑,"3,720","+30.00","18,275,138","482.01","10.33%","280,854"
12,'010170,증,대한광통신,"4,760",▲,"650","+15.82","56,475,951","98.50","42.79%","267,122"
13,'006340,신,대원전선,"5,440",↑,"1,255","+29.99","48,463,649","204.21","62.88%","250,971"
14,'439260,신,대한조선,"90,500",▲,"9,000","+11.04","2,779,765","281.67","7.22%","250,926"
15,'009290,주,광동제약,"11,080",▲,"680","+6.54","21,181,509","104.05","42.54%","250,015"
16,'241520,신,DSC인베스트먼트,"18,520",▲,"3,810","+25.90","12,474,311","208.47","46.21%","227,406"
17,'290650,주,엘앤씨바이오,"99,000",▼,"-19,300","-16.31","2,152,509","531.79","8.67%","223,901"
18,'001820,신,삼화콘덴서,"57,000",↑,"13,150","+29.99","4,093,212","572.35","39.38%","219,401"
19,'048410,주,현대바이오,"17,770",↑,"4,100","+29.99","12,217,245","356.00","12.73%","204,616"
20,'004090,신,한국석유,"19,030",▲,"190","+1.01","10,096,659","94.08","79.54%","197,762"
21,'475150,신,SK이터닉스,"29,600",▼,"-450","-1.50","6,102,473","26.41","18.08%","187,500"
22,'018880,신,한온시스템,"4,620",▼,"-325","-6.57","38,663,579","85.55","3.77%","185,201"
23,'475830,신,오름테라퓨틱,"129,800",▲,"20,100","+18.32","1,357,349","321.68","6.40%","167,241"
24,'010820,신,퍼스텍,"7,270",▲,"550","+8.18","22,712,688","117.46","46.57%","165,501"
25,'058610,신,에스피지,"131,800",▼,"-900","-0.68","1,154,301","152.81","5.21%","150,880"
26,'003530,신,한화투자증권,"8,660",▼,"-640","-6.88","15,621,119","36.35","7.29%","137,808"
27,'000370,신,한화손해보험,"8,520",▼,"-780","-8.39","14,729,870","66.82","12.62%","136,948"
28,'005070,신,코스모신소재,"58,400",▲,"4,100","+7.55","2,316,435","512.23","7.13%","134,214"
29,'009420,신,한올바이오파마,"61,800",▲,"6,700","+12.16","2,190,471","449.45","4.20%","132,945"
30,'000540,신,흥국화재,"6,590",▲,"830","+14.41","18,920,141","534.99","29.46%","128,847"
31,'000400,증,롯데손해보험,"2,725",▲,"200","+7.92","44,634,915","380.91","14.39%","128,414"
32,'099320,신,쎄트렉아이,"166,200",▼,"-12,300","-6.89","731,769","169.96","6.69%","122,818"
33,'047040,신,대우건설,"7,500",▼,"-300","-3.85","15,785,513","78.98","3.80%","122,292"
34,'080220,신,제주반도체,"45,150",▼,"-550","-1.20","2,689,460","87.64","7.81%","121,219"
35,'389140,증,포바이포,"13,280",▲,"940","+7.62","8,547,044","317.53","59.90%","118,808"
36,'083650,신,비에이치아이,"91,800",▲,"3,500","+3.96","1,220,171","61.25","3.95%","112,450"
37,'001270,신,부국증권,"99,000",▲,"10,300","+11.61","1,114,752","63.55","10.75%","111,944"
38,'004990,신,롯데지주,"38,200",▲,"1,750","+4.80","2,837,477","64.32","2.71%","109,060"
39,'130660,신,한전산업,"25,650",▲,"100","+0.39","4,114,088","25.71","12.62%","107,280"
40,'403870,신,HPSP,"45,000",▼,"-900","-1.96","2,331,751","152.36","2.78%","106,812"
41,'489790,신,한화비전,"62,300",▲,"1,300","+2.13","1,688,477","147.91","3.35%","106,283"
42,'004020,신,현대제철,"37,350",▼,"-1,600","-4.11","2,772,070","44.59","2.08%","104,334"
