순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'032820,경,우리기술,"14,850",▲,"1,900","+14.67","62,709,422","409.04","37.61%","935,758"
2,'475150,신,SK이터닉스,"30,400",▲,"2,000","+7.04","22,727,700","205.84","67.34%","713,574"
3,'001510,주,SK증권,"1,869",▲,"290","+18.37","319,579,293","559.39","67.63%","609,472"
4,'006910,신,보성파워텍,"12,680",↑,"2,920","+29.92","39,237,756","204.94","79.87%","478,475"
5,'024060,신,흥구석유,"19,040",▲,"3,730","+24.36","24,445,804","521.14","162.98%","447,000"
6,'130660,신,한전산업,"25,550",▲,"2,850","+12.56","16,001,639","226.04","49.09%","418,107"
7,'003530,신,한화투자증권,"9,300",▼,"-260","-2.72","42,971,711","74.78","20.03%","412,696"
8,'187660,경,현대ADM,"9,280",▲,"490","+5.57","33,584,354","102.10","60.55%","314,378"
9,'001500,신,현대차증권,"14,480",▲,"680","+4.93","19,832,694","82.64","32.08%","286,171"
10,'010170,증,대한광통신,"4,110",▲,"535","+14.97","57,335,353","521.82","43.45%","235,397"
11,'437730,신,삼현,"49,750",▼,"-2,750","-5.24","4,327,171","724.60","13.65%","217,725"
12,'347700,경,스피어,"45,650",▲,"1,550","+3.51","4,518,182","193.08","9.58%","217,508"
13,'090710,경,휴림로봇,"14,290",▲,"290","+2.07","14,963,347","167.74","12.53%","215,753"
14,'001450,신,현대해상,"39,750",▲,"4,650","+13.25","5,311,090","509.47","5.95%","208,332"
15,'009290,신,광동제약,"10,400",↑,"2,400","+30.00","20,357,725","494.98","40.88%","205,975"
16,'006220,신,제주은행,"16,820",▲,"1,030","+6.52","11,566,332","2,116.16","30.60%","203,887"
17,'004090,신,한국석유,"18,840",▲,"2,490","+15.23","10,731,495","1,013.17","84.54%","201,112"
18,'000370,신,한화손해보험,"9,300",▲,"1,870","+25.17","22,041,168","1,194.92","18.89%","198,468"
19,'460930,신,현대힘스,"20,050",▲,"2,410","+13.66","9,559,654","1,554.71","26.93%","193,119"
20,'0015N0,신,아로마티카,"15,050",▲,"1,720","+12.90","11,863,524","923.13","93.31%","176,933"
21,'452260,신,한화갤러리아,"2,930",▲,"330","+12.69","57,678,846","148.15","29.76%","170,313"
22,'083650,신,비에이치아이,"88,300",▲,"5,300","+6.39","1,965,309","101.68","6.36%","170,253"
23,'003540,신,대신증권,"50,500",▲,"5,100","+11.23","3,448,200","87.20","6.80%","169,086"
24,'105840,신,우진,"27,300",▲,"900","+3.41","5,889,032","504.56","29.16%","167,241"
