순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'457190,신,이수스페셜티케미컬,"102,100",▲,"14,100","+16.02","8,646,302","201.20","28.63%","888,290"
2,'348340,경,뉴로메카,"121,700",▲,"6,700","+5.83","5,001,123","86.60","43.61%","608,704"
3,'032820,경,우리기술,"8,390",▼,"-150","-1.76","65,229,168","32.91","39.12%","565,333"
4,'298830,신,슈어소프트테크,"10,210",▲,"1,700","+19.98","50,298,703","1,015.70","94.09%","496,987"
5,'215100,신,로보로보,"13,740",▲,"1,970","+16.74","30,707,983","164.94","150.92%","433,051"
6,'204320,신,HL만도,"67,700",▼,"-3,700","-5.18","5,927,563","47.69","12.63%","421,395"
7,'098460,신,고영,"29,100",▲,"50","+0.17","11,589,435","118.49","16.89%","350,538"
8,'060280,신,큐렉소,"18,760",▲,"1,700","+9.96","16,945,376","59.68","41.24%","325,190"
9,'478340,주,나라스페이스테크놀로지,"51,800",▼,"-1,300","-2.45","5,520,592","33.08","47.87%","295,626"
10,'056080,경,유진로봇,"36,200",▲,"2,000","+5.85","7,870,163","60.36","20.99%","294,718"
11,'036810,신,에프에스티,"39,000",▲,"7,600","+24.20","7,190,784","2,387.61","32.76%","279,711"
12,'484810,신,티엑스알로보틱스,"23,600",▲,"3,200","+15.69","10,396,739","240.82","67.29%","255,008"
13,'281740,신,레이크머티리얼즈,"21,050",↑,"4,850","+29.94","12,921,339","621.24","19.66%","250,892"
14,'214450,신,파마리서치,"467,000",▲,"39,000","+9.11","541,547","180.44","5.22%","247,118"
15,'114190,신,강원에너지,"17,880",↑,"4,120","+29.94","14,478,292","3,175.51","55.43%","239,097"
16,'018880,신,한온시스템,"3,435",▲,"185","+5.69","69,065,718","395.02","6.73%","235,209"
17,'466100,신,클로봇,"68,900",▼,"-4,200","-5.75","3,216,258","70.55","12.87%","233,699"
18,'058610,신,에스피지,"105,500",▼,"-5,300","-4.78","2,094,292","59.17","9.45%","227,069"
19,'222080,신,씨아이에스,"9,240",↑,"2,130","+29.96","23,558,578","2,114.74","30.45%","203,446"
20,'270660,신,에브리봇,"26,650",▲,"750","+2.90","6,788,791","152.97","53.50%","199,990"
21,'083650,신,비에이치아이,"63,400",▲,"1,000","+1.60","3,078,053","73.16","9.95%","198,539"
22,'059270,증,해성에어로보틱스,"20,250",↑,"4,640","+29.72","10,172,047","298.71","91.11%","194,779"
