순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'032820,주,우리기술,"8,930",▲,"950","+11.90","198,174,331","120.35","118.85%","1,766,802"
2,'090710,경,휴림로봇,"21,500",▲,"4,850","+29.13","68,021,260","","56.95%","1,319,682"
3,'204320,신,HL만도,"74,200",▲,"10,600","+16.67","12,426,912","252.96","26.47%","869,516"
4,'478340,,나라스페이스테크놀로지,"52,600",▲,"5,950","+12.75","16,687,058","107.95","144.69%","845,889"
5,'348340,경,뉴로메카,"115,000",▲,"21,600","+23.13","5,774,344","","50.35%","636,703"
6,'0115H0,증,삼성스팩13호,"7,200",▲,"5,200","+260.00","81,490,307","","1,108.72%","496,638"
7,'060280,신,큐렉소,"18,850",▲,"3,920","+26.26","28,392,236","331.28","69.10%","486,044"
8,'006910,신,보성파워텍,"8,010",▲,"210","+2.69","55,180,274","98.04","112.32%","477,412"
9,'0015G0,주,그린광학,"37,550",▲,"1,000","+2.74","12,064,564","173.39","103.10%","454,735"
10,'056080,경,유진로봇,"34,200",▲,"2,800","+8.92","13,037,745","119.07","34.76%","453,206"
11,'058610,신,에스피지,"111,400",▲,"5,000","+4.70","3,538,946","81.56","15.96%","386,745"
12,'457190,신,이수스페셜티케미컬,"89,000",▲,"5,500","+6.59","4,297,513","55.22","14.23%","361,945"
13,'466100,신,클로봇,"74,100",▲,"500","+0.68","4,558,558","57.35","18.24%","335,531"
14,'105840,신,우진,"26,850",▲,"1,650","+6.55","11,455,951","72.45","56.72%","313,160"
15,'160190,신,하이젠알앤엠,"75,800",▲,"10,700","+16.44","4,092,814","180.47","13.26%","295,015"
16,'098460,신,고영,"29,450",▼,"-450","-1.51","9,780,986","28.33","14.25%","287,106"
17,'347850,신,디앤디파마텍,"81,100",▼,"-8,600","-9.59","3,464,433","176.73","7.96%","281,615"
18,'226950,증,올릭스,"119,500",▼,"-19,200","-13.84","2,295,795","361.92","11.38%","276,475"
19,'083650,신,비에이치아이,"63,100",▼,"-900","-1.41","4,207,204","62.54","13.60%","268,898"
20,'257720,신,실리콘투,"47,950",▲,"4,250","+9.73","5,082,420","160.50","8.31%","235,606"
21,'092790,신,넥스틸,"12,340",▲,"1,940","+18.65","18,017,391","4,531.19","69.30%","227,075"
22,'089030,신,테크윙,"39,600",▼,"-7,150","-15.29","5,499,674","428.85","14.85%","222,725"
23,'030530,신,원익홀딩스,"41,950",▼,"-900","-2.10","5,100,438","84.51","6.61%","213,602"
24,'215100,신,로보로보,"11,770",↑,"2,710","+29.91","18,618,035","521.50","91.50%","205,217"
25,'011210,신,현대위아,"94,300",▲,"6,900","+7.89","2,099,746","155.60","7.73%","193,141"
26,'108490,신,로보티즈,"259,500",▼,"-2,000","-0.76","732,039","57.28","5.03%","187,982"
27,'475830,신,오름테라퓨틱,"101,800",▼,"-8,600","-7.79","1,854,405","215.29","8.74%","185,226"
28,'011700,신,한신기계,"4,750",▲,"495","+11.63","36,284,023","231.25","111.83%","182,055"
29,'005850,신,에스엘,"64,800",↑,"14,900","+29.86","3,049,633","307.07","6.57%","181,138"
30,'456160,신,지투지바이오,"75,100",▼,"-8,300","-9.95","2,294,966","128.48","13.98%","174,597"
31,'090360,신,로보스타,"92,200",▲,"3,600","+4.06","1,864,489","60.64","19.13%","168,451"
32,'476830,,알지노믹스,"144,000",▼,"-17,300","-10.73","1,126,203","127.24","8.09%","166,587"
33,'094820,신,일진파워,"16,320",▼,"-1,290","-7.33","8,459,688","69.29","56.11%","150,329"
34,'117730,증,티로보틱스,"29,150",▲,"750","+2.64","5,222,461","52.57","23.93%","150,183"
35,'099440,신,스맥,"7,200",▲,"690","+10.60","20,521,629","478.33","30.08%","149,881"
36,'199430,증,케이엔알시스템,"41,500",▲,"7,150","+20.82","3,778,714","137.46","34.36%","148,339"
37,'389500,증,에스비비테크,"80,800",▲,"7,700","+10.53","1,855,623","79.66","29.30%","146,921"
38,'455900,,엔젤로보틱스,"39,900",▲,"3,300","+9.02","3,618,010","114.62","23.78%","139,944"
39,'214450,신,파마리서치,"430,000",▲,"5,500","+1.30","300,139","131.77","2.89%","127,455"
40,'270660,신,에브리봇,"27,800",▲,"4,200","+17.80","4,438,260","248.26","35.08%","115,243"
41,'459510,신,나우로보틱스,"36,150",▲,"1,000","+2.84","3,263,215","62.47","25.19%","113,048"
42,'298020,신,효성티앤씨,"379,500",↑,"87,500","+29.97","326,573","672.99","7.55%","110,716"
43,'250060,증,모비스,"7,480",▲,"1,650","+28.30","15,699,556","187.30","48.80%","107,126"
44,'125490,신,한라캐스트,"20,150",▲,"250","+1.26","5,328,706","67.63","14.60%","105,356"
45,'413630,신,씨피시스템,"5,530",▼,"-100","-1.78","17,829,510","78.81","48.94%","102,411"
46,'000990,신,DB하이텍,"90,900",▲,"6,200","+7.32","1,156,170","271.63","2.66%","102,378"
47,'211270,신,AP위성,"17,930",▲,"480","+2.75","5,399,195","66.13","35.80%","97,510"
