순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'491000,신,리브스메드,"61,700",▲,"7,700","+14.26","3,867,774","521.07","15.68%","242,328"
2,'347850,신,디앤디파마텍,"103,600",▲,"500","+0.48","1,943,718","67.24","4.47%","204,289"
3,'476830,,알지노믹스,"192,700",▼,"-1,200","-0.62","1,054,414","30.03","7.58%","201,466"
4,'0015G0,신,그린광학,"28,050",▲,"4,500","+19.11","7,094,725","386.27","60.63%","190,274"
5,'101170,신,우림피티에스,"22,300",▲,"3,830","+20.74","7,348,981","58.14","54.44%","156,004"
6,'082740,신,한화엔진,"53,400",▲,"3,700","+7.44","3,013,878","50.27","3.62%","155,540"
7,'462350,증,이노스페이스,"24,200",▲,"4,920","+25.52","5,904,755","184.10","28.64%","139,210"
8,'103140,신,풍산,"124,900",▲,"4,000","+3.31","1,017,315","59.62","3.64%","128,998"
9,'058610,신,에스피지,"85,000",▲,"6,000","+7.59","1,387,437","91.79","6.26%","112,773"
10,'474650,신,링크솔루션,"70,300",▲,"6,400","+10.02","1,578,854","86.90","28.08%","111,281"
11,'272290,신,이녹스첨단소재,"26,450",▲,"4,200","+18.88","4,226,468","2,908.95","21.21%","108,537"
12,'080220,,제주반도체,"29,900",▼,"-800","-2.61","3,471,448","31.31","10.08%","106,483"
13,'214450,신,파마리서치,"457,500",▼,"-29,000","-5.96","226,109","64.39","2.18%","105,633"
14,'069540,경,빛과전자,"1,697",▲,"264","+18.42","65,310,104","190.68","107.09%","104,671"
15,'011210,신,현대위아,"88,800",▼,"-2,800","-3.06","1,125,481","38.85","4.14%","101,534"
16,'222800,신,심텍,"47,000",▲,"3,900","+9.05","2,089,160","250.72","5.60%","96,342"
17,'012200,위,계양전기,"12,500",▲,"160","+1.30","7,322,960","38.40","26.91%","95,736"
18,'478340,,나라스페이스테크놀로지,"33,850",▲,"2,950","+9.55","2,870,495","244.50","24.89%","95,568"
19,'083650,신,비에이치아이,"56,700",▲,"2,600","+4.81","1,663,041","255.21","5.38%","94,558"
20,'098460,신,고영,"26,150",▲,"600","+2.35","3,561,506","59.25","5.19%","94,167"
21,'099320,주,쎄트렉아이,"130,500",▲,"18,200","+16.21","753,045","124.43","6.88%","93,945"
22,'012860,주,모베이스전자,"2,775",▲,"235","+9.25","28,143,489","69.99","38.43%","81,989"
23,'060720,신,KH바텍,"14,140",↑,"3,260","+29.96","6,049,705","3,553.30","25.56%","81,113"
24,'030530,신,원익홀딩스,"39,950",▼,"-250","-0.62","2,031,985","52.90","2.64%","80,698"
25,'108490,신,로보티즈,"243,000",▲,"1,000","+0.41","329,441","77.30","2.27%","78,819"
26,'484810,신,티엑스알로보틱스,"17,800",▲,"2,760","+18.35","4,158,066","4,406.56","26.92%","73,681"
