순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'032820,증,우리기술,"22,700",▲,"2,050","+9.93","61,793,853","77.12","37.06%","1,367,500"
2,'218410,신,RFHIC,"90,500",▲,"15,800","+21.15","6,429,506","162.47","24.22%","553,638"
3,'015750,신,성우하이텍,"10,840",▲,"1,450","+15.44","41,439,221","189.68","51.80%","461,422"
4,'024060,경,흥구석유,"25,500",▼,"-400","-1.54","17,289,094","77.69","115.27%","456,941"
5,'010170,증,대한광통신,"7,160",↑,"1,650","+29.95","66,936,837","120.68","50.72%","452,486"
6,'043260,주,성호전자,"48,000",▼,"-1,400","-2.83","8,411,137","126.40","11.86%","441,068"
7,'006910,신,보성파워텍,"11,540",▲,"1,260","+12.26","34,959,871","172.88","71.16%","408,389"
8,'089030,신,테크윙,"65,000",▼,"-1,800","-2.69","5,764,768","85.54","15.56%","392,178"
9,'050890,신,쏠리드,"11,710",↑,"2,700","+29.97","32,672,599","564.72","53.78%","359,913"
10,'038500,,삼표시멘트,"18,140",↑,"4,180","+29.94","20,773,319","569.84","19.25%","344,088"
11,'319400,,현대무벡스,"32,550",▲,"2,250","+7.43","10,311,804","306.96","9.26%","340,956"
12,'376900,증,로킷헬스케어,"97,000",▲,"19,700","+25.49","3,031,192","127.66","19.36%","278,333"
13,'295310,,에이치브이엠,"108,900",▲,"13,900","+14.63","2,351,840","151.88","19.77%","248,773"
14,'001510,신,SK증권,"1,850",▲,"60","+3.35","112,664,861","192.02","23.84%","219,295"
15,'347700,증,스피어,"51,300",▲,"200","+0.39","3,955,797","96.57","8.39%","208,096"
16,'047040,신,대우건설,"9,950",▲,"480","+5.07","18,871,227","114.48","4.55%","188,787"
17,'115180,주,큐리언트,"49,150",▼,"-1,750","-3.44","3,408,657","86.18","9.16%","186,534"
18,'253590,신,네오셈,"19,730",▲,"1,060","+5.68","9,141,493","232.62","20.84%","181,375"
19,'0009K0,신,에임드바이오,"65,000",▲,"600","+0.93","2,572,292","89.60","3.98%","170,990"
20,'187660,위,현대ADM,"18,200",▲,"10","+0.05","9,310,833","66.89","16.79%","169,295"
21,'044490,신,태웅,"48,100",▼,"-1,900","-3.80","3,336,546","39.28","16.68%","166,239"
22,'0011A0,,액스비스,"34,800",▼,"-1,950","-5.31","4,366,326","46.36","46.79%","162,547"
23,'027360,신,아주IB투자,"6,130",▲,"990","+19.26","27,178,043","618.48","22.44%","160,996"
24,'032500,증,케이엠더블유,"24,700",↑,"5,670","+29.80","6,767,220","645.95","16.39%","158,993"
25,'279570,신,케이뱅크,"7,480",▼,"-30","-0.40","20,281,683","23.28","5.00%","155,048"
26,'083650,신,비에이치아이,"101,200",▼,"-3,800","-3.62","1,453,752","51.27","4.70%","150,193"
27,'138080,증,오이솔루션,"30,650",▲,"5,250","+20.67","5,049,570","302.41","42.05%","147,637"
28,'456160,신,지투지바이오,"106,100",▲,"4,100","+4.02","1,363,942","109.62","8.25%","146,144"
29,'058610,신,에스피지,"131,700",▼,"-3,300","-2.44","1,038,534","99.85","4.69%","144,351"
30,'440110,증,파두,"63,200",▼,"-500","-0.78","2,152,532","59.48","4.31%","142,798"
31,'450080,신,에코프로머티,"68,900",▲,"2,100","+3.14","2,001,196","195.50","2.84%","140,941"
32,'000390,신,삼화페인트,"10,540",▲,"550","+5.51","12,373,114","122.83","45.49%","137,471"
33,'004090,,한국석유,"20,250",▼,"-700","-3.34","6,420,427","575.33","50.58%","134,010"
34,'321370,증,센서뷰,"3,505",▲,"690","+24.51","39,340,203","371.79","76.17%","132,530"
35,'178320,신,서진시스템,"44,900",▼,"-100","-0.22","2,828,529","138.66","4.86%","131,897"
36,'108490,신,로보티즈,"249,000",▼,"-9,500","-3.68","489,034","82.30","3.34%","128,213"
37,'476830,신,알지노믹스,"167,400",▼,"-3,500","-2.05","744,294","59.55","5.35%","127,061"
38,'403870,신,HPSP,"43,600",▼,"-2,100","-4.60","2,841,536","77.98","3.39%","126,769"
39,'226950,증,올릭스,"180,700",▼,"-5,500","-2.95","670,161","55.04","3.32%","124,890"
40,'017960,신,한국카본,"47,100",▲,"4,500","+10.56","2,702,096","157.67","5.21%","124,809"
41,'489790,신,한화비전,"78,000",▼,"-1,500","-1.89","1,526,432","81.89","3.03%","122,446"
42,'036930,신,주성엔지니어링,"67,000",▼,"-3,000","-4.29","1,723,626","32.74","3.65%","118,061"
43,'088350,신,한화생명,"5,100",▲,"410","+8.74","22,088,615","325.15","2.55%","113,390"
44,'417200,신,LS머트리얼즈,"17,650",▲,"110","+0.63","5,877,414","219.17","8.69%","106,834"
45,'103140,신,풍산,"106,200",▼,"-3,100","-2.84","952,068","83.54","3.40%","102,001"
46,'336260,신,두산퓨얼셀,"41,150",▼,"-600","-1.44","2,370,999","88.76","3.63%","100,895"
47,'006920,신,모헨즈,"6,730",▲,"860","+14.65","14,343,458","107.74","131.36%","98,431"
48,'425420,신,티에프이,"59,100",▲,"8,200","+16.11","1,705,752","136.01","14.27%","96,758"
49,'322000,,HD현대에너지솔루션,"105,000",▼,"-3,000","-2.78","893,802","65.94","7.99%","96,700"
50,'263750,신,펄어비스,"61,700",▼,"-2,800","-4.34","1,510,081","52.90","2.36%","95,163"
51,'448900,경,한국피아이엠,"137,000",▼,"-32,900","-19.36","644,587","94.79","10.74%","95,107"
52,'124500,,아이티센글로벌,"67,200",▲,"4,900","+7.87","1,372,105","85.35","5.92%","93,978"
53,'078600,신,대주전자재료,"106,300",▼,"-7,700","-6.75","852,265","74.76","5.51%","93,971"
54,'491000,신,리브스메드,"87,800",▲,"3,500","+4.15","1,021,763","123.52","4.10%","91,208"
55,'080220,신,제주반도체,"43,450",▼,"-50","-0.11","2,030,737","103.80","5.90%","90,028"
56,'031980,신,피에스케이홀딩스,"104,800",▼,"-10,400","-9.03","823,495","115.88","3.82%","88,132"
57,'090710,증,휴림로봇,"12,730",▲,"20","+0.16","6,739,670","98.86","5.65%","87,941"
58,'475400,,씨메스,"42,450",▲,"4,950","+13.20","2,086,666","113.52","17.75%","87,693"
59,'475150,신,SK이터닉스,"28,850",▲,"250","+0.87","2,907,084","62.34","8.62%","85,105"
60,'347850,신,디앤디파마텍,"80,600",▼,"-1,400","-1.71","994,371","92.10","2.29%","83,212"
61,'107640,신,한중엔시에스,"58,000",▲,"5,000","+9.43","1,417,001","196.62","15.64%","82,528"
62,'323280,신,태성,"77,100",▲,"900","+1.18","1,046,032","94.11","3.43%","81,648"
63,'095340,신,ISC,"175,200",▼,"-10,400","-5.60","444,520","146.11","2.10%","79,447"
64,'011930,신,신성이엔지,"2,435",▲,"260","+11.95","33,210,065","414.84","16.14%","79,336"
65,'189300,신,인텔리안테크,"140,200",▲,"4,200","+3.09","552,707","77.01","5.15%","79,063"
66,'222080,신,씨아이에스,"14,360",▼,"-200","-1.37","5,313,583","91.53","6.86%","79,022"
67,'033160,신,엠케이전자,"12,890",▲,"2,630","+25.63","6,283,234","674.24","27.51%","77,513"
68,'327260,신,RF머트리얼즈,"66,500",▲,"5,700","+9.38","1,174,285","112.54","13.92%","77,012"
