순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'475150,신,SK이터닉스,"59,900",▲,"6,200","+11.55","33,751,353","95.32","100.00%","2,068,361"
2,'001510,신,SK증권,"2,585",▲,"405","+18.58","463,513,575","127.19","98.08%","1,159,484"
3,'263750,,펄어비스,"41,400",▼,"-4,600","-10.00","19,403,476","146.30","30.21%","835,755"
4,'100090,신,SK오션플랜트,"25,550",↑,"5,870","+29.83","34,021,158","419.72","54.46%","835,216"
5,'032820,증,우리기술,"28,400",▼,"-550","-1.90","25,292,647","85.83","14.96%","724,899"
6,'006360,신,GS건설,"31,700",▲,"5,750","+22.16","19,738,573","295.56","23.07%","603,048"
7,'036930,신,주성엔지니어링,"72,800",▲,"11,800","+19.34","6,155,538","880.14","13.25%","452,426"
8,'044490,신,태웅,"57,000",▲,"11,700","+25.83","8,181,088","718.52","40.90%","450,102"
9,'375500,신,DL이앤씨,"67,400",↑,"15,500","+29.87","6,839,379","648.97","17.68%","431,057"
10,'322000,신,HD현대에너지솔루션,"131,000",▼,"-5,300","-3.89","2,405,506","98.14","21.48%","336,627"
11,'417200,신,LS머트리얼즈,"25,300",▲,"1,550","+6.53","12,409,373","175.04","18.35%","318,481"
12,'050890,신,쏠리드,"13,120",▲,"220","+1.71","22,774,669","142.88","37.49%","309,442"
13,'006910,신,보성파워텍,"12,850",▲,"730","+6.02","21,666,527","396.72","44.11%","281,680"
14,'336260,신,두산퓨얼셀,"43,850",▼,"-2,050","-4.47","5,878,418","278.57","8.98%","258,783"
15,'217590,신,티엠씨,"24,300",▲,"4,720","+24.11","11,329,275","224.64","47.03%","256,507"
16,'187660,위,현대ADM,"14,790",▲,"400","+2.78","15,799,623","298.14","28.49%","238,286"
17,'178320,신,서진시스템,"48,000",▲,"2,600","+5.73","4,978,023","329.97","8.48%","237,601"
18,'046120,증,오르비텍,"13,700",▲,"2,720","+24.77","17,887,090","125.95","54.38%","233,064"
19,'105840,신,우진,"31,200",▲,"5,050","+19.31","7,363,559","1,382.34","36.46%","219,594"
20,'353200,신,대덕전자,"82,800",▲,"5,500","+7.12","2,448,893","100.75","4.96%","202,851"
