순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'003280,신,흥아해운,"3,385",▲,"350","+11.53","335,866,160","150.99","139.70%","1,141,307"
2,'322000,신,HD현대에너지솔루션,"126,000",▲,"6,600","+5.53","4,445,699","601.15","39.70%","608,785"
3,'475150,신,SK이터닉스,"40,850",▲,"2,400","+6.24","13,170,424","122.94","39.02%","529,424"
4,'032820,증,우리기술,"24,100",▲,"100","+0.42","21,325,174","56.61","12.62%","519,958"
5,'090710,증,휴림로봇,"13,440",▲,"1,480","+12.37","35,783,085","1,029.73","29.96%","486,464"
6,'417200,신,LS머트리얼즈,"22,000",▲,"450","+2.09","19,183,066","268.60","28.36%","442,049"
7,'456160,신,지투지바이오,"94,300",▼,"-5,900","-5.89","3,965,354","39.51","23.97%","393,889"
8,'131970,신,두산테스나,"82,600",▲,"9,800","+13.46","4,142,667","349.73","21.44%","343,699"
9,'027360,신,아주IB투자,"7,480",▲,"1,150","+18.17","46,198,522","215.82","38.14%","343,056"
10,'005880,신,대한해운,"2,370",▼,"-145","-5.77","130,535,881","65.73","40.45%","323,598"
11,'000390,신,삼화페인트,"11,000",▲,"1,740","+18.79","28,612,564","4,027.96","105.18%","317,789"
12,'006910,신,보성파워텍,"12,660",▲,"570","+4.71","24,173,904","58.38","49.21%","310,203"
13,'011930,신,신성이엔지,"2,910",↑,"670","+29.91","104,563,426","1,470.88","50.80%","284,473"
14,'085620,,미래에셋생명,"17,690",▲,"530","+3.09","13,694,365","109.56","7.74%","264,286"
15,'039980,신,폴라리스AI,"2,215",▲,"279","+14.41","105,282,975","225.23","144.67%","238,151"
16,'178320,신,서진시스템,"45,650",▼,"-650","-1.40","4,954,272","303.27","8.44%","229,316"
17,'0082N0,주,카나프테라퓨틱스,"45,700",▼,"-4,900","-9.68","4,270,079","19.08","32.96%","219,485"
18,'010170,경,대한광통신,"7,220",▼,"-50","-0.69","27,642,293","157.61","20.95%","208,157"
19,'140410,환,메지온,"89,200",▼,"-24,300","-21.41","1,943,608","229.22","6.40%","185,030"
20,'242040,주,나무기술,"6,900",▲,"510","+7.98","24,501,762","172.39","70.81%","180,324"
21,'307750,신,국전약품,"5,540",▲,"885","+19.01","32,538,871","1,455.09","64.85%","178,181"
22,'476830,신,알지노믹스,"185,900",▼,"-8,000","-4.13","867,206","99.67","6.23%","166,875"
23,'041020,신,폴라리스오피스,"5,090",▲,"200","+4.09","29,629,423","111.24","59.59%","157,841"
24,'032500,증,케이엠더블유,"29,150",▲,"3,150","+12.12","5,241,870","197.09","12.70%","156,982"
25,'319400,,현대무벡스,"30,700",▲,"900","+3.02","4,917,552","214.17","4.42%","154,112"
26,'347700,증,스피어,"51,100",▼,"-1,700","-3.22","2,734,091","161.03","5.80%","146,386"
27,'440110,증,파두,"62,700",▼,"-6,600","-9.52","2,162,503","210.05","4.33%","142,220"
28,'217590,신,티엠씨,"17,950",↑,"4,140","+29.98","8,140,211","466.77","33.79%","136,448"
29,'353200,신,대덕전자,"67,200",▲,"200","+0.30","1,943,391","133.02","3.94%","130,992"
30,'263750,신,펄어비스,"63,900",▼,"-4,600","-6.72","2,028,612","76.76","3.16%","130,524"
31,'046890,,서울반도체,"11,110",▲,"1,120","+11.21","11,150,191","581.60","19.13%","128,294"
32,'089030,신,테크윙,"60,900",▼,"-3,200","-4.99","2,009,451","118.02","5.43%","126,486"
33,'222800,신,심텍,"56,600",▲,"600","+1.07","2,159,610","112.04","5.79%","124,627"
34,'112610,신,씨에스윈드,"58,500",▲,"2,500","+4.46","1,956,267","167.24","4.64%","115,804"
35,'024060,경,흥구석유,"22,750",▼,"-800","-3.40","5,044,526","131.81","33.64%","111,543"
36,'041910,신,폴라리스AI파마,"8,570",▼,"-350","-3.92","12,099,478","46.79","89.62%","110,201"
37,'089980,신,상아프론테크,"25,950",▲,"3,950","+17.95","4,156,469","1,757.16","26.00%","106,465"
38,'0011A0,,액스비스,"32,650",▲,"4,250","+14.96","3,142,364","436.02","33.67%","103,850"
39,'437730,신,삼현,"54,900",▲,"6,850","+14.26","1,935,686","514.72","6.11%","103,532"
40,'226950,증,올릭스,"189,000",▲,"2,300","+1.23","514,711","119.53","2.55%","99,998"
41,'489790,신,한화비전,"77,100",▼,"-1,500","-1.91","1,227,807","103.96","2.44%","97,520"
42,'0009K0,신,에임드바이오,"60,700",▼,"-3,600","-5.60","1,568,488","57.00","2.43%","97,439"
43,'347850,신,디앤디파마텍,"84,300",▼,"-3,300","-3.77","1,122,094","71.05","2.58%","96,359"
44,'083650,신,비에이치아이,"105,800",▲,"4,300","+4.24","905,036","93.53","2.93%","96,069"
45,'005440,신,현대지에프홀딩스,"15,770",▲,"170","+1.09","5,728,827","102.04","3.68%","94,882"
46,'403870,신,HPSP,"44,050",▲,"200","+0.46","2,093,716","123.41","2.55%","94,165"
47,'007340,신,DN오토모티브,"37,950",▲,"2,100","+5.86","2,525,843","81.54","4.32%","91,822"
48,'065170,환,비엘팜텍,"4,745",▲,"685","+16.87","18,798,484","574.83","68.87%","91,530"
49,'209640,신,와이제이링크,"5,200",↑,"1,200","+30.00","18,031,523","5,386.88","63.40%","88,460"
50,'078600,신,대주전자재료,"114,600",▲,"3,900","+3.52","737,087","209.43","4.77%","85,286"
51,'178920,신,PI첨단소재,"23,900",▲,"4,740","+24.74","3,687,696","1,101.93","12.56%","84,388"
52,'319660,신,피에스케이,"73,400",▼,"-600","-0.81","1,116,036","62.89","3.86%","82,484"
53,'035510,신,신세계 I&C,"22,600",↑,"5,190","+29.81","3,866,967","1,892.74","27.66%","80,907"
54,'218410,신,RFHIC,"77,700",▼,"-1,500","-1.89","1,000,515","77.11","3.77%","80,057"
55,'095340,신,ISC,"210,500",▼,"-9,500","-4.32","365,402","38.98","1.73%","78,918"
56,'038500,경,삼표시멘트,"17,390",▲,"290","+1.70","4,520,659","84.68","4.19%","78,914"
57,'187660,위,현대ADM,"16,670",▼,"-830","-4.74","4,513,383","50.42","8.14%","77,491"
58,'476060,신,온코닉테라퓨틱스,"25,200",▲,"850","+3.49","3,014,404","98.27","6.72%","76,883"
59,'393890,,더블유씨피,"12,520",▲,"2,390","+23.59","6,274,850","1,133.12","18.55%","76,262"
60,'080220,신,제주반도체,"42,800",▼,"-1,000","-2.28","1,730,848","98.39","5.03%","76,148"
61,'030530,신,원익홀딩스,"34,100",▲,"2,300","+7.23","2,222,211","302.54","2.88%","75,675"
62,'475830,신,오름테라퓨틱,"122,300",▼,"-8,800","-6.71","582,266","104.27","2.75%","73,938"
63,'279570,신,케이뱅크,"7,040",▲,"140","+2.03","10,259,287","129.42","2.53%","72,782"
64,'234340,신,헥토파이낸셜,"38,000",▼,"-2,300","-5.71","1,723,182","180.71","12.34%","71,841"
65,'043260,경,성호전자,"42,300",▼,"-4,500","-9.62","1,587,937","108.33","2.24%","69,463"
66,'321370,경,센서뷰,"4,400",▼,"-165","-3.61","15,483,720","33.51","29.98%","69,027"
67,'001820,신,삼화콘덴서,"54,300",▲,"3,000","+5.85","1,266,556","355.35","12.19%","68,195"
68,'357880,경,SKAI,"5,040",▼,"-280","-5.26","11,645,090","34.25","23.32%","64,025"
69,'445680,증,큐리옥스바이오시스템즈,"115,400",▲,"25,100","+27.80","600,847","311.20","3.51%","63,507"
