순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'476830,,알지노믹스,"161,700",▲,"9,600","+6.31","7,950,082","647.50","57.80%","1,261,226"
2,'319400,신,현대무벡스,"16,900",▲,"770","+4.77","30,076,749","47.90","27.01%","506,688"
3,'462350,증,이노스페이스,"10,810",▼,"-4,190","-27.93","39,041,576","381.71","189.33%","497,435"
4,'100790,경,미래에셋벤처투자,"15,550",↓,"-6,650","-29.95","17,690,715","63.33","33.31%","307,556"
5,'030530,신,원익홀딩스,"35,100",▲,"1,400","+4.15","8,341,092","107.74","10.80%","291,935"
6,'090710,증,휴림로봇,"6,230",▲,"410","+7.04","45,742,903","466.31","38.30%","290,815"
7,'466100,신,클로봇,"66,100",▼,"-3,000","-4.34","4,134,701","58.12","16.55%","281,786"
8,'054540,신,삼영엠텍,"15,900",▲,"2,240","+16.40","16,747,088","6,475.84","128.83%","268,227"
9,'022100,신,포스코DX,"29,750",▲,"3,050","+11.42","8,862,916","1,942.54","5.83%","261,217"
10,'437730,,삼현,"61,800",▲,"5,200","+9.19","4,131,409","97.14","13.03%","250,027"
11,'478340,,나라스페이스테크놀로지,"34,850",▼,"-10,800","-23.66","6,083,734","33.81","52.75%","236,376"
12,'084670,위,동양고속,"88,600",▲,"6,700","+8.18","2,799,176","161.24","96.68%","230,360"
13,'0097F0,증,미래에셋비전스팩10호,"1,991",▼,"-9","-0.45","58,155,534","","894.71%","229,993"
14,'0007C0,,아크릴,"47,200",▲,"8,450","+21.81","5,074,714","533.11","63.60%","228,555"
15,'217590,,티엠씨,"23,650",↑,"5,450","+29.95","10,091,765","827.92","41.89%","220,722"
16,'058610,,에스피지,"85,300",▼,"-6,000","-6.57","2,409,011","38.72","10.87%","211,760"
17,'274090,신,켄코아에어로스페이스,"14,360",▼,"-810","-5.34","12,228,515","99.93","93.32%","195,084"
18,'108490,신,로보티즈,"279,000",▼,"-1,500","-0.53","669,376","121.30","4.60%","189,020"
19,'003310,신,대주산업,"2,655",▲,"205","+8.37","64,748,195","2,886.64","182.95%","181,773"
20,'083450,신,GST,"28,050",▲,"2,950","+11.75","5,603,173","1,350.81","30.41%","158,749"
21,'488900,,비츠로넥스텍,"13,200",▼,"-1,230","-8.52","11,095,729","57.17","38.30%","157,325"
22,'0013V0,주,삼진식품,"17,280",▼,"-1,930","-10.05","7,976,129","37.21","80.42%","156,974"
23,'347850,신,디앤디파마텍,"88,800",▼,"-3,100","-3.37","1,611,125","153.74","3.71%","144,426"
24,'290650,신,엘앤씨바이오,"64,100",▼,"-2,900","-4.33","1,880,448","233.87","7.64%","119,148"
25,'0009K0,,에임드바이오,"61,500",▼,"-5,600","-8.35","1,881,452","109.52","2.94%","118,375"
26,'204320,신,HL만도,"53,400",▼,"-2,200","-3.96","2,059,408","89.88","4.39%","112,995"
27,'950250,,테라뷰,"9,750",▲,"580","+6.32","11,001,860","486.00","30.98%","110,776"
28,'124500,신,아이티센글로벌,"31,050",▲,"2,550","+8.95","3,322,376","118.46","14.32%","102,562"
29,'451760,,컨텍,"10,300",▼,"-630","-5.76","8,283,168","295.69","54.31%","100,538"
30,'413630,신,씨피시스템,"4,620",▲,"350","+8.20","20,880,792","3,268.24","57.31%","99,385"
