순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'0007C0,증,아크릴,"67,000",▲,"47,500","+243.59","30,320,190","","379.94%","1,761,242"
2,'0009K0,,에임드바이오,"72,400",▲,"1,900","+2.70","12,482,920","109.42","19.46%","918,555"
3,'319400,신,현대무벡스,"11,900",▲,"250","+2.15","62,043,368","386.52","55.71%","792,689"
4,'347850,신,디앤디파마텍,"96,400",▲,"5,100","+5.59","5,109,634","259.43","11.77%","495,256"
5,'039200,,오스코텍,"54,400",▼,"-6,900","-11.26","7,150,335","915.16","18.69%","433,981"
6,'217590,,티엠씨,"21,800",↑,"5,030","+29.99","20,440,065","69.21","84.84%","413,865"
7,'140410,증,메지온,"99,100",↑,"22,800","+29.88","3,217,157","918.75","10.60%","290,055"
8,'464490,,쿼드메디슨,"20,250",▲,"3,190","+18.70","14,169,196","470.98","124.94%","279,143"
9,'030530,신,원익홀딩스,"34,550",▼,"-2,950","-7.87","6,621,489","29.88","8.58%","235,960"
10,'108490,신,로보티즈,"291,500",▼,"-21,500","-6.87","764,487","65.60","5.25%","227,421"
11,'466100,신,클로봇,"63,800",▼,"-2,000","-3.04","3,469,089","48.26","13.89%","222,775"
12,'290650,신,엘앤씨바이오,"73,500",▲,"5,100","+7.46","3,095,441","291.49","12.58%","222,611"
13,'468530,신,프로티나,"99,100",▼,"-2,000","-1.98","2,000,935","304.49","18.30%","210,263"
14,'226950,증,올릭스,"140,700",▼,"-600","-0.42","1,500,505","134.35","7.46%","209,437"
15,'204320,신,HL만도,"52,700",▲,"300","+0.57","3,849,368","244.35","8.20%","205,662"
16,'003310,신,대주산업,"2,235",▲,"35","+1.59","74,556,744","297.01","210.66%","183,414"
17,'249420,,일동제약,"39,200",▼,"-1,650","-4.04","4,287,687","84.01","13.56%","174,097"
18,'081180,신,쎄크,"14,860",▲,"510","+3.55","9,740,569","62.98","110.37%","143,051"
19,'347700,경,스피어,"12,530",▲,"490","+4.07","10,195,986","164.03","26.00%","136,687"
20,'125490,신,한라캐스트,"18,250",▼,"-1,510","-7.64","6,843,060","49.46","18.75%","130,252"
21,'456070,신,이엔셀,"18,850",↑,"4,350","+30.00","7,345,031","2,987.99","67.36%","130,090"
22,'456160,신,지투지바이오,"76,700",▲,"4,200","+5.79","1,644,066","170.59","10.12%","124,254"
23,'0015S0,,페스카로,"24,000",▲,"1,700","+7.62","4,599,164","460.74","47.60%","115,372"
24,'066970,,엘앤에프,"118,000",▼,"-9,400","-7.38","896,840","218.48","2.27%","107,071"
25,'058610,경,에스피지,"81,900",▲,"3,100","+3.93","1,274,467","94.40","5.75%","101,822"
26,'083650,신,비에이치아이,"56,200",▼,"-2,100","-3.60","1,786,509","73.24","5.78%","101,809"
27,'370090,신,퓨런티어,"14,760",▲,"1,920","+14.95","6,757,204","25,640.15","78.97%","101,070"
