순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'030530,신,원익홀딩스,"47,750",▲,"7,650","+19.08","19,673,630","101.28","25.48%","898,423"
2,'090710,증,휴림로봇,"7,980",▲,"1,780","+28.71","98,105,185","459.85","82.13%","743,027"
3,'490470,증,세미파이브,"27,650",▲,"3,650","+15.21","20,721,592","","61.47%","701,926"
4,'125490,신,한라캐스트,"21,350",▲,"3,030","+16.54","20,497,418","166.90","56.16%","412,257"
5,'319400,신,현대무벡스,"20,350",▲,"1,090","+5.66","16,999,737","65.52","15.27%","341,067"
6,'486990,신,노타,"43,250",▲,"1,750","+4.22","6,790,259","85.54","31.85%","297,748"
7,'081180,신,쎄크,"16,630",▲,"2,480","+17.53","14,904,010","1,350.42","168.88%","242,793"
8,'008350,신,남선알미늄,"1,369",▲,"59","+4.50","154,160,530","286.79","119.44%","215,790"
9,'080220,신,제주반도체,"22,100",▲,"1,000","+4.74","9,129,832","145.10","26.51%","202,913"
10,'488900,,비츠로넥스텍,"16,930",▲,"1,650","+10.80","11,853,040","157.77","40.91%","200,561"
11,'058610,,에스피지,"85,900",▲,"1,300","+1.54","2,235,633","90.57","10.09%","192,345"
12,'049630,신,재영솔루텍,"4,670",▲,"510","+12.26","41,357,410","72.80","35.38%","188,528"
13,'476060,신,온코닉테라퓨틱스,"22,350",▲,"550","+2.52","7,892,002","51.88","17.74%","175,308"
14,'476830,,알지노믹스,"162,000",▼,"-8,200","-4.82","1,007,757","51.04","7.33%","165,320"
15,'001440,신,대한전선,"23,750",▲,"1,850","+8.45","6,622,251","376.58","3.56%","156,551"
16,'226950,증,올릭스,"140,000",▲,"5,200","+3.86","1,115,436","154.12","5.53%","155,176"
17,'090360,신,로보스타,"83,500",▲,"7,300","+9.58","1,858,933","521.79","19.07%","155,015"
18,'347850,신,디앤디파마텍,"97,700",▲,"2,800","+2.95","1,478,019","63.48","3.40%","142,946"
19,'466100,신,클로봇,"64,400",▲,"300","+0.47","1,922,088","83.99","7.70%","123,687"
20,'108490,신,로보티즈,"267,500",▼,"-1,000","-0.37","441,277","89.20","3.03%","118,664"
21,'049070,신,인탑스,"19,820",↑,"4,570","+29.97","6,270,206","17,424.02","36.46%","117,589"
22,'317830,,에스피시스템스,"14,590",▲,"1,080","+7.99","7,818,460","202.92","72.57%","116,745"
23,'204320,신,HL만도,"56,300",▲,"2,400","+4.45","2,031,130","160.13","4.33%","112,854"
24,'066970,,엘앤에프,"94,500",▼,"-9,000","-8.70","1,111,300","271.66","2.77%","110,869"
25,'003310,신,대주산업,"3,235",▲,"435","+15.54","33,331,641","272.21","94.18%","107,257"
26,'475830,신,오름테라퓨틱,"112,900",▲,"8,600","+8.25","974,071","77.88","4.59%","107,011"
27,'022100,신,포스코DX,"29,900",▲,"1,800","+6.41","3,468,288","159.82","2.29%","103,086"
28,'240810,신,원익IPS,"65,100",▼,"-2,800","-4.12","1,478,612","87.96","3.02%","97,612"
29,'437730,,삼현,"59,300",▲,"4,000","+7.23","1,675,933","133.87","5.29%","96,977"
30,'464080,,에스오에스랩,"14,700",▲,"1,460","+11.03","6,621,389","161.35","37.21%","96,308"
31,'039030,신,이오테크닉스,"266,000",▲,"6,000","+2.31","352,837","199.45","2.87%","93,539"
32,'397030,신,에이프릴바이오,"55,100",▲,"6,300","+12.91","1,780,111","205.61","7.68%","93,422"
33,'468530,신,프로티나,"111,800",▲,"200","+0.18","810,739","102.19","7.42%","92,878"
34,'376900,신,로킷헬스케어,"67,600",▲,"600","+0.90","1,313,377","117.06","8.39%","89,358"
35,'295310,주,에이치브이엠,"59,500",▲,"8,700","+17.13","1,564,277","493.72","13.15%","88,065"
36,'140410,증,메지온,"92,300",▲,"10,300","+12.56","927,693","123.28","3.06%","83,777"
37,'403870,신,HPSP,"32,850",▲,"1,900","+6.14","2,582,857","214.18","3.09%","82,847"
38,'103140,신,풍산,"112,000",▲,"6,200","+5.86","723,214","312.40","2.59%","80,216"
39,'310210,증,보로노이,"222,000",▼,"-6,500","-2.84","349,999","106.03","1.91%","78,320"
40,'274090,,켄코아에어로스페이스,"18,290",▲,"750","+4.28","4,333,345","95.78","33.07%","76,658"
41,'199820,신,제일일렉트릭,"9,750",▲,"1,080","+12.46","7,325,307","11,659.12","32.97%","74,642"
42,'098460,신,고영,"23,550",▲,"450","+1.95","3,055,037","123.14","4.45%","72,190"
43,'214450,신,파마리서치,"401,500",▲,"23,000","+6.08","181,848","122.63","1.76%","71,688"
44,'071670,주,에이테크솔루션,"10,320",▲,"820","+8.63","6,364,313","125.43","63.65%","68,792"
45,'0009K0,,에임드바이오,"61,900",▼,"-3,000","-4.62","1,068,755","30.42","1.67%","67,585"
46,'033240,신,자화전자,"26,550",▲,"3,950","+17.48","2,592,962","1,474.52","11.92%","66,049"
47,'200710,신,에이디테크놀로지,"35,550",▲,"250","+0.71","1,782,318","39.22","13.27%","64,091"
48,'491000,신,리브스메드,"46,250",▼,"-3,450","-6.94","1,306,059","42.62","5.30%","62,871"
49,'011690,신,와이투솔루션,"4,240",▲,"260","+6.53","13,913,746","3,052.64","38.05%","62,273"
50,'017800,신,현대엘리베이터,"89,200",▼,"-1,700","-1.87","684,058","84.99","1.75%","60,723"
51,'478340,,나라스페이스테크놀로지,"30,100",▼,"-2,500","-7.67","1,874,430","125.55","16.26%","58,855"
52,'101170,주,우림피티에스,"16,550",▲,"70","+0.42","3,444,791","28.55","25.52%","57,733"
53,'298830,신,슈어소프트테크,"8,360",▼,"-120","-1.42","6,873,523","24.94","13.07%","57,634"
54,'025820,신,이구산업,"6,090",▲,"620","+11.33","9,603,006","172.05","28.72%","57,334"
55,'131970,신,두산테스나,"50,300",▲,"3,150","+6.68","1,107,291","215.64","5.73%","55,861"
56,'092200,경,디아이씨,"14,190",▲,"1,190","+9.15","3,955,988","150.24","10.18%","55,400"
57,'332570,신,PS일렉트로닉스,"6,100",▲,"430","+7.58","8,997,281","67.30","20.55%","55,392"
58,'008830,신,대동기어,"17,870",▲,"1,440","+8.76","2,998,743","3,166.21","33.37%","54,558"
59,'267270,신,HD현대건설기계,"104,500",▲,"11,300","+12.12","526,956","247.14","3.04%","53,720"
60,'160190,신,하이젠알앤엠,"63,100",▲,"4,700","+8.05","851,516","290.99","2.76%","52,989"
61,'249420,,일동제약,"38,400",▼,"-700","-1.79","1,356,441","45.77","4.29%","52,205"
62,'489500,신,엘케이켐,"29,450",▼,"-1,600","-5.15","1,622,676","60.06","25.85%","51,409"
63,'043260,경,성호전자,"9,410",▲,"1,560","+19.87","5,800,554","205.94","8.18%","50,008"
64,'394280,,오픈엣지테크놀로지,"14,330",▼,"-430","-2.91","3,258,147","60.50","14.77%","48,823"
65,'389470,증,인벤티지랩,"83,100",▲,"10,800","+14.94","606,302","165.51","4.86%","47,962"
66,'004310,경,현대약품,"8,860",▲,"170","+1.96","5,256,003","24.11","16.43%","47,302"
67,'353200,신,대덕전자,"47,150",▲,"750","+1.62","965,961","110.63","1.96%","45,882"
68,'309710,신,아이티켐,"38,700",▲,"2,700","+7.50","1,168,246","422.31","9.29%","45,813"
69,'323280,신,태성,"46,100",▼,"-3,250","-6.59","933,298","106.38","3.06%","44,324"
70,'053700,신,삼보모터스,"5,220",↑,"1,200","+29.85","8,768,073","7,360.71","38.33%","43,740"
71,'117730,증,티로보틱스,"20,900",▲,"1,740","+9.08","2,112,982","288.94","9.71%","43,700"
