순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'950250,증,테라뷰,"16,000",▲,"8,000","+100.00","67,415,611","","189.81%","978,697"
2,'290650,신,엘앤씨바이오,"65,700",▼,"-1,400","-2.09","9,083,368","815.25","36.90%","670,058"
3,'098460,신,고영,"27,400",▲,"900","+3.40","23,070,172","442.12","33.61%","654,879"
4,'466100,신,클로봇,"48,650",▲,"2,550","+5.53","10,701,084","143.19","42.82%","513,230"
5,'457190,신,이수스페셜티케미컬,"67,500",▲,"8,000","+13.45","6,447,301","243.05","21.35%","422,017"
6,'004310,주,현대약품,"6,960",▲,"390","+5.94","37,020,302","1,044.11","115.69%","279,764"
7,'0009K0,,에임드바이오,"50,000",▲,"1,450","+2.99","3,709,929","46.02","5.79%","186,686"
8,'347850,신,디앤디파마텍,"84,900",▲,"1,900","+2.29","2,087,803","58.95","4.81%","178,493"
9,'204320,신,HL만도,"54,700",▼,"-4,400","-7.45","3,204,125","122.48","6.83%","177,802"
10,'108490,신,로보티즈,"283,500",▼,"-4,000","-1.39","629,135","68.70","4.32%","177,581"
11,'475830,신,오름테라퓨틱,"83,900",▲,"8,200","+10.83","1,945,431","220.91","9.20%","163,631"
12,'226950,증,올릭스,"125,000",▲,"6,700","+5.66","1,079,318","152.03","5.37%","134,580"
13,'039440,신,에스티아이,"29,150",▲,"2,400","+8.97","4,594,466","487.70","29.03%","133,365"
14,'249420,,일동제약,"29,700",▲,"1,850","+6.64","4,418,798","759.02","13.97%","132,368"
15,'161580,신,필옵틱스,"44,350",▲,"3,250","+7.91","2,736,900","719.70","11.70%","119,226"
16,'125490,,한라캐스트,"17,980",▼,"-310","-1.69","6,316,727","115.53","17.31%","116,826"
17,'323280,신,태성,"48,850",▲,"1,450","+3.06","2,143,918","265.24","7.03%","105,156"
18,'012610,신,경인양행,"3,855",▲,"595","+18.25","26,976,853","259.08","64.83%","103,590"
19,'222800,신,심텍,"53,900",▼,"-2,600","-4.60","1,854,690","146.80","5.02%","101,519"
20,'001360,증,삼성제약,"1,977",▲,"204","+11.51","47,280,256","311.59","50.22%","101,507"
21,'058610,경,에스피지,"75,100",▲,"100","+0.13","1,298,741","50.36","5.86%","96,665"
22,'450080,신,에코프로머티,"65,100",▲,"2,000","+3.17","1,478,379","96.05","2.12%","95,617"
23,'394800,,쓰리빌리언,"17,830",▲,"2,480","+16.16","5,313,158","440.97","16.75%","94,462"
24,'089010,신,켐트로닉스,"32,050",▲,"1,000","+3.22","2,750,472","463.25","16.84%","89,793"
25,'011790,신,SKC,"115,500",▲,"5,100","+4.62","787,783","297.59","2.09%","89,643"
26,'082740,신,한화엔진,"46,400",▲,"2,650","+6.06","1,840,289","324.06","2.21%","84,624"
27,'030530,신,원익홀딩스,"29,200",▼,"-300","-1.02","2,859,455","33.84","3.71%","82,573"
28,'071970,,HD현대마린엔진,"89,900",▲,"7,700","+9.37","934,077","268.90","2.76%","82,437"
29,'358570,증,지아이이노베이션,"21,000",▲,"2,050","+10.82","4,076,104","199.30","6.41%","82,206"
30,'000650,위,천일고속,"380,500",▲,"12,500","+3.40","213,852","159.23","14.97%","81,914"
31,'060280,신,큐렉소,"14,280",▲,"1,250","+9.59","5,550,683","205.32","13.51%","75,845"
32,'083650,신,비에이치아이,"51,300",▼,"-1,400","-2.66","1,461,075","51.17","4.73%","74,998"
33,'054540,신,삼영엠텍,"15,430",▲,"880","+6.05","4,758,126","692.79","36.61%","74,531"
34,'092200,주,디아이씨,"11,660",▼,"-1,180","-9.19","6,326,386","35.24","16.27%","74,144"
35,'474650,신,링크솔루션,"51,700",▲,"1,300","+2.58","1,280,119","33.36","22.95%","65,916"
36,'099440,,스맥,"7,860",▲,"310","+4.11","8,322,349","159.60","12.20%","65,437"
37,'310210,증,보로노이,"224,000", ,"0","0","284,885","98.35","1.55%","64,518"
38,'039860,신,나노엔텍,"3,995",↑,"920","+29.92","16,913,533","13,609.11","44.41%","63,024"
39,'486990,신,노타,"42,650",▼,"-1,850","-4.16","1,457,739","36.34","6.89%","62,826"
40,'009420,신,한올바이오파마,"48,900",▲,"950","+1.98","1,281,913","75.10","2.46%","62,733"
41,'214450,신,파마리서치,"387,500",▼,"-5,000","-1.27","161,572","85.92","1.56%","62,658"
42,'237690,신,에스티팜,"127,500",▲,"2,500","+2.00","468,612","46.60","2.27%","59,759"
43,'271830,신,팸텍,"2,300",▲,"200","+9.52","25,417,103","808.07","86.19%","59,737"
44,'160190,신,하이젠알앤엠,"64,500",▲,"2,300","+3.70","942,228","107.93","3.06%","59,511"
45,'468530,신,프로티나,"92,400",▲,"600","+0.65","632,810","61.22","5.79%","58,648"
46,'424870,,이뮨온시아,"11,130",▼,"-700","-5.92","5,136,865","46.02","6.93%","58,236"
47,'067080,신,대화제약,"20,450",▼,"-2,850","-12.23","2,723,913","27.91","14.64%","57,820"
48,'178320,신,서진시스템,"26,950",▲,"500","+1.89","2,067,718","204.81","3.68%","56,892"
49,'298830,신,슈어소프트테크,"6,510",▼,"-90","-1.36","8,596,586","30.49","16.34%","56,458"
50,'331740,신,아우토크립트,"17,030",▲,"1,780","+11.67","3,386,225","85.90","35.15%","56,403"
