순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'080220,경,제주반도체,"117,800",▲,"23,000","+24.26","8,561,097","307.98","24.86%","945,073"
2,'439960,,코스모로보틱스,"54,400",▼,"-1,800","-3.20","13,563,348","41.22","42.25%","780,798"
3,'017900,증,광전자,"13,700",▲,"1,250","+10.04","42,610,922","332.93","73.54%","602,811"
4,'319400,신,현대무벡스,"37,750",▲,"5,400","+16.69","9,777,618","157.90","8.78%","357,597"
5,'067310,,하나마이크론,"54,500",▲,"7,300","+15.47","6,147,212","241.56","9.25%","338,338"
6,'222800,신,심텍,"124,400",▲,"20,800","+20.08","2,591,007","166.80","6.92%","317,557"
7,'006340,,대원전선,"15,220",▲,"1,680","+12.41","20,384,404","402.33","26.00%","310,372"
8,'010170,경,대한광통신,"23,100",▲,"200","+0.87","11,139,926","38.49","7.17%","260,268"
9,'001820,신,삼화콘덴서,"78,800",▲,"200","+0.25","3,003,969","49.39","28.90%","236,796"
10,'027360,신,아주IB투자,"16,020",▲,"500","+3.22","10,815,919","132.96","8.93%","179,782"
11,'108490,신,로보티즈,"300,000",▲,"41,500","+16.05","583,896","115.70","3.99%","170,376"
12,'036540,신,SFA반도체,"8,950",▲,"1,170","+15.04","18,685,987","516.56","11.37%","166,366"
13,'005290,신,동진쎄미켐,"61,300",▲,"5,600","+10.05","2,619,451","287.63","5.14%","161,061"
14,'090360,신,로보스타,"88,300",▲,"18,000","+25.60","1,756,258","341.05","18.02%","148,168"
15,'288180,,케이피항공산업,"27,300",▼,"-3,400","-11.07","5,008,362","116.99","67.75%","147,941"
16,'043260,증,성호전자,"39,100",▼,"-300","-0.76","3,513,976","96.82","4.96%","139,723"
17,'178320,신,서진시스템,"72,200",▲,"6,500","+9.89","1,889,920","78.28","2.98%","136,154"
18,'100790,,미래에셋벤처투자,"56,300",▲,"2,200","+4.07","2,243,959","83.43","4.23%","127,723"
19,'425040,,티이엠씨,"25,950",▲,"750","+2.98","4,517,455","256.48","21.14%","125,950"
20,'005950,증,이수화학,"15,850",▲,"1,770","+12.57","8,249,894","74.45","31.38%","121,642"
21,'058610,신,에스피지,"122,900",▲,"21,200","+20.85","1,005,149","148.29","4.54%","120,052"
22,'125020,신,티씨머티리얼즈,"9,630",↑,"2,220","+29.96","12,844,678","699.33","36.66%","118,702"
23,'095610,,테스,"120,200",▲,"3,800","+3.26","898,232","172.09","4.64%","113,059"
24,'142280,신,녹십자엠에스,"5,620",▼,"-610","-9.79","18,791,766","104.59","86.44%","113,046"
25,'477850,,마키나락스,"78,000",↑,"18,000","+30.00","1,337,252","234.65","7.63%","104,305"
26,'356680,신,엑스게이트,"17,420",▲,"960","+5.83","6,023,144","102.69","21.11%","103,320"
27,'347700,증,스피어,"42,450",▲,"2,400","+5.99","2,390,569","93.52","4.71%","102,191"
28,'033160,,엠케이전자,"34,000",▲,"4,900","+16.84","2,807,982","320.82","11.62%","98,909"
29,'336570,신,원텍,"8,780",▲,"1,430","+19.46","11,916,056","147.56","13.31%","98,884"
30,'018880,신,한온시스템,"4,835",▲,"480","+11.02","20,737,110","144.61","2.03%","98,731"
31,'001740,신,SK네트웍스,"8,170",▲,"370","+4.74","11,892,255","89.28","5.93%","98,331"
32,'403870,신,HPSP,"53,400",▲,"5,000","+10.33","1,878,323","114.02","2.29%","97,961"
33,'126730,신,코칩,"21,700",▲,"1,500","+7.43","4,389,506","186.87","50.06%","95,142"
34,'078600,신,대주전자재료,"132,700",▼,"-3,100","-2.28","710,256","124.79","4.56%","94,979"
35,'046890,,서울반도체,"15,510",▲,"1,070","+7.41","6,052,964","68.10","10.39%","94,799"
36,'131970,,두산테스나,"171,100",▲,"5,500","+3.32","505,570","103.22","2.62%","88,478"
37,'066575,신,LG전자우,"86,000",▲,"17,900","+26.28","1,059,605","328.79","6.17%","87,374"
38,'295310,신,에이치브이엠,"111,000",▲,"16,800","+17.83","798,409","97.89","6.64%","85,126"
39,'290690,경,소룩스,"5,180",▲,"230","+4.65","15,056,815","156.13","30.52%","80,778"
40,'185490,증,아이진,"2,315",▲,"80","+3.58","33,119,122","283.28","76.62%","79,228"
41,'006360,신,GS건설,"30,950",▲,"1,950","+6.72","2,558,409","136.91","2.99%","79,043"
42,'032820,증,우리기술,"16,700",▲,"620","+3.86","4,656,034","93.00","2.72%","78,425"
43,'033100,신,제룡전기,"67,700",▲,"5,500","+8.84","1,137,753","92.01","7.09%","77,477"
44,'375500,신,DL이앤씨,"80,900",▲,"6,500","+8.74","938,872","111.92","2.43%","75,305"
