순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'001820,주,삼화콘덴서,"125,900",▼,"-6,700","-5.05","8,812,646","138.09","84.78%","1,299,832"
2,'001740,신,SK네트웍스,"11,380",▲,"460","+4.21","71,098,978","110.35","35.45%","901,225"
3,'347850,신,디앤디파마텍,"98,800",↑,"22,800","+30.00","8,733,136","446.80","19.94%","810,954"
4,'010170,경,대한광통신,"27,600",▼,"-200","-0.72","19,548,046","64.62","12.58%","530,803"
5,'356680,주,엑스게이트,"25,750",▼,"-1,800","-6.53","19,018,233","63.84","66.63%","521,547"
6,'007390,주,네이처셀,"32,000",▲,"2,750","+9.40","13,093,291","1,119.73","20.33%","448,420"
7,'080220,경,제주반도체,"105,100",▼,"-13,800","-11.61","3,615,688","108.46","10.50%","407,297"
8,'439960,,코스모로보틱스,"40,500",▼,"-4,500","-10.00","6,456,809","67.23","20.11%","297,880"
9,'403870,신,HPSP,"55,200",▼,"-4,900","-8.15","4,959,643","65.86","6.03%","277,924"
10,'009420,신,한올바이오파마,"70,700",▲,"11,600","+19.63","3,841,286","262.00","7.36%","263,925"
11,'456010,증,아이씨티케이,"36,350",▲,"5,550","+18.02","7,146,457","147.97","51.01%","262,753"
12,'274090,신,켄코아에어로스페이스,"32,550",▼,"-1,700","-4.96","7,327,702","130.29","53.38%","259,657"
13,'048410,증,현대바이오,"14,190",▲,"560","+4.11","14,067,559","347.90","14.58%","213,762"
14,'226950,증,올릭스,"177,200",▲,"11,600","+7.00","1,061,592","304.17","5.23%","189,838"
15,'036540,신,SFA반도체,"9,400",▼,"-1,610","-14.62","16,192,290","38.49","9.85%","163,709"
16,'232680,신,라온로보틱스,"22,500",▲,"4,100","+22.28","7,198,935","811.50","54.89%","161,114"
17,'437730,신,삼현,"60,900",▲,"900","+1.50","2,557,785","136.46","8.07%","160,882"
18,'052710,주,아모텍,"29,850",▲,"250","+0.84","4,997,739","125.71","34.21%","157,648"
19,'319400,신,현대무벡스,"36,900",▼,"-950","-2.51","4,076,161","99.43","3.66%","150,318"
20,'477850,증,마키나락스,"38,600",▼,"-6,600","-14.60","3,571,161","71.07","20.36%","150,210"
21,'005290,신,동진쎄미켐,"60,700",▼,"-5,300","-8.03","2,281,671","66.62","4.48%","146,429"
22,'347700,증,스피어,"44,150",▼,"-2,600","-5.56","3,208,637","39.13","6.32%","144,174"
23,'036200,신,유니셈,"12,250",▲,"150","+1.24","10,432,416","316.31","34.03%","140,811"
24,'083450,신,GST,"60,200",▲,"900","+1.52","2,199,741","260.54","11.94%","139,181"
25,'078600,신,대주전자재료,"150,100",▼,"-12,000","-7.40","890,012","78.19","5.72%","138,796"
26,'203650,경,드림시큐리티,"3,800",▼,"-815","-17.66","31,800,295","149.30","31.46%","134,235"
27,'108490,신,로보티즈,"302,500",▼,"-10,500","-3.35","433,566","135.66","2.96%","133,065"
28,'100790,신,미래에셋벤처투자,"56,200",▼,"-4,900","-8.02","2,272,842","51.34","4.28%","129,985"
29,'115500,신,케이씨에스,"19,690",▼,"-910","-4.42","5,738,583","106.90","47.83%","124,606"
30,'222800,경,심텍,"122,000",▼,"-10,800","-8.13","926,943","70.74","2.48%","119,733"
31,'417010,신,나노팀,"12,560",▲,"2,060","+19.62","8,882,834","2,065.38","44.04%","113,800"
32,'043260,증,성호전자,"42,600",▲,"1,650","+4.03","2,677,481","82.87","3.78%","112,858"
33,'049080,증,기가레인,"1,510",▲,"16","+1.07","64,912,473","353.67","76.48%","112,691"
34,'131970,신,두산테스나,"164,100",▼,"-14,600","-8.17","643,071","74.68","3.33%","109,693"
35,'046890,,서울반도체,"14,190",▼,"-790","-5.27","6,998,246","276.78","12.01%","109,313"
36,'476830,신,알지노믹스,"141,700",▼,"-4,200","-2.88","731,927","184.30","5.26%","106,226"
37,'295310,신,에이치브이엠,"119,700",▼,"-13,300","-10.00","828,559","51.95","6.89%","104,333"
38,'032580,위,피델릭스,"6,280",▼,"-2,180","-25.77","13,931,350","","42.05%","103,397"
39,'126730,신,코칩,"23,700",▲,"300","+1.28","3,897,028","160.43","44.44%","102,645"
40,'006280,신,녹십자,"150,200",▲,"7,000","+4.89","618,541","458.17","5.30%","95,933"
41,'067310,경,하나마이크론,"47,000",▼,"-4,400","-8.56","1,880,226","139.10","2.83%","91,190"
42,'098460,신,고영,"37,000",▼,"-3,800","-9.31","2,378,023","104.74","3.47%","91,055"
43,'062970,경,한국첨단소재,"3,425",▼,"-680","-16.57","24,541,257","90.15","42.99%","89,039"
44,'195870,신,해성디에스,"92,300",▼,"-10,100","-9.86","911,545","55.77","5.37%","86,887"
45,'242040,증,나무기술,"6,620",▲,"330","+5.25","12,687,065","104.12","36.67%","86,611"
46,'095340,신,ISC,"232,000",▼,"-8,000","-3.33","365,625","73.31","1.73%","85,805"
47,'027360,신,아주IB투자,"15,210",▼,"-1,300","-7.87","5,517,673","35.89","4.56%","85,505"
48,'103590,신,일진전기,"99,700",▼,"-6,200","-5.85","836,593","98.25","1.76%","85,234"
49,'069540,증,빛과전자,"6,370",▼,"-620","-8.87","12,679,455","18.47","12.96%","84,592"
50,'032820,증,우리기술,"15,690",▼,"-1,220","-7.21","5,211,975","101.72","3.04%","83,714"
51,'290650,신,엘앤씨바이오,"79,000",▲,"6,500","+8.97","1,070,441","143.77","3.97%","82,699"
52,'090460,신,비에이치,"35,050",▼,"-5,150","-12.81","2,216,828","82.88","6.58%","82,646"
53,'489790,신,한화비전,"68,100",▼,"-4,100","-5.68","1,171,571","187.86","2.33%","82,524"
54,'397030,,에이프릴바이오,"65,700",▲,"7,700","+13.28","1,254,277","402.96","5.36%","81,144"
55,'261780,증,차백신연구소,"3,960",▲,"735","+22.79","20,809,338","842.80","77.33%","79,087"
56,'093370,신,후성,"12,260",▼,"-640","-4.96","5,788,520","115.28","5.40%","75,783"
57,'218410,신,RFHIC,"99,000",▼,"-4,200","-4.07","743,430","114.42","2.80%","74,946"
58,'490470,,세미파이브,"41,200",▼,"-1,700","-3.96","1,725,563","68.82","5.08%","72,321"
59,'090710,증,휴림로봇,"10,990",▼,"-820","-6.94","6,514,669","122.35","5.46%","72,259"
60,'089030,신,테크윙,"54,300",▼,"-3,200","-5.57","1,300,413","101.51","3.51%","71,909"
61,'006360,신,GS건설,"29,600",▼,"-2,250","-7.06","2,356,592","72.89","2.76%","71,359"
62,'183300,주,코미코,"99,800",▲,"5,300","+5.61","691,173","174.34","6.61%","71,026"
63,'417840,신,저스템,"18,990",▲,"450","+2.43","3,422,633","283.25","15.11%","70,098"
64,'095610,신,테스,"119,000",▼,"-7,800","-6.15","546,659","78.94","2.83%","66,795"
65,'381620,,제닉스로보틱스,"12,920",▼,"-780","-5.69","4,683,896","86.15","35.71%","66,603"
66,'375500,신,DL이앤씨,"78,400",▼,"-3,500","-4.27","814,638","63.75","2.11%","64,722"
67,'006340,,대원전선,"13,060",▼,"-1,080","-7.64","4,656,931","82.42","5.94%","62,641"
68,'204320,신,HL만도,"62,100",▼,"-1,300","-2.05","999,906","81.93","2.13%","62,324"
69,'357780,신,솔브레인,"412,500",▼,"-39,500","-8.74","144,740","201.31","1.87%","61,445"
70,'319660,신,피에스케이,"106,900",▼,"-7,900","-6.88","557,498","120.78","1.93%","61,380"
71,'322000,신,HD현대에너지솔루션,"187,700",▼,"-11,400","-5.73","320,818","86.50","2.87%","61,191"
72,'058610,신,에스피지,"121,900",▼,"-5,800","-4.54","481,605","89.88","2.18%","60,371"
73,'456160,신,지투지바이오,"64,200",▲,"500","+0.78","888,730","240.02","5.38%","59,084"
74,'004170,신,신세계,"527,000",▲,"2,000","+0.38","113,577","87.87","1.21%","58,439"
75,'045100,신,한양이엔지,"34,050",▲,"700","+2.10","1,594,150","141.97","9.11%","58,214"
76,'050890,신,쏠리드,"17,150",▼,"-1,190","-6.49","3,292,279","51.99","5.42%","58,059"
77,'059090,신,미코,"23,250",▲,"1,300","+5.92","2,410,013","286.71","7.22%","57,503"
78,'425040,,티이엠씨,"22,300",▼,"-4,800","-17.71","2,396,980","138.97","11.22%","57,430"
79,'323280,신,태성,"65,500",▼,"-6,100","-8.52","815,191","126.57","2.67%","55,606"
80,'356860,신,티엘비,"128,800",▼,"-3,100","-2.35","416,695","93.33","4.24%","55,116"
81,'491000,,리브스메드,"61,700",▼,"-12,500","-16.85","858,907","151.34","3.44%","55,057"
82,'037030,증,파워넷,"7,510",▼,"-170","-2.21","6,496,972","371.00","25.47%","53,761"
83,'009155,경,삼성전기우,"566,000",▲,"39,000","+7.40","92,044","107.41","3.17%","52,936"
84,'257720,신,실리콘투,"37,250",▼,"-800","-2.10","1,374,973","104.62","2.10%","52,334"
85,'263750,신,펄어비스,"44,300",▼,"-850","-1.88","1,152,768","91.37","1.80%","51,288"
86,'003720,신,삼영,"11,100",▼,"-2,150","-16.23","4,106,825","49.50","12.08%","51,084"
87,'046970,주,우리로,"8,970",▼,"-1,420","-13.67","5,279,821","33.04","12.05%","49,611"
88,'321260,신,프로이천,"4,440",▼,"-410","-8.45","9,739,392","88.87","34.55%","48,438"
89,'161580,신,필옵틱스,"48,400",▼,"-3,800","-7.28","942,775","85.16","4.03%","48,165"
