순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'080220,경,제주반도체,"92,600",▲,"10,300","+12.52","9,236,943","85.44","26.82%","843,194"
2,'027360,신,아주IB투자,"17,010",▲,"2,700","+18.87","43,718,919","745.21","36.09%","742,945"
3,'100790,,미래에셋벤처투자,"67,400",▲,"12,500","+22.77","11,681,395","485.52","21.99%","730,296"
4,'439960,,코스모로보틱스,"37,400",▼,"-6,700","-15.19","14,451,513","48.94","45.01%","579,453"
5,'010170,경,대한광통신,"23,100",▲,"100","+0.43","24,272,865","167.23","15.62%","543,759"
6,'347700,증,스피어,"47,300",▲,"5,300","+12.62","9,371,835","452.10","18.45%","428,771"
7,'001740,신,SK네트웍스,"8,250",▼,"-470","-5.39","44,588,567","62.92","22.23%","414,755"
8,'178320,신,서진시스템,"72,800",▲,"5,800","+8.66","4,960,479","231.87","8.33%","356,479"
9,'295310,신,에이치브이엠,"123,700",▲,"25,800","+26.35","2,988,522","302.92","24.85%","346,639"
10,'290690,주,소룩스,"5,730",▲,"160","+2.87","57,640,037","552.82","116.83%","338,182"
11,'037460,신,삼지전자,"56,400",▲,"6,750","+13.60","4,040,318","242.30","24.76%","241,731"
12,'319400,신,현대무벡스,"37,750",▼,"-3,350","-8.15","6,111,294","36.23","5.49%","234,267"
13,'090360,신,로보스타,"86,100",▼,"-2,700","-3.04","2,518,355","44.76","25.83%","229,457"
14,'001450,신,현대해상,"38,300",▲,"4,950","+14.84","5,412,421","304.28","6.35%","203,248"
15,'322000,신,HD현대에너지솔루션,"212,000",▲,"15,200","+7.72","986,373","79.23","8.81%","201,096"
16,'084670,주,동양고속,"50,700",▼,"-15,100","-22.95","2,943,393","68.28","101.66%","199,564"
17,'067310,주,하나마이크론,"48,950",▼,"-3,950","-7.47","3,955,434","29.91","5.96%","199,252"
18,'108490,,로보티즈,"307,000",▼,"-21,500","-6.54","615,071","59.38","4.20%","193,194"
19,'001040,신,CJ,"171,200",▼,"-45,800","-21.11","1,043,979","339.50","3.58%","185,105"
20,'066430,증,아이로보틱스,"4,000",↑,"920","+29.87","47,400,328","1,094.98","121.07%","171,799"
21,'403870,신,HPSP,"52,200",▲,"2,700","+5.45","3,229,241","132.15","3.93%","169,233"
22,'440110,증,파두,"98,900",▼,"-1,200","-1.20","1,443,043","66.44","2.89%","138,883"
23,'006340,경,대원전선,"15,150",▲,"970","+6.84","8,790,959","177.68","11.22%","129,265"
24,'090710,증,휴림로봇,"12,520",▼,"-600","-4.57","9,947,984","19.55","8.33%","124,526"
25,'078600,신,대주전자재료,"156,700",▲,"7,200","+4.82","761,361","56.45","4.91%","118,855"
26,'032820,증,우리기술,"17,290",▲,"160","+0.93","6,923,287","101.75","4.05%","117,734"
27,'088350,신,한화생명,"5,670",▲,"280","+5.19","19,223,543","84.19","2.22%","106,978"
28,'003280,신,흥아해운,"2,690",▼,"-50","-1.82","36,906,339","44.14","15.36%","104,353"
29,'058610,신,에스피지,"122,400",▼,"-4,200","-3.32","816,117","57.30","3.68%","102,646"
30,'222800,신,심텍,"100,500",▲,"200","+0.20","1,006,900","78.62","2.69%","99,112"
31,'000650,주,천일고속,"259,500",▼,"-71,000","-21.48","276,448","42.27","19.35%","94,695"
32,'189300,신,인텔리안테크,"166,600",▲,"4,600","+2.84","548,184","133.92","5.11%","91,352"
33,'036540,신,SFA반도체,"8,500",▼,"-110","-1.28","10,667,943","34.41","6.49%","88,766"
34,'131290,신,티에스이,"230,000",▲,"48,500","+26.72","411,816","183.08","3.73%","87,700"
35,'098460,신,고영,"36,300",▼,"-100","-0.27","2,304,430","67.35","3.36%","82,397"
36,'332570,,PS일렉트로닉스,"12,700",▲,"420","+3.42","6,380,477","79.50","13.66%","81,025"
37,'226950,증,올릭스,"147,000",▼,"-19,800","-11.87","535,864","75.00","2.64%","79,755"
38,'476830,신,알지노믹스,"137,200",▼,"-10,500","-7.11","583,223","106.53","4.19%","79,097"
39,'375500,신,DL이앤씨,"79,200",▼,"-1,100","-1.37","1,006,603","75.94","2.61%","78,386"
40,'412350,증,레이저쎌,"14,080",▲,"2,670","+23.40","5,862,214","251.49","40.62%","77,496"
41,'006360,신,GS건설,"31,300",▼,"-700","-2.19","2,435,049","63.39","2.85%","74,490"
42,'131970,,두산테스나,"173,200",▼,"-4,600","-2.59","424,343","69.70","2.20%","72,261"
43,'204320,신,HL만도,"58,600",▼,"-3,100","-5.02","1,222,558","28.87","2.61%","72,134"
44,'274090,신,켄코아에어로스페이스,"25,950",↑,"5,960","+29.81","2,914,209","726.77","21.23%","71,936"
45,'001430,신,세아베스틸지주,"74,700",▲,"4,600","+6.56","991,091","107.65","2.77%","71,255"
46,'005250,신,녹십자홀딩스,"15,340",▲,"340","+2.27","4,247,461","358.21","9.04%","69,291"
47,'066575,신,LG전자우,"80,500",▼,"-3,600","-4.28","818,707","44.82","4.77%","68,144"
48,'005290,신,동진쎄미켐,"55,600",▲,"2,700","+5.10","1,206,263","109.45","2.37%","65,282"
49,'321370,증,센서뷰,"3,685",▲,"685","+22.83","17,941,906","828.88","34.73%","64,265"
50,'019210,신,와이지-원,"19,300",▲,"1,670","+9.47","3,446,927","226.32","9.27%","63,306"
51,'489790,신,한화비전,"71,100",▲,"500","+0.71","880,014","47.99","1.75%","61,872"
52,'097230,증,HJ중공업,"23,100",▼,"-850","-3.55","2,765,256","209.09","3.07%","61,435"
53,'095340,신,ISC,"208,000",▼,"-16,500","-7.35","292,834","86.90","1.39%","61,246"
54,'004170,신,신세계,"500,000",▼,"-41,000","-7.58","120,383","57.63","1.28%","60,950"
