순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'439960,주,코스모로보틱스,"44,100",▼,"-8,600","-16.32","29,308,358","463.82","91.28%","1,592,194"
2,'080220,경,제주반도체,"82,300",▲,"6,700","+8.86","10,690,993","97.88","31.04%","884,552"
3,'319400,신,현대무벡스,"41,200",▼,"-2,650","-6.04","15,847,942","109.59","14.23%","704,434"
4,'090710,증,휴림로봇,"13,120",▲,"490","+3.88","50,656,100","639.86","42.41%","700,996"
5,'067310,신,하나마이크론,"52,900",▲,"8,300","+18.61","13,113,819","587.67","19.74%","688,756"
6,'487580,,폴레드,"14,000",↓,"-6,000","-30.00","36,475,951","460.36","144.85%","683,531"
7,'001740,신,SK네트웍스,"8,720",▲,"820","+10.38","70,532,690","442.64","35.17%","617,728"
8,'090360,신,로보스타,"92,400",▲,"11,600","+14.36","5,401,186","264.04","55.40%","494,268"
9,'108490,,로보티즈,"334,000",▼,"-7,000","-2.05","992,983","172.65","6.78%","346,580"
10,'010170,경,대한광통신,"23,000",▼,"-1,750","-7.07","14,393,438","48.04","9.26%","330,660"
11,'036540,신,SFA반도체,"8,610",▲,"330","+3.99","30,506,734","359.02","18.55%","280,755"
12,'084670,증,동양고속,"65,800",▲,"9,600","+17.08","4,226,180","2,461.02","145.96%","279,357"
13,'204320,신,HL만도,"63,000",▲,"100","+0.16","4,079,726","202.73","8.69%","262,891"
14,'322000,신,HD현대에너지솔루션,"196,800",▼,"-47,200","-19.34","1,229,833","55.11","10.99%","255,822"
15,'003280,신,흥아해운,"2,740",▲,"10","+0.37","83,042,386","425.44","34.54%","239,053"
16,'000650,증,천일고속,"330,500",▲,"35,500","+12.03","643,575","1,422.40","45.03%","219,549"
17,'078600,신,대주전자재료,"155,200",▼,"-300","-0.19","1,318,837","112.64","8.50%","209,938"
18,'011930,신,신성이엔지,"39,950", ,"0","0","4,725,938","","22.96%","208,621"
19,'058610,신,에스피지,"128,700",▼,"-2,000","-1.53","1,372,196","172.27","6.19%","183,760"
20,'092790,신,넥스틸,"20,200",▲,"1,730","+9.37","8,428,110","854.67","32.42%","171,385"
21,'066575,신,LG전자우,"84,100",▲,"800","+0.96","1,821,475","179.05","10.61%","161,856"
22,'261780,주,차백신연구소,"4,195",▲,"485","+13.07","34,325,242","729.64","127.55%","150,392"
23,'178320,신,서진시스템,"67,000",▲,"300","+0.45","2,126,051","147.69","3.58%","145,216"
24,'033240,신,자화전자,"56,600",▲,"8,800","+18.41","2,548,005","562.38","11.80%","143,843"
25,'100790,,미래에셋벤처투자,"54,900",▼,"-5,000","-8.35","2,386,557","31.47","4.50%","137,738"
26,'489790,신,한화비전,"71,400",▼,"-6,800","-8.70","1,763,373","145.05","3.50%","128,896"
27,'088350,신,한화생명,"5,390",▼,"-100","-1.82","22,711,366","51.01","2.62%","128,425"
28,'098460,신,고영,"36,400",▼,"-3,750","-9.34","3,366,276","54.66","4.91%","127,213"
29,'403870,신,HPSP,"49,500",▼,"-5,200","-9.51","2,420,770","161.56","2.95%","126,483"
30,'222800,신,심텍,"101,800",▼,"-8,000","-7.29","1,187,606","127.39","3.17%","123,707"
