순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'010170,증,대한광통신,"17,700",▲,"2,550","+16.83","83,718,327","256.63","53.85%","1,451,216"
2,'006340,경,대원전선,"17,350",▲,"2,300","+15.28","41,125,013","49.86","52.45%","714,422"
3,'033100,신,제룡전기,"91,500",↑,"21,100","+29.97","7,868,051","175.67","48.99%","671,803"
4,'006910,신,보성파워텍,"14,350",▲,"2,270","+18.79","45,292,645","831.18","92.19%","643,527"
5,'018880,신,한온시스템,"4,850",▲,"620","+14.66","121,205,936","922.93","11.82%","586,936"
6,'046890,,서울반도체,"17,690",▲,"1,180","+7.15","27,207,286","61.65","46.67%","500,717"
7,'050890,신,쏠리드,"18,640",▲,"1,530","+8.94","22,188,387","104.41","36.53%","415,775"
8,'001510,신,SK증권,"5,190",▼,"-40","-0.76","77,508,271","209.97","33.52%","411,504"
9,'375500,신,DL이앤씨,"90,800",▼,"-8,200","-8.28","3,772,007","169.96","9.75%","344,886"
10,'060370,신,LS마린솔루션,"49,550",↑,"11,400","+29.88","7,381,125","505.31","14.13%","340,677"
11,'199820,신,제일일렉트릭,"20,700",▲,"3,440","+19.93","16,422,760","80.53","73.91%","335,853"
12,'080220,신,제주반도체,"56,700",▲,"4,300","+8.21","5,703,231","202.84","16.56%","319,396"
13,'093370,신,후성,"14,140",▲,"900","+6.80","20,996,313","419.08","19.58%","298,820"
14,'490470,신,세미파이브,"48,800",▲,"6,350","+14.96","4,932,305","149.17","14.57%","241,289"
15,'027360,,아주IB투자,"15,460",▲,"460","+3.07","15,562,218","128.50","12.85%","240,741"
16,'006360,신,GS건설,"35,750",▼,"-2,300","-6.04","6,510,920","84.14","7.61%","233,989"
17,'432720,,퀄리타스반도체,"29,500",▲,"4,450","+17.76","7,034,141","75.51","49.69%","207,774"
18,'489790,신,한화비전,"88,100",▲,"1,900","+2.20","2,239,167","54.40","4.44%","199,734"
19,'425040,신,티이엠씨,"19,710",▲,"2,550","+14.86","10,339,701","346.20","48.48%","199,344"
20,'025860,신,남해화학,"11,610",▼,"-130","-1.11","16,507,485","35.98","33.23%","198,145"
