순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'010170,경,대한광통신,"27,800",▲,"3,500","+14.40","29,865,668","181.51","19.21%","791,944"
2,'001820,신,삼화콘덴서,"132,600",↑,"30,600","+30.00","6,366,752","108.72","61.25%","785,044"
3,'356680,신,엑스게이트,"27,550",↑,"6,350","+29.95","29,747,626","107.46","104.22%","739,880"
4,'001740,신,SK네트웍스,"10,920",↑,"2,520","+30.00","64,396,083","679.21","32.11%","659,689"
5,'069540,주,빛과전자,"6,990",▲,"380","+5.75","68,398,981","169.92","69.87%","493,977"
6,'403870,신,HPSP,"60,100",▲,"5,400","+9.87","7,489,304","439.85","9.11%","472,063"
7,'036540,신,SFA반도체,"11,010",▲,"760","+7.41","41,864,134","60.64","25.46%","466,191"
8,'439960,,코스모로보틱스,"45,000",▼,"-1,550","-3.33","9,525,379","189.19","29.67%","441,426"
9,'080220,경,제주반도체,"118,900",▲,"200","+0.17","3,321,534","62.90","9.65%","393,675"
10,'347700,증,스피어,"47,000",▲,"4,200","+9.81","7,933,153","340.24","15.62%","379,865"
11,'100790,,미래에셋벤처투자,"61,100",▲,"5,100","+9.11","4,404,528","280.47","8.30%","272,812"
12,'477850,,마키나락스,"45,200",▼,"-9,400","-17.22","4,927,236","52.61","28.09%","233,171"
13,'005290,신,동진쎄미켐,"66,500",▲,"4,200","+6.74","3,325,264","268.83","6.53%","227,105"
14,'295310,신,에이치브이엠,"132,600",▲,"19,600","+17.35","1,535,867","259.38","12.77%","206,339"
15,'027360,신,아주IB투자,"16,510",▲,"730","+4.63","11,598,911","221.40","9.58%","196,173"
16,'274090,신,켄코아에어로스페이스,"34,250",▲,"5,750","+20.18","5,593,318","200.99","40.74%","191,416"
17,'078600,신,대주전자재료,"162,600",▲,"5,800","+3.70","1,097,156","70.34","7.05%","179,084"
18,'222800,경,심텍,"132,800",▲,"1,000","+0.76","1,307,975","89.88","3.50%","175,879"
19,'046970,증,우리로,"10,390",▲,"790","+8.23","15,904,672","78.31","36.30%","164,829"
20,'195870,신,해성디에스,"102,400",▲,"18,900","+22.63","1,595,084","492.17","9.39%","159,414"
21,'131970,신,두산테스나,"179,300",▲,"7,700","+4.49","841,580","144.05","4.36%","148,942"
22,'456010,증,아이씨티케이,"30,800",▲,"4,250","+16.01","4,771,032","102.33","34.06%","146,648"
23,'319400,신,현대무벡스,"37,950",▲,"550","+1.47","3,796,999","74.22","3.41%","145,636"
24,'178320,신,서진시스템,"78,600",▲,"1,300","+1.68","1,772,307","80.19","2.79%","139,764"
25,'043260,증,성호전자,"40,950",▼,"-300","-0.73","3,216,187","139.37","4.54%","138,382"
26,'347850,신,디앤디파마텍,"76,400",▲,"6,700","+9.61","1,778,468","89.31","4.07%","134,065"
27,'050890,신,쏠리드,"18,340",▲,"210","+1.16","6,280,434","39.07","10.34%","115,693"
28,'052710,증,아모텍,"29,600",↑,"6,800","+29.82","3,974,674","168.17","27.21%","115,233"
29,'115500,신,케이씨에스,"20,600",↑,"4,750","+29.97","5,358,005","135.79","44.66%","104,910"
30,'062970,증,한국첨단소재,"4,105",↑,"945","+29.91","27,208,538","108.52","47.67%","104,802"
31,'090460,신,비에이치,"40,800",▲,"1,350","+3.42","2,545,778","81.83","7.56%","104,150"
32,'375500,신,DL이앤씨,"82,500",▲,"300","+0.36","1,233,744","146.08","3.19%","103,898"
33,'490470,,세미파이브,"42,900",▲,"6,650","+18.34","2,459,786","363.91","7.24%","103,384"
34,'003720,신,삼영,"13,250",▲,"2,550","+23.83","8,221,911","738.35","24.19%","102,569"
35,'006360,신,GS건설,"31,950",▼,"-200","-0.62","3,075,108","123.48","3.60%","100,785"
36,'108490,신,로보티즈,"312,500",▲,"8,000","+2.63","296,350","86.75","2.03%","93,302"
37,'437730,신,삼현,"60,200",▲,"5,600","+10.26","1,567,503","340.54","4.95%","92,576"
38,'098460,신,고영,"40,800",▲,"1,400","+3.55","2,255,783","85.58","3.29%","92,508"
39,'017900,경,광전자,"13,500",▲,"370","+2.82","6,939,274","58.30","11.98%","92,464"
40,'203650,,드림시큐리티,"4,615",↑,"1,065","+30.00","21,291,655","92.42","21.07%","92,231"
41,'095610,신,테스,"127,100",▼,"-1,900","-1.47","677,277","95.02","3.50%","89,213"
42,'032820,증,우리기술,"16,910",▲,"110","+0.65","5,104,157","113.19","2.98%","88,084"
43,'009420,신,한올바이오파마,"59,600",▲,"2,600","+4.56","1,435,243","39.53","2.75%","87,519"
44,'009470,신,삼화전기,"44,800",▲,"2,800","+6.67","1,821,981","189.09","27.55%","85,237"
45,'064290,,인텍플러스,"42,500",▲,"6,650","+18.55","1,997,067","120.32","15.53%","82,608"
46,'321370,증,센서뷰,"3,975",▲,"455","+12.93","21,065,155","388.44","40.78%","82,345"
47,'006340,,대원전선,"14,140",▼,"-470","-3.22","5,598,270","99.60","7.14%","80,028"
48,'031330,경,에스에이엠티,"18,170",▲,"2,580","+16.55","4,378,315","205.28","4.38%","79,586"
49,'005070,신,코스모신소재,"56,900",▲,"2,300","+4.21","1,355,261","241.37","4.09%","78,537"
50,'330860,신,네패스아크,"52,000",▲,"9,150","+21.35","1,540,248","760.79","12.65%","77,806"
51,'083650,신,비에이치아이,"81,200",▲,"2,600","+3.31","938,360","151.81","3.04%","75,228"
