순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'036540,신,SFA반도체,"10,250",▲,"1,300","+14.53","68,522,356","364.82","41.67%","708,332"
2,'080220,경,제주반도체,"118,700",▲,"900","+0.76","5,213,798","60.64","15.14%","658,943"
3,'477850,,마키나락스,"54,600",↓,"-23,400","-30.00","9,343,955","698.65","53.27%","603,023"
4,'001820,신,삼화콘덴서,"102,000",↑,"23,500","+29.94","5,851,090","175.88","56.29%","543,528"
5,'356680,신,엑스게이트,"21,300",▲,"4,230","+24.78","25,366,298","172.59","88.87%","536,235"
6,'010170,경,대한광통신,"24,300",▲,"1,200","+5.19","16,267,814","144.76","10.47%","396,633"
7,'050890,신,쏠리드,"18,130",▲,"2,390","+15.18","15,982,109","441.28","26.31%","285,665"
8,'069540,증,빛과전자,"6,610",↑,"1,520","+29.86","40,236,023","333.51","41.10%","254,604"
9,'439960,,코스모로보틱스,"46,550",▼,"-7,850","-14.43","4,969,719","36.34","15.48%","245,999"
10,'078600,신,대주전자재료,"156,600",▲,"24,100","+18.19","1,529,583","201.98","9.82%","235,797"
11,'046970,증,우리로,"9,600",▲,"940","+10.85","20,248,996","380.82","46.21%","207,301"
12,'009420,신,한올바이오파마,"57,400",▲,"6,500","+12.77","3,588,428","819.21","6.87%","202,225"
13,'222800,주,심텍,"130,500",▲,"5,000","+3.98","1,436,306","53.80","3.84%","185,198"
14,'319400,신,현대무벡스,"38,500", ,"0","0","4,629,663","43.57","4.16%","174,994"
15,'178320,신,서진시스템,"77,300",▲,"5,100","+7.06","2,201,960","115.94","3.47%","167,888"
16,'017900,경,광전자,"13,130",▼,"-570","-4.16","11,846,099","27.73","20.45%","163,498"
17,'024840,주,KBI메탈,"7,640",▲,"750","+10.89","18,022,300","593.49","44.80%","136,597"
18,'456010,증,아이씨티케이,"26,550",▲,"2,600","+10.86","4,637,818","275.29","33.11%","129,655"
19,'048410,증,현대바이오,"13,450",▲,"2,240","+19.98","9,389,335","340.04","9.73%","127,297"
20,'125020,신,티씨머티리얼즈,"9,190",▼,"-440","-4.57","12,367,193","96.11","35.30%","121,553"
21,'347850,신,디앤디파마텍,"74,500",▲,"13,800","+22.73","1,689,565","222.10","3.86%","119,185"
22,'077970,신,STX엔진,"49,800",▲,"4,500","+9.93","2,389,321","165.82","5.96%","117,650"
23,'090460,신,비에이치,"38,900",▲,"5,200","+15.43","3,050,628","220.56","9.05%","116,184"
24,'226950,증,올릭스,"164,100",▲,"17,900","+12.24","701,171","170.88","3.46%","115,463"
25,'058610,신,에스피지,"128,100",▲,"2,200","+1.75","873,449","81.08","3.94%","113,492"
26,'032500,증,케이엠더블유,"36,150",▲,"4,250","+13.32","2,984,113","406.76","7.08%","108,211"
27,'476830,신,알지노믹스,"149,600",▲,"19,600","+15.08","709,046","189.61","5.09%","103,320"
28,'098460,신,고영,"39,400",▲,"1,900","+5.07","2,605,273","127.22","3.80%","102,823"
29,'108490,신,로보티즈,"308,500",▲,"5,000","+1.65","325,413","51.69","2.23%","99,670"
30,'131970,신,두산테스나,"172,200",▲,"1,700","+1.00","573,719","109.53","2.97%","97,944"
31,'347700,증,스피어,"42,550",▼,"-100","-0.23","2,230,957","86.62","4.40%","95,224"
32,'043260,증,성호전자,"41,250",▲,"2,150","+5.50","2,275,364","64.49","3.21%","93,553"
33,'126340,,비나텍,"169,900",▲,"28,000","+19.73","552,380","283.64","7.74%","92,418"
34,'336570,신,원텍,"9,320",▲,"420","+4.72","10,181,370","73.51","11.37%","91,941"
35,'403870,신,HPSP,"54,700",▲,"1,300","+2.43","1,687,937","89.23","2.06%","91,642"
36,'218410,신,RFHIC,"103,800",▲,"4,700","+4.74","880,154","149.34","3.32%","90,747"
