순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'010170,경,대한광통신,"15,020",▼,"-4,780","-24.14","70,297,347","267.78","45.22%","1,178,313"
2,'032820,증,우리기술,"23,100",▲,"1,350","+6.21","39,090,762","224.81","22.85%","930,800"
3,'017900,위,광전자,"12,900",▼,"-4,880","-27.45","48,416,870","963.44","83.56%","801,620"
4,'011930,신,신성이엔지,"4,295",▲,"175","+4.25","123,293,798","102.01","59.90%","565,773"
5,'011790,신,SKC,"122,000",▲,"22,200","+22.24","4,485,388","1,420.96","11.85%","523,044"
6,'069540,위,빛과전자,"4,510",▼,"-1,880","-29.42","81,836,557","","83.85%","514,615"
7,'005880,신,대한해운,"2,865",▲,"200","+7.50","169,334,674","414.72","52.47%","499,658"
8,'006360,신,GS건설,"39,550",▼,"-1,450","-3.54","11,366,303","48.60","13.29%","454,899"
9,'456010,주,아이씨티케이,"21,350",▼,"-1,600","-6.97","14,358,660","491.10","103.29%","375,792"
10,'158430,신,아톤,"8,900",▲,"80","+0.91","35,696,206","205.72","145.81%","374,549"
11,'375500,신,DL이앤씨,"99,000",▼,"-3,500","-3.41","3,330,739","68.99","8.61%","328,894"
12,'108860,신,셀바스AI,"15,230",▲,"1,850","+13.83","20,528,865","1,388.62","76.28%","310,307"
13,'066310,신,큐에스아이,"17,870",▲,"360","+2.06","13,064,834","260.08","140.92%","268,133"
14,'388050,신,지투파워,"14,920",▲,"940","+6.72","16,829,649","218.08","89.96%","259,603"
15,'488280,신,에스투더블유,"23,750",▲,"3,850","+19.35","9,570,450","261.86","88.87%","227,938"
16,'347850,주,디앤디파마텍,"81,600",▲,"1,800","+2.26","2,418,988","135.07","5.53%","202,824"
17,'353200,신,대덕전자,"93,300",▲,"6,300","+7.24","2,187,832","129.11","4.43%","198,474"
18,'050890,신,쏠리드,"16,670",▼,"-1,490","-8.20","11,480,136","33.15","18.90%","197,972"
19,'187660,증,페니트리움바이오,"15,240",▼,"-1,610","-9.55","11,618,100","228.86","20.95%","194,926"
20,'090460,신,비에이치,"29,200",▲,"5,250","+21.92","6,930,667","640.26","20.56%","193,685"
21,'178320,신,서진시스템,"50,200",▼,"-1,100","-2.14","3,788,473","92.06","6.40%","191,289"
22,'072950,경,빛샘전자,"16,600",↓,"-7,050","-29.81","9,036,921","135.42","112.23%","183,912"
23,'222800,신,심텍,"76,100",▲,"5,000","+7.03","2,264,837","74.70","6.07%","168,838"
24,'452190,신,한빛레이저,"6,860",↑,"1,580","+29.92","25,084,178","150.38","104.87%","162,554"
25,'093370,,후성,"11,300",▲,"700","+6.60","14,597,787","188.68","13.62%","162,298"
26,'263750,신,펄어비스,"55,300",▼,"-700","-1.25","2,786,843","70.46","4.34%","157,764"
27,'000500,신,가온전선,"142,500",▲,"14,500","+11.33","1,057,914","110.35","6.40%","153,778"
28,'108490,신,로보티즈,"271,500",▲,"9,000","+3.43","551,596","150.01","3.77%","151,798"
29,'226950,증,올릭스,"182,700",▲,"17,400","+10.53","840,520","185.60","4.15%","151,476"
30,'476830,신,알지노믹스,"204,500",▼,"-500","-0.24","692,983","121.47","4.98%","145,395"
31,'319400,,현대무벡스,"30,950",▲,"300","+0.98","4,463,041","78.32","4.01%","139,648"
32,'475150,신,SK이터닉스,"55,200",▼,"-100","-0.18","2,500,058","70.96","7.34%","138,865"
33,'100790,,미래에셋벤처투자,"38,700",▼,"-850","-2.15","3,452,822","29.26","6.50%","134,863"
34,'376900,증,로킷헬스케어,"103,200",▼,"-2,500","-2.37","1,246,896","141.03","7.93%","134,176"
35,'430690,주,한싹,"5,960",▼,"-130","-2.13","18,892,295","1,372.29","173.40%","132,565"
36,'059090,신,미코,"20,700",▲,"3,900","+23.21","6,779,598","354.48","20.29%","130,200"
37,'082920,신,비츠로셀,"56,500",▲,"6,100","+12.10","2,410,109","95.65","5.32%","129,354"
38,'229640,신,LS에코에너지,"56,500",▲,"5,900","+11.66","2,293,308","118.55","7.49%","125,913"
39,'215790,위,이노인스트루먼트,"3,040",↓,"-1,300","-29.95","31,047,238","118.97","77.08%","124,332"
40,'077360,신,덕산하이메탈,"16,410",↑,"3,780","+29.93","8,085,311","590.76","17.80%","124,274"
41,'011210,신,현대위아,"85,300",▲,"4,900","+6.09","1,412,876","86.19","5.20%","123,754"
42,'036930,신,주성엔지니어링,"72,300",▲,"1,700","+2.41","1,671,267","57.78","3.60%","121,204"
43,'161580,증,필옵틱스,"45,950",▲,"6,050","+15.16","2,723,708","665.73","11.62%","121,180"
44,'083650,신,비에이치아이,"97,400",▲,"3,700","+3.95","1,220,567","135.38","3.95%","120,674"
45,'005690,신,파미셀,"19,380",▲,"1,480","+8.27","6,225,664","274.40","10.38%","119,259"
