순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'475150,신,SK이터닉스,"68,100",▲,"13,100","+23.82","26,084,716","429.90","76.57%","1,680,702"
2,'010170,증,대한광통신,"12,740",▲,"2,620","+25.89","75,787,389","71.21","48.75%","940,434"
3,'100090,신,SK오션플랜트,"29,900",▲,"1,550","+5.47","23,051,663","235.48","36.90%","695,797"
4,'011930,신,신성이엔지,"3,445",▲,"695","+25.27","192,639,915","648.32","93.59%","653,106"
5,'322000,신,HD현대에너지솔루션,"191,100",↑,"44,100","+30.00","3,335,510","121.28","29.79%","590,239"
6,'003280,경,흥아해운,"4,090",▼,"-380","-8.50","124,031,916","40.14","51.59%","526,777"
7,'375500,신,DL이앤씨,"75,000",▲,"6,900","+10.13","6,057,212","137.68","15.66%","461,423"
8,'0010F0,,보원케미칼,"9,070",▲,"1,090","+13.66","41,200,411","","369.73%","387,623"
9,'050890,신,쏠리드,"16,300",▲,"1,230","+8.16","21,362,525","121.23","35.17%","353,130"
10,'112610,신,씨에스윈드,"76,500",▲,"11,600","+17.87","4,028,975","237.60","9.56%","301,963"
11,'092790,신,넥스틸,"14,740",▲,"2,450","+19.93","20,272,438","123.16","77.97%","295,258"
12,'476830,신,알지노믹스,"182,600",▼,"-16,400","-8.24","1,454,625","144.08","10.44%","272,685"
13,'024060,신,흥구석유,"22,000",▲,"350","+1.62","11,094,075","56.60","73.97%","244,126"
14,'0007J0,주,인벤테라,"32,850",▼,"-2,400","-6.81","6,348,352","17.01","80.71%","241,842"
15,'032820,증,우리기술,"21,600",▲,"950","+4.60","10,522,788","71.36","6.16%","222,744"
16,'006110,신,삼아알미늄,"36,100",▲,"1,950","+5.71","5,570,772","93.46","36.84%","209,888"
17,'263750,,펄어비스,"63,600",▼,"-2,600","-3.93","3,164,040","71.04","4.93%","202,785"
18,'010060,신,OCI홀딩스,"228,000",▲,"23,000","+11.22","863,354","123.55","4.63%","193,351"
19,'009420,신,한올바이오파마,"47,350",▼,"-7,050","-12.96","4,018,332","131.95","7.70%","189,863"
20,'389260,신,대명에너지,"26,900",▲,"2,250","+9.13","7,195,149","154.26","40.16%","185,581"
21,'100790,신,미래에셋벤처투자,"27,450",▲,"1,700","+6.60","6,046,040","97.89","11.39%","171,828"
22,'218410,신,RFHIC,"88,500",▲,"2,100","+2.43","1,787,169","54.98","6.74%","162,812"
23,'046970,위,우리로,"7,700",▲,"300","+4.05","20,714,408","60.83","47.27%","161,913"
24,'093370,신,후성,"8,920",▲,"1,980","+28.53","18,477,771","1,657.47","17.23%","153,737"
