순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'006360,신,GS건설,"43,200",▲,"5,150","+13.53","19,714,809","637.03","23.04%","829,733"
2,'222080,신,씨아이에스,"16,310",↑,"3,760","+29.96","43,748,028","2,402.26","56.25%","668,004"
3,'010170,경,대한광통신,"15,700",▲,"510","+3.36","35,335,173","164.37","22.73%","524,182"
4,'077970,신,STX엔진,"50,300",▲,"4,100","+8.87","10,352,251","118.61","25.79%","519,251"
5,'080220,신,제주반도체,"46,850",▲,"3,850","+8.95","9,660,738","1,221.79","28.05%","454,396"
6,'100790,,미래에셋벤처투자,"47,350",▲,"1,850","+4.07","8,607,037","265.73","16.21%","409,164"
7,'375500,신,DL이앤씨,"101,400",▲,"5,900","+6.18","4,039,170","260.28","10.44%","406,975"
8,'107640,신,한중엔시에스,"72,500",↑,"16,700","+29.93","5,829,874","1,210.22","64.32%","400,430"
9,'457190,신,이수스페셜티케미컬,"127,000",▲,"15,400","+13.80","3,232,194","324.49","10.70%","394,671"
10,'476830,신,알지노믹스,"186,500",▼,"-15,500","-7.67","1,528,219","60.21","10.97%","290,221"
11,'203650,경,드림시큐리티,"3,800",▼,"-80","-2.06","74,252,820","123.57","77.65%","289,728"
12,'078600,신,대주전자재료,"148,900",▲,"18,900","+14.54","1,709,169","484.45","11.01%","248,775"
13,'178320,신,서진시스템,"50,600",▼,"-1,200","-2.32","4,748,777","202.72","8.02%","244,032"
14,'073490,신,LIG아큐버,"55,300",▲,"7,200","+14.97","3,912,617","2,127.47","51.46%","228,951"
15,'032820,증,우리기술,"22,550",▼,"-100","-0.44","9,759,001","97.88","5.71%","220,118"
16,'378340,신,필에너지,"19,850",▲,"3,320","+20.08","10,785,447","1,586.73","49.88%","206,799"
17,'353200,,대덕전자,"100,300",▲,"7,300","+7.85","1,894,950","226.35","3.84%","188,811"
18,'108490,신,로보티즈,"287,500",▲,"1,500","+0.52","651,359","81.11","4.45%","188,299"
19,'171090,,선익시스템,"117,500",▲,"16,600","+16.45","1,608,616","339.52","15.93%","184,476"
20,'069540,위,빛과전자,"6,160",▼,"-360","-5.52","29,770,323","53.74","30.41%","182,690"
21,'011930,신,신성이엔지,"3,935",▲,"35","+0.90","45,070,316","200.79","21.90%","181,720"
22,'348370,증,엔켐,"49,000",▲,"7,250","+17.37","3,792,734","766.64","17.31%","179,231"
23,'322000,신,HD현대에너지솔루션,"170,000",▲,"7,100","+4.36","898,567","167.87","8.03%","150,554"
24,'131760,경,파인텍,"2,040",↑,"467","+29.69","75,209,359","1,368.46","173.17%","150,052"
25,'005070,신,코스모신소재,"64,400",▲,"5,100","+8.60","2,359,617","194.36","7.11%","147,184"
26,'017900,위,광전자,"11,970",▼,"-930","-7.21","12,356,509","93.73","21.33%","145,522"
27,'018880,신,한온시스템,"4,250",▲,"155","+3.79","33,554,993","562.96","3.27%","144,731"
28,'161000,,애경케미칼,"15,570",▲,"1,720","+12.42","9,547,687","853.05","19.63%","144,357"
29,'115500,경,케이씨에스,"21,700",▼,"-1,400","-6.06","6,445,049","366.52","53.71%","143,609"
30,'011500,신,한농화성,"25,250",▲,"2,400","+10.50","5,416,417","598.88","34.64%","139,266"
31,'014940,신,오리엔탈정공,"8,520",▲,"500","+6.23","15,138,179","85.02","33.22%","133,404"
32,'046970,위,우리로,"10,620",▼,"-1,480","-12.23","12,132,251","94.12","27.69%","131,093"
33,'004980,신,성신양회,"11,750",▲,"720","+6.53","10,695,040","984.15","43.63%","128,753"
34,'336370,증,솔루스첨단소재,"13,960",▲,"2,950","+26.79","9,512,363","841.60","13.55%","125,552"
35,'323280,신,태성,"66,100",▲,"6,900","+11.66","1,820,154","241.59","5.97%","116,513"
36,'489790,신,한화비전,"85,400",▲,"500","+0.59","1,381,605","46.27","2.74%","116,497"
37,'027360,,아주IB투자,"12,120", ,"0","0","9,268,200","95.75","7.66%","112,743"
38,'222800,신,심텍,"79,400",▲,"1,100","+1.40","1,389,903","94.09","3.73%","111,137"
39,'005440,신,현대지에프홀딩스,"15,620",▲,"1,390","+9.77","6,735,509","57.27","4.33%","108,327"
40,'356680,경,엑스게이트,"14,760",▼,"-1,680","-10.22","7,213,810","27.66","25.28%","108,251"
41,'137400,신,피엔티,"60,700",▲,"6,000","+10.97","1,832,640","321.98","7.74%","107,633"
42,'418550,신,제이오,"14,400",▲,"2,670","+22.76","7,636,800","178.01","23.86%","104,143"
43,'067310,신,하나마이크론,"38,050",▼,"-650","-1.68","2,724,745","39.22","4.10%","103,620"
44,'403870,신,HPSP,"46,600",▲,"900","+1.97","2,236,265","55.59","2.72%","102,990"
45,'475150,신,SK이터닉스,"53,300",▼,"-1,000","-1.84","1,914,744","82.50","5.63%","101,273"
46,'281740,신,레이크머티리얼즈,"24,650",▲,"1,900","+8.35","4,062,597","298.88","6.19%","99,000"
47,'011790,신,SKC,"110,200",▲,"1,300","+1.19","902,450","114.67","2.39%","97,932"
48,'010820,주,퍼스텍,"14,410",▼,"-1,290","-8.22","6,672,061","24.13","13.69%","97,699"
49,'017550,신,수산세보틱스,"3,490",▲,"345","+10.97","26,736,863","892.34","42.85%","96,394"
50,'259630,신,엠플러스,"18,860",▲,"2,880","+18.02","4,945,443","1,888.78","40.97%","93,139"
51,'071970,신,HD현대마린엔진,"95,800",▲,"5,400","+5.97","985,768","150.94","2.91%","92,781"
52,'036800,신,나이스정보통신,"32,600",▼,"-2,150","-6.19","2,413,973","62.36","24.14%","89,033"
53,'038500,신,삼표시멘트,"16,330",▲,"630","+4.01","5,304,630","338.60","4.92%","86,925"
54,'098460,신,고영,"32,000",▲,"250","+0.79","2,642,364","91.32","3.85%","84,786"
55,'347700,증,스피어,"44,100",▲,"100","+0.23","1,930,123","96.64","3.86%","83,982"
56,'184230,경,SGA솔루션즈,"1,168",▲,"122","+11.66","71,341,953","401.39","78.03%","83,091"
57,'376900,증,로킷헬스케어,"91,900",▼,"-7,700","-7.73","883,733","205.82","5.62%","82,721"
58,'347850,,디앤디파마텍,"79,900",▼,"-2,100","-2.56","1,031,993","75.54","2.36%","82,303"
59,'402490,신,그린리소스,"24,100",▲,"2,650","+12.35","3,482,809","234.41","21.00%","81,971"
60,'009580,신,무림P&P,"3,750",▲,"5","+0.13","20,385,318","83.98","32.69%","81,833"
61,'050890,신,쏠리드,"16,580",▼,"-490","-2.87","4,829,295","50.94","7.95%","80,129"
62,'006110,주,삼아알미늄,"58,300",▲,"2,000","+3.55","1,352,865","78.17","8.95%","79,493"
63,'490470,,세미파이브,"37,600",▼,"-350","-0.92","2,039,340","103.37","6.03%","76,514"
64,'037440,,희림,"6,360",▲,"280","+4.61","11,489,325","1,443.64","82.53%","76,057"
65,'033790,경,피노,"11,290",▲,"1,300","+13.01","6,907,838","277.38","10.16%","74,794"
66,'083650,신,비에이치아이,"98,000",▼,"-800","-0.81","763,377","84.97","2.47%","74,605"
67,'226950,증,올릭스,"164,800",▼,"-9,200","-5.29","439,558","133.82","2.17%","73,078"
68,'020150,신,롯데에너지머티리얼즈,"56,500",▲,"4,000","+7.62","1,292,185","178.36","2.47%","71,526"
69,'053260,신,금강철강,"6,400",▲,"80","+1.27","10,104,771","99.84","53.98%","71,136"
70,'114190,신,강원에너지,"15,830",▲,"1,270","+8.72","4,540,250","833.11","17.39%","70,854"
71,'025770,주,한국정보통신,"13,630",▼,"-2,280","-14.33","4,864,293","46.02","13.00%","70,705"
72,'091580,신,상신이디피,"30,700",▲,"3,350","+12.25","2,374,562","106.45","17.82%","70,124"
73,'417200,신,LS머트리얼즈,"22,750",▲,"1,450","+6.81","3,146,338","174.55","4.66%","69,405"
74,'092220,,KEC,"1,418",▲,"195","+15.94","49,537,952","539.36","24.68%","69,168"
75,'257720,신,실리콘투,"48,600",▲,"1,450","+3.08","1,410,298","118.92","2.31%","68,459"
76,'079810,신,APS이노베이션,"7,770",▲,"1,580","+25.53","9,149,316","1,290.67","42.50%","68,297"
77,'088130,신,동아엘텍,"10,600",▲,"1,320","+14.22","6,477,564","146.79","37.05%","67,850"
78,'319400,경,현대무벡스,"30,100",▼,"-850","-2.75","2,162,898","88.87","1.95%","65,459"
79,'101670,증,하이드로리튬,"2,155",▲,"240","+12.53","28,916,859","2,276.66","50.94%","64,918"
80,'218410,신,RFHIC,"99,300",▼,"-1,500","-1.49","656,571","49.46","2.48%","64,848"
81,'263750,신,펄어비스,"54,500",▲,"500","+0.93","1,183,270","101.04","1.85%","64,114"
82,'121600,신,나노신소재,"86,500",▲,"3,200","+3.84","723,930","91.94","5.93%","61,583"
83,'051980,증,중앙첨단소재,"2,135",↑,"489","+29.71","29,435,721","1,393.80","26.50%","60,066"
84,'120110,신,코오롱인더,"88,100",▲,"1,000","+1.15","674,891","160.71","2.26%","59,963"
85,'089030,신,테크윙,"57,100",▲,"1,700","+3.07","1,040,073","119.18","2.81%","58,752"
86,'011000,관,진원생명과학,"1,346",▲,"24","+1.82","39,153,053","131.07","43.09%","58,500"
87,'005290,신,동진쎄미켐,"55,000",▲,"1,200","+2.23","1,068,806","82.49","2.08%","58,163"
88,'0008Z0,신,에스엔시스,"41,300",▲,"5,450","+15.20","1,434,874","279.91","15.21%","57,169"
89,'393890,,더블유씨피,"18,650",▲,"700","+3.90","3,079,414","88.00","9.10%","55,998"
90,'024950,증,삼천리자전거,"6,740",▲,"990","+17.22","8,050,153","239.55","60.65%","55,848"
91,'432720,,퀄리타스반도체,"19,520",▲,"1,130","+6.14","2,846,041","245.65","20.11%","55,537"
92,'003010,주,혜인,"7,530",▼,"-500","-6.23","6,823,435","55.37","53.68%","55,247"
93,'097230,증,HJ중공업,"28,000",▲,"850","+3.13","2,008,761","110.69","2.23%","55,139"
94,'419050,신,삼기에너지솔루션즈,"1,935",▲,"289","+17.56","28,596,808","11,992.49","50.00%","55,003"
