순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'010170,주,대한광통신,"16,020",▲,"2,660","+19.91","64,179,374","293.38","41.28%","1,012,592"
2,'080220,신,제주반도체,"58,400",▲,"4,400","+8.15","14,474,661","70.25","42.03%","851,559"
3,'098460,신,고영,"43,500",▲,"1,200","+2.84","16,275,125","53.15","23.71%","708,701"
4,'006340,신,대원전선,"10,170",▲,"1,150","+12.75","61,900,760","53.15","78.95%","630,190"
5,'011790,신,SKC,"124,000",▲,"7,900","+6.80","3,859,709","452.73","10.20%","475,619"
6,'046890,,서울반도체,"14,540",↑,"3,350","+29.94","32,967,020","1,202.90","56.55%","451,484"
7,'090710,증,휴림로봇,"13,120",▼,"-130","-0.98","32,317,719","69.11","27.06%","436,646"
8,'489790,신,한화비전,"88,500",▲,"6,700","+8.19","4,728,843","418.67","9.37%","417,235"
9,'323280,신,태성,"89,500",▲,"13,000","+16.99","3,993,242","340.60","13.08%","349,274"
10,'077970,신,STX엔진,"59,900",▲,"2,600","+4.54","4,924,874","339.77","12.27%","300,459"
11,'058610,신,에스피지,"134,400",▲,"15,500","+13.04","2,168,053","266.89","9.78%","281,091"
12,'001510,신,SK증권,"4,845",↑,"1,115","+29.89","57,604,548","","24.91%","261,753"
13,'030530,신,원익홀딩스,"35,100",▲,"3,250","+10.20","7,432,664","266.27","9.63%","261,396"
14,'460860,신,동국제강,"14,410",▲,"2,600","+22.02","18,123,743","160.28","36.54%","254,849"
15,'222080,신,씨아이에스,"17,130",▲,"640","+3.88","14,246,840","161.07","18.32%","244,178"
16,'078600,신,대주전자재료,"170,200",▼,"-12,600","-6.89","1,403,065","35.16","9.04%","240,367"
17,'476830,신,알지노믹스,"197,100",▲,"11,900","+6.43","1,228,602","207.39","8.82%","236,563"
18,'403870,신,HPSP,"54,800",▲,"1,400","+2.62","4,278,089","67.73","5.20%","236,207"
19,'452260,신,한화갤러리아,"3,480",▲,"140","+4.19","64,670,975","138.04","33.36%","234,487"
20,'036540,신,SFA반도체,"9,960",▲,"320","+3.32","23,265,028","48.99","14.15%","234,144"
21,'009900,신,명신산업,"14,700",▲,"2,700","+22.50","16,604,903","230.81","31.65%","232,751"
