순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'263750,주,펄어비스,"72,000",▲,"3,000","+4.35","10,619,470","130.32","16.53%","756,839"
2,'100090,신,SK오션플랜트,"29,300",▲,"2,450","+9.12","19,111,232","1,116.82","30.59%","563,641"
3,'003280,신,흥아해운,"3,710",▼,"-270","-6.78","141,637,507","57.93","58.92%","531,529"
4,'032820,증,우리기술,"22,050",▲,"1,650","+8.09","17,987,205","117.34","10.52%","398,398"
5,'375500,신,DL이앤씨,"72,500",▲,"5,700","+8.53","4,910,006","106.54","12.69%","352,538"
6,'046970,위,우리로,"8,580",▲,"230","+2.75","37,939,208","","86.57%","345,691"
7,'010170,증,대한광통신,"9,410",↑,"2,170","+29.97","35,162,991","156.74","22.62%","319,143"
8,'0130D0,증,신한제17호스팩,"2,045",▲,"45","+2.25","65,172,062","","1,220.46%","299,201"
9,'050890,,쏠리드,"14,570",▲,"1,940","+15.36","19,826,630","427.17","32.64%","291,982"
10,'218410,신,RFHIC,"94,200",▲,"19,200","+25.60","3,022,653","201.41","11.39%","270,587"
11,'475150,신,SK이터닉스,"54,000",▼,"-300","-0.55","4,828,741","38.36","14.31%","261,935"
12,'001510,신,SK증권,"2,145",▲,"305","+16.58","122,402,484","243.80","26.47%","256,045"
13,'161000,,애경케미칼,"14,510",▲,"770","+5.60","16,189,331","48.75","33.28%","245,518"
14,'086450,신,동국제약,"29,000",▲,"5,400","+22.88","7,662,222","413.95","16.95%","222,460"
15,'394420,,리센스메디컬,"23,950",↑,"5,500","+29.81","9,654,546","41.90","88.98%","206,851"
16,'100790,신,미래에셋벤처투자,"28,400",▲,"1,650","+6.17","7,011,984","158.18","13.20%","201,981"
17,'006360,신,GS건설,"28,050",▲,"2,950","+11.75","6,732,663","213.95","7.87%","185,341"
18,'476830,,알지노믹스,"226,500",▲,"28,900","+14.63","746,338","48.43","5.36%","164,258"
19,'347700,증,스피어,"49,200",▲,"6,000","+13.89","3,390,670","125.24","6.88%","163,875"
20,'037030,,파워넷,"5,780",▲,"560","+10.73","26,099,314","347.80","102.30%","154,630"
21,'027360,신,아주IB투자,"9,370",▲,"1,250","+15.39","16,492,188","273.57","13.62%","153,780"
22,'322000,신,HD현대에너지솔루션,"136,600",▼,"-2,500","-1.80","1,030,422","38.71","9.21%","141,042"
23,'008350,신,남선알미늄,"1,632",▼,"-168","-9.33","83,166,554","91.30","64.44%","140,098"
24,'376900,경,로킷헬스케어,"147,900",▲,"23,100","+18.51","936,932","254.89","5.96%","134,624"
25,'353200,신,대덕전자,"88,000",▲,"11,300","+14.73","1,521,022","147.29","3.08%","132,309"
26,'006110,신,삼아알미늄,"34,400",▼,"-5,800","-14.43","3,713,471","42.28","24.56%","132,184"
27,'417200,신,LS머트리얼즈,"20,750",▲,"3,130","+17.76","6,078,410","319.46","8.99%","124,437"
28,'043260,,성호전자,"47,400",▲,"9,650","+25.56","2,662,179","157.33","3.76%","123,417"
29,'108490,신,로보티즈,"267,000",▲,"26,000","+10.79","435,890","121.94","2.98%","114,343"
30,'138080,증,오이솔루션,"42,500",▲,"9,500","+28.79","2,584,051","279.79","21.07%","105,649"
31,'090710,주,휴림로봇,"11,120",▲,"820","+7.96","8,475,121","58.94","7.10%","92,930"
32,'062040,신,산일전기,"142,000",▲,"7,100","+5.26","635,746","75.09","2.09%","90,218"
33,'475830,신,오름테라퓨틱,"86,500",▲,"500","+0.58","981,859","76.15","4.63%","85,415"
34,'230240,,에치에프알,"33,700",▲,"6,100","+22.10","2,443,544","682.99","18.37%","84,416"
35,'217590,신,티엠씨,"21,550",▲,"2,810","+14.99","3,963,077","418.50","16.45%","83,951"
36,'069540,경,빛과전자,"3,115",▲,"635","+25.60","26,672,845","224.16","27.33%","80,551"
37,'226950,증,올릭스,"200,500",▲,"15,400","+8.32","396,354","79.51","1.96%","78,687"
38,'456160,신,지투지바이오,"76,000",▲,"10,200","+15.50","1,049,303","167.44","6.35%","77,221"
39,'445680,증,큐리옥스바이오시스템즈,"87,300",▼,"-14,100","-13.91","838,156","131.10","4.90%","75,296"
40,'053690,신,한미글로벌,"31,900",▲,"5,000","+18.59","2,392,208","180.45","21.84%","74,434"
41,'082920,,비츠로셀,"38,500",▲,"2,900","+8.15","1,947,078","140.11","4.30%","73,497"
42,'005880,신,대한해운,"2,415",▲,"20","+0.84","30,073,998","37.16","9.32%","70,705"
43,'078600,신,대주전자재료,"127,700",▲,"1,600","+1.27","560,695","122.45","3.63%","70,432"
44,'178320,신,서진시스템,"46,500",▲,"4,000","+9.41","1,536,891","120.66","2.62%","70,280"
45,'010060,신,OCI홀딩스,"193,500",▲,"5,700","+3.04","359,894","61.09","1.93%","69,035"
46,'489790,신,한화비전,"75,600",▲,"4,600","+6.48","907,719","61.66","1.80%","68,526"
47,'036930,신,주성엔지니어링,"65,100",▲,"4,400","+7.25","1,026,722","92.93","2.21%","65,909"
48,'440110,증,파두,"53,000",▲,"7,050","+15.34","1,260,790","97.70","2.53%","65,755"
49,'131970,신,두산테스나,"102,900",▲,"1,600","+1.58","623,663","87.09","3.23%","65,015"
50,'001515,경,SK증권우,"6,600",▲,"140","+2.17","9,109,876","255.86","232.84%","64,184"
51,'403870,신,HPSP,"44,500",▲,"3,600","+8.80","1,458,776","84.72","1.78%","63,988"
52,'100840,신,SNT에너지,"49,400",▼,"-900","-1.79","1,260,334","69.31","6.10%","63,104"
53,'007810,신,코리아써키트,"75,200",▲,"5,200","+7.43","822,010","86.11","3.43%","62,022"
54,'478340,신,나라스페이스테크놀로지,"44,700",▲,"2,600","+6.18","1,310,783","439.41","11.37%","60,585"
55,'112610,신,씨에스윈드,"63,700",▲,"4,100","+6.88","951,221","62.25","2.26%","59,865"
56,'381970,신,케이카,"11,630",▼,"-2,110","-15.36","4,620,348","3,733.41","9.47%","59,865"
57,'368770,신,파이버프로,"22,150",▲,"3,600","+19.41","2,772,747","331.32","8.44%","59,278"
58,'089030,신,테크윙,"49,550",▲,"4,250","+9.38","1,204,117","89.02","3.25%","58,460"
59,'108860,신,셀바스AI,"13,870",▲,"670","+5.08","4,151,790","69.78","15.43%","57,680"
60,'044490,신,태웅,"49,550",▼,"-100","-0.20","1,144,133","29.11","5.72%","57,474"
61,'319660,신,피에스케이,"86,400",▲,"6,900","+8.68","666,406","128.20","2.31%","57,454"
62,'372320,증,큐로셀,"55,800",▲,"6,700","+13.65","1,003,531","236.40","6.68%","55,514"
63,'120110,신,코오롱인더,"83,000",▲,"10,000","+13.70","652,227","157.30","2.38%","53,305"
64,'017900,증,광전자,"3,320",▲,"585","+21.39","16,392,587","368.33","28.30%","51,949"
65,'356860,신,티엘비,"72,100",▲,"9,300","+14.81","726,686","143.80","7.40%","51,392"
66,'083650,신,비에이치아이,"99,600",▲,"7,100","+7.68","518,998","88.73","1.68%","50,966"
67,'321370,증,센서뷰,"3,655",▲,"515","+16.40","13,844,602","186.05","26.81%","50,569"
68,'114190,신,강원에너지,"14,700",▼,"-910","-5.83","3,501,316","27.98","13.41%","50,410"
69,'347850,신,디앤디파마텍,"74,900",▲,"7,100","+10.47","679,465","92.18","1.56%","49,868"
70,'032500,증,케이엠더블유,"29,200",▲,"3,750","+14.73","1,733,061","217.82","4.18%","49,847"
71,'425040,신,티이엠씨,"13,170",▼,"-30","-0.23","3,693,879","19.23","17.32%","48,045"
72,'222800,신,심텍,"52,900",▲,"5,450","+11.49","927,148","92.69","2.49%","48,038"
73,'319400,신,현대무벡스,"25,750",▲,"1,900","+7.97","1,862,017","102.37","1.68%","47,543"
74,'348370,증,엔켐,"39,350",▼,"-1,600","-3.91","1,176,774","71.75","5.38%","46,938"
75,'000990,신,DB하이텍,"86,100",▲,"7,600","+9.68","541,254","115.76","1.25%","45,639"
76,'001120,신,LX인터내셔널,"51,000",▲,"5,750","+12.71","889,028","350.39","2.30%","44,730"
77,'031980,신,피에스케이홀딩스,"110,600",▲,"15,400","+16.18","404,937","204.28","1.88%","43,587"
78,'024060,,흥구석유,"18,420",▼,"-820","-4.26","2,330,412","63.13","15.54%","43,038"
79,'038500,,삼표시멘트,"15,450",▲,"650","+4.39","2,660,918","22.90","2.47%","41,400"
80,'098460,신,고영,"27,300",▲,"2,850","+11.66","1,509,288","103.71","2.20%","40,475"
81,'221800,,유투바이오,"22,550",▲,"3,550","+18.68","1,766,290","140.99","11.09%","39,707"
82,'080220,신,제주반도체,"39,100",▲,"4,000","+11.40","1,028,227","87.04","2.99%","39,248"
83,'018470,신,조일알미늄,"1,399",▼,"-210","-13.05","28,154,131","37.04","22.24%","39,248"
84,'058110,주,멕아이씨에스,"3,210",▼,"-250","-7.23","11,386,234","103.20","70.94%","39,224"
85,'001430,신,세아베스틸지주,"71,000",▲,"6,600","+10.25","549,404","99.40","1.54%","38,917"
86,'100590,,머큐리,"5,600",▲,"815","+17.03","6,476,581","331.78","40.92%","37,689"
87,'115440,경,우리넷,"11,930",▲,"2,000","+20.14","3,238,170","173.32","30.00%","37,616"
88,'058610,신,에스피지,"111,500",▲,"6,900","+6.60","336,326","72.07","1.52%","37,307"
89,'004020,신,현대제철,"35,700",▲,"2,050","+6.09","1,039,976","96.35","0.78%","36,554"
