순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'093370,신,후성,"13,950",▲,"2,650","+23.45","84,835,709","450.88","79.10%","1,134,702"
2,'100790,,미래에셋벤처투자,"46,300",▲,"7,600","+19.64","21,785,486","623.24","41.01%","999,500"
3,'017900,위,광전자,"13,810",▲,"910","+7.05","59,545,916","120.73","102.77%","796,346"
4,'010170,경,대한광통신,"15,580",▲,"560","+3.73","48,629,811","68.43","31.28%","772,892"
5,'046970,위,우리로,"12,970",▼,"-1,230","-8.66","52,274,311","","119.28%","676,806"
6,'082740,신,한화엔진,"55,900",▲,"7,700","+15.98","9,860,882","1,292.56","11.82%","552,131"
7,'319400,,현대무벡스,"32,300",▲,"1,350","+4.36","15,194,161","316.82","13.65%","498,489"
8,'027360,,아주IB투자,"11,930",▲,"960","+8.75","40,182,214","470.21","33.17%","495,938"
9,'456010,,아이씨티케이,"25,800",▲,"4,450","+20.84","18,096,851","124.83","130.18%","474,717"
10,'098460,신,고영,"33,000",▲,"3,400","+11.49","13,333,866","1,130.16","19.43%","438,663"
11,'069540,위,빛과전자,"5,860",↑,"1,350","+29.93","71,080,227","85.40","72.61%","367,195"
12,'010820,,퍼스텍,"13,480",▲,"1,750","+14.92","26,601,757","618.15","54.55%","356,159"
13,'457190,신,이수스페셜티케미컬,"112,000",▲,"8,800","+8.53","2,759,931","429.10","9.14%","312,473"
14,'356680,경,엑스게이트,"14,990",▼,"-1,880","-11.14","19,482,789","532.31","68.26%","300,294"
15,'010060,신,OCI홀딩스,"267,000",▼,"-33,000","-11.00","1,044,197","33.38","5.60%","288,975"
16,'077970,신,STX엔진,"44,000",↑,"10,150","+29.99","6,696,450","2,741.19","16.68%","281,318"
17,'071970,신,HD현대마린엔진,"90,900",▲,"5,400","+6.32","2,416,031","1,057.66","7.13%","225,002"
18,'375500,신,DL이앤씨,"97,700",▼,"-1,300","-1.31","1,958,730","54.96","5.07%","192,620"
19,'019170,증,신풍제약,"14,140",▲,"3,000","+26.93","14,178,336","1,551.49","27.05%","192,130"
20,'115500,주,케이씨에스,"17,780", ,"0","0","10,375,443","1,068.30","86.47%","189,518"
21,'006360,신,GS건설,"38,950",▼,"-600","-1.52","4,721,987","39.06","5.52%","184,113"
