순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'009830,신,한화솔루션,"33,900",▲,"3,500","+11.51","19,924,928","481.24","11.60%","689,535"
2,'010060,신,OCI홀딩스,"262,500",▲,"18,500","+7.58","2,241,472","240.07","12.01%","590,306"
3,'214450,신,파마리서치,"368,500",▼,"-26,000","-6.59","1,061,187","292.88","10.22%","387,158"
4,'475150,,SK이터닉스,"50,500",▼,"-4,500","-8.18","5,123,061","180.30","15.04%","276,991"
5,'010170,증,대한광통신,"11,460",▲,"390","+3.52","18,131,118","161.98","11.67%","208,665"
6,'066970,증,엘앤에프,"89,200",▲,"9,400","+11.78","2,205,400","482.30","5.43%","196,625"
7,'222800,신,심텍,"109,600",▲,"3,600","+3.40","1,710,687","48.81","4.57%","185,136"
8,'017900,신,광전자,"7,810",▲,"1,020","+15.02","21,908,635","677.61","37.82%","174,458"
9,'073240,신,금호타이어,"7,770",▼,"-170","-2.14","21,181,546","52.59","7.38%","170,099"
10,'119850,,지엔씨에너지,"51,200",▲,"100","+0.20","2,717,730","84.66","16.53%","146,251"
11,'322000,신,HD현대에너지솔루션,"127,800",▼,"-6,200","-4.63","1,049,837","430.15","9.38%","141,545"
12,'069540,주,빛과전자,"3,005",▲,"95","+3.26","42,863,879","96.73","38.04%","135,712"
13,'058610,,에스피지,"101,200",▼,"-7,200","-6.64","1,269,241","48.72","5.73%","132,516"
14,'277810,신,레인보우로보틱스,"464,500",▼,"-25,000","-5.11","280,371","54.47","1.45%","130,559"
15,'003230,신,삼양식품,"1,295,000",▲,"62,000","+5.03","94,725","155.50","1.26%","121,776"
16,'466100,신,클로봇,"31,450", ,"0","0","3,544,966","62.68","13.93%","117,106"
17,'463020,신,뉴엔AI,"11,850",▲,"540","+4.77","8,485,318","132.90","94.42%","110,098"
18,'036930,신,주성엔지니어링,"127,800",▼,"-5,600","-4.20","827,690","98.08","1.79%","107,687"
19,'365660,,레몬헬스케어,"6,120",▼,"-550","-8.25","14,948,922","68.89","111.10%","105,294"
20,'240810,신,원익IPS,"88,300",▼,"-4,300","-4.64","1,097,265","105.74","2.24%","98,787"
21,'090360,신,로보스타,"85,200",▲,"4,900","+6.10","1,175,364","66.14","12.06%","98,261"
22,'006340,신,대원전선,"13,790",▼,"-610","-4.24","6,811,800","70.28","8.69%","95,644"
23,'080220,신,제주반도체,"75,400",▲,"1,100","+1.48","1,255,253","91.09","3.65%","94,971"
24,'264850,신,이랜시스,"6,550",▲,"280","+4.47","13,669,108","279.58","45.13%","90,476"
25,'047040,신,대우건설,"16,410",▼,"-460","-2.73","5,467,682","47.71","1.34%","88,910"
26,'051900,신,LG생활건강,"327,000",▲,"3,000","+0.93","270,756","62.32","1.81%","88,816"
27,'0039P0,,매드업,"9,550",▼,"-390","-3.92","8,743,726","67.09","46.50%","86,406"
28,'028050,신,삼성E&A,"48,100",▼,"-1,350","-2.73","1,770,766","80.52","0.91%","85,113"
29,'011780,신,금호석유화학,"127,300",▲,"5,600","+4.60","652,716","961.98","2.60%","83,561"
30,'090430,신,아모레퍼시픽,"140,500",▲,"2,700","+1.96","588,639","79.31","1.01%","82,223"
31,'016360,신,삼성증권,"91,500",▼,"-3,900","-4.09","880,122","140.44","0.99%","80,721"
32,'006260,신,LS,"319,000",▼,"-9,500","-2.89","252,950","84.34","0.82%","80,578"
33,'023530,신,롯데쇼핑,"99,600",▼,"-14,900","-13.01","793,033","407.88","2.81%","78,406"
34,'006360,신,GS건설,"31,650",▼,"-950","-2.91","2,278,451","32.02","2.67%","73,064"
35,'347700,증,스피어,"23,050",▲,"3,000","+14.96","3,110,441","202.19","6.04%","71,681"
36,'353200,,대덕전자,"103,800",▲,"4,300","+4.32","681,547","99.12","1.38%","70,312"
37,'062040,신,산일전기,"158,100",▼,"-3,300","-2.04","434,713","130.34","1.42%","69,718"
38,'089970,신,브이엠,"64,100",▼,"-100","-0.16","1,126,358","111.80","4.28%","69,426"
39,'095610,신,테스,"129,200",▼,"-900","-0.69","514,439","89.50","2.66%","65,762"
40,'108490,,로보티즈,"228,500",▼,"-5,000","-2.14","283,618","52.56","1.94%","65,460"
41,'387690,,레메디,"10,530",▲,"790","+8.11","5,780,527","186.20","75.81%","64,969"
42,'477850,주,마키나락스,"29,050",▼,"-2,850","-8.93","2,143,877","23.60","12.08%","63,969"
43,'064400,신,LG씨엔에스,"72,600",▲,"500","+0.69","882,956","99.67","0.92%","63,774"
44,'347850,신,디앤디파마텍,"57,500",▲,"1,800","+3.23","1,127,903","38.29","2.47%","63,426"
45,'039980,신,폴라리스AI,"6,470",▲,"560","+9.48","9,302,809","176.52","64.69%","60,644"
46,'352820,신,하이브,"184,300",▲,"3,600","+1.99","303,678","92.64","0.71%","55,506"
47,'092790,신,넥스틸,"12,300",▲,"230","+1.91","4,190,538","2,729.85","16.12%","54,869"
48,'108860,신,셀바스AI,"10,710",▲,"80","+0.75","5,043,088","89.14","18.74%","54,517"
49,'028300,증,HLB,"37,100",▲,"1,900","+5.40","1,399,729","105.41","1.06%","50,895"
50,'087010,증,펩트론,"179,300",▲,"1,300","+0.73","287,179","55.87","1.24%","50,827"
51,'319660,신,피에스케이,"122,000",▲,"800","+0.66","416,760","81.37","1.44%","50,103"
52,'078600,신,대주전자재료,"89,600",▲,"2,100","+2.40","554,299","97.29","3.53%","49,445"
