순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'058610,신,에스피지,"108,700",▲,"14,100","+14.90","6,883,855","138.30","31.05%","728,959"
2,'439960,,코스모로보틱스,"17,880",▲,"3,140","+21.30","18,261,521","573.29","56.28%","320,046"
3,'277810,신,레인보우로보틱스,"458,500",▲,"25,500","+5.89","631,823","107.79","3.26%","291,035"
4,'108490,신,로보티즈,"215,500",▲,"31,700","+17.25","1,129,046","217.94","7.71%","238,234"
5,'036930,신,주성엔지니어링,"127,800",▲,"3,300","+2.65","1,751,133","70.83","3.77%","223,643"
6,'475150,,SK이터닉스,"46,550",▲,"1,100","+2.42","4,779,238","51.99","14.03%","220,220"
7,'095610,신,테스,"127,200",▼,"-2,800","-2.15","1,076,757","99.58","5.57%","140,305"
8,'353200,신,대덕전자,"96,700",▼,"-100","-0.10","1,353,666","93.77","2.74%","135,078"
9,'010170,증,대한광통신,"9,250",▲,"720","+8.44","14,369,156","148.49","9.25%","133,568"
10,'214450,신,파마리서치,"372,000",▲,"33,500","+9.90","360,567","93.51","3.48%","131,985"
11,'119850,신,지엔씨에너지,"42,000",▲,"5,400","+14.75","3,090,358","134.88","18.79%","129,334"
12,'240810,신,원익IPS,"93,700",▼,"-3,900","-4.00","1,346,995","62.93","2.75%","125,995"
13,'108860,신,셀바스AI,"9,700",▲,"1,620","+20.05","12,944,822","248.65","48.10%","121,431"
14,'006340,신,대원전선,"13,110",▲,"110","+0.85","8,899,007","56.22","11.35%","117,225"
15,'080220,신,제주반도체,"65,100", ,"0","0","1,773,855","50.83","5.16%","116,185"
16,'222800,신,심텍,"87,500",▲,"4,600","+5.55","1,180,087","80.49","3.15%","102,522"
17,'484810,,티엑스알로보틱스,"17,450",↑,"4,020","+29.93","5,973,142","195.74","38.66%","96,282"
18,'247540,신,에코프로비엠,"96,800",▼,"-6,700","-6.47","961,562","129.28","0.99%","91,706"
19,'319400,,현대무벡스,"23,150",▲,"1,850","+8.69","3,926,524","165.47","3.53%","90,139"
20,'0039P0,,매드업,"7,350",▲,"850","+13.08","11,800,436","112.38","62.75%","87,032"
21,'073240,신,금호타이어,"6,660",▼,"-630","-8.64","12,395,747","26.96","4.32%","86,431"
22,'352820,신,하이브,"174,300",▲,"5,500","+3.26","485,681","66.33","1.13%","84,139"
23,'087010,증,펩트론,"166,100",↑,"38,300","+29.97","559,685","158.14","2.41%","83,913"
24,'028050,신,삼성E&A,"44,400",▲,"600","+1.37","1,886,115","101.58","0.97%","83,643"
25,'319660,신,피에스케이,"125,500",▼,"-4,100","-3.16","649,537","49.82","2.25%","83,357"
26,'003490,신,대한항공,"26,200",▲,"300","+1.16","3,136,397","122.64","0.86%","82,213"
27,'089030,신,테크윙,"46,300",▲,"4,850","+11.70","1,771,914","139.20","4.79%","79,833"
28,'047040,신,대우건설,"13,300",▲,"520","+4.07","5,959,627","61.11","1.46%","79,214"
29,'010060,신,OCI홀딩스,"196,900",▲,"6,600","+3.47","401,615","69.59","2.16%","77,923"
30,'030530,신,원익홀딩스,"19,860",↑,"4,580","+29.97","4,034,425","458.77","5.23%","76,441"
31,'082740,신,한화엔진,"38,000",▼,"-1,050","-2.69","2,032,411","50.65","2.44%","76,420"
32,'347850,신,디앤디파마텍,"56,700",▲,"6,300","+12.50","1,304,449","135.91","2.85%","72,648"
33,'093370,신,후성,"9,520",▲,"520","+5.78","7,498,945","115.41","7.00%","72,317"
34,'455900,증,엔젤로보틱스,"22,700",▲,"2,550","+12.66","3,067,353","231.94","19.93%","72,260"
35,'437730,신,삼현,"40,550",▲,"2,900","+7.70","1,759,575","106.04","5.55%","71,500"
36,'003230,신,삼양식품,"1,151,000",▼,"-17,000","-1.46","62,078","45.55","0.83%","71,379"
37,'323280,신,태성,"37,750",▲,"6,500","+20.80","1,903,061","192.79","6.24%","70,816"
38,'950160,증,코오롱티슈진,"14,290",▲,"1,290","+9.92","4,753,444","189.21","5.60%","69,793"
39,'007660,신,이수페타시스,"74,500", ,"0","0","931,398","46.05","1.27%","69,352"
40,'336260,,두산퓨얼셀,"25,950",▲,"1,400","+5.70","2,428,689","85.09","3.71%","63,052"
41,'006360,신,GS건설,"24,250",▲,"800","+3.41","2,492,587","80.18","2.92%","60,539"
42,'403870,신,HPSP,"33,950",▼,"-650","-1.88","1,754,025","36.69","2.14%","59,555"
43,'089970,신,브이엠,"64,000",▼,"-1,500","-2.29","908,551","49.60","3.46%","59,256"
44,'000250,증,삼천당제약,"158,300",▲,"8,700","+5.82","374,692","65.32","1.60%","58,236"
45,'090430,신,아모레퍼시픽,"129,800",▼,"-200","-0.15","442,240","40.14","0.76%","57,418"
46,'039490,신,키움증권,"274,000",▼,"-19,500","-6.64","209,906","119.29","0.81%","56,603"
47,'454910,신,두산로보틱스,"64,400",▲,"2,800","+4.55","870,082","96.03","1.35%","56,207"
48,'058470,신,리노공업,"61,400",▼,"-2,700","-4.21","905,825","51.71","1.19%","56,104"
49,'064400,신,LG씨엔에스,"62,500", ,"0","0","872,396","62.36","0.91%","54,381"
50,'204320,신,HL만도,"46,900",▲,"2,200","+4.92","1,103,467","148.92","2.35%","52,455"
51,'098460,신,고영,"27,600",▲,"350","+1.28","1,838,704","60.14","2.70%","51,436"
52,'009830,신,한화솔루션,"24,800",▼,"-700","-2.75","2,028,624","61.95","1.19%","49,714"
53,'141080,신,리가켐바이오,"95,400",▲,"7,900","+9.03","520,445","93.75","1.41%","49,047"
54,'044340,,위닉스,"5,860",▲,"1,035","+21.45","8,225,118","192.02","46.02%","48,870"
55,'001820,신,삼화콘덴서,"74,500",▲,"2,900","+4.05","640,853","76.48","6.17%","47,847"
56,'365660,,레몬헬스케어,"5,460",▲,"110","+2.06","8,043,894","69.51","60.25%","47,075"
57,'001440,신,대한전선,"23,950",▲,"750","+3.23","1,966,320","49.50","1.01%","46,254"
58,'028300,증,HLB,"30,900",▲,"300","+0.98","1,494,018","86.60","1.13%","46,107"
59,'090360,신,로보스타,"65,300",▲,"3,900","+6.35","703,992","162.14","7.23%","46,079"
60,'002990,증,금호건설,"8,980",▼,"-130","-1.43","5,016,089","27.45","13.47%","45,965"
61,'000500,신,가온전선,"135,600",▲,"1,400","+1.04","328,859","31.50","1.11%","44,280"
62,'037070,신,파세코,"7,300",▲,"690","+10.44","5,689,338","325.61","28.45%","44,120"
63,'483650,,달바글로벌,"223,500",▲,"2,500","+1.13","197,331","46.62","1.58%","43,677"
64,'006260,신,LS,"273,000",▲,"6,000","+2.25","159,692","54.37","0.52%","43,244"
65,'009155,신,삼성전기우,"420,500",▲,"4,500","+1.08","100,857","126.37","3.47%","42,693"
66,'128940,신,한미약품,"345,500",▲,"12,000","+3.60","122,911","81.93","0.96%","42,530"
67,'016360,신,삼성증권,"97,000",▼,"-2,800","-2.81","435,692","58.36","0.49%","42,189"
68,'131970,신,두산테스나,"64,900",▲,"800","+1.25","628,878","67.30","3.26%","41,582"
69,'226950,증,올릭스,"105,400",▲,"10,600","+11.18","392,244","101.44","1.87%","40,737"
70,'008770,신,호텔신라,"41,250",▼,"-2,300","-5.28","980,782","143.61","2.50%","40,203"
71,'084370,신,유진테크,"113,900",▲,"1,600","+1.42","349,806","71.08","1.53%","40,096"
72,'051900,신,LG생활건강,"283,500",▼,"-3,500","-1.22","139,712","56.24","0.94%","39,939"
73,'067310,신,하나마이크론,"30,150",▲,"450","+1.52","1,274,887","42.63","1.92%","38,633"
74,'466100,신,클로봇,"25,550",▲,"2,350","+10.13","1,415,270","193.16","5.56%","35,707"
75,'413630,신,씨피시스템,"4,070",▲,"205","+5.30","8,911,681","114.22","24.46%","35,658"
76,'078930,신,GS,"84,600",▼,"-4,400","-4.94","413,771","38.92","0.45%","35,403"
77,'062040,신,산일전기,"145,600",▲,"2,400","+1.68","244,141","49.41","0.80%","35,358"
78,'032820,증,우리기술,"9,640",▲,"610","+6.76","3,694,971","88.13","2.16%","35,197"
79,'448900,신,한국피아이엠,"60,200",▲,"8,900","+17.35","598,380","197.33","9.86%","34,987"
80,'298380,신,에이비엘바이오,"71,000",▲,"4,200","+6.29","497,537","87.07","0.89%","34,923"
81,'028670,신,팬오션,"4,935",▼,"-535","-9.78","6,832,517","81.84","1.28%","34,250"
82,'267270,신,HD건설기계,"126,500",▲,"1,600","+1.28","270,484","66.65","0.57%","34,137"
83,'039030,신,이오테크닉스,"292,000",▼,"-4,000","-1.35","115,452","49.03","0.94%","33,780"
84,'131290,신,티에스이,"189,700",▲,"3,100","+1.66","175,450","85.59","1.59%","33,510"
85,'067290,신,JW신약,"1,936",▲,"78","+4.20","16,807,861","112.29","30.00%","33,415"
86,'322000,신,HD현대에너지솔루션,"119,600",▲,"7,500","+6.69","287,788","75.47","2.57%","33,399"
87,'000990,신,DB하이텍,"80,900",▼,"-2,200","-2.65","409,897","30.48","0.95%","33,230"
88,'383220,신,F&F,"61,800",▼,"-18,700","-23.23","517,540","324.22","1.36%","32,928"
89,'290650,신,엘앤씨바이오,"48,550",▼,"-3,350","-6.45","702,561","106.50","2.61%","32,883"
90,'460930,신,현대힘스,"13,410",▼,"-240","-1.76","2,379,472","49.87","6.71%","32,314"
91,'440110,증,파두,"63,300",▼,"-100","-0.16","507,107","57.19","1.02%","32,182"
92,'004170,신,신세계,"405,500",▼,"-17,500","-4.14","78,496","47.36","0.84%","31,962"
93,'459510,증,나우로보틱스,"16,440",▲,"2,630","+19.04","1,928,660","478.67","14.87%","30,121"
94,'420770,,기가비스,"116,300",▲,"12,800","+12.37","251,540","69.92","1.99%","28,810"
95,'034220,신,LG디스플레이,"9,160",▼,"-50","-0.54","3,126,523","34.74","0.63%","28,525"
96,'103590,신,일진전기,"53,100",▲,"1,100","+2.12","502,735","50.92","1.06%","26,371"
97,'090710,증,휴림로봇,"6,640",▲,"450","+7.27","3,938,337","153.91","3.30%","26,102"
98,'004020,신,현대제철,"24,800",▼,"-1,550","-5.88","1,026,175","121.23","0.77%","25,849"
99,'332570,신,PS일렉트로닉스,"7,680",▲,"410","+5.64","3,350,045","86.38","7.18%","25,577"
100,'463020,,뉴엔AI,"8,750",▲,"1,100","+14.38","2,840,973","850.54","32.00%","25,573"
101,'047050,신,포스코인터내셔널,"51,300",▼,"-900","-1.72","497,348","54.58","0.29%","25,514"
102,'161890,신,한국콜마,"96,800",▲,"1,600","+1.68","259,028","63.43","1.10%","24,946"
103,'138930,신,BNK금융지주,"15,090",▼,"-80","-0.53","1,663,982","94.74","0.54%","24,795"
104,'079650,증,서산,"4,250", ,"0","0","5,373,527","51.54","26.87%","23,852"
