순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'036930,신,주성엔지니어링,"162,400",▲,"17,600","+12.15","3,271,932","205.22","7.04%","518,617"
2,'058610,,에스피지,"114,000",▲,"6,600","+6.15","3,964,730","335.42","17.88%","456,200"
3,'009830,신,한화솔루션,"36,350",▲,"1,100","+3.12","9,105,803","117.14","4.05%","331,654"
4,'080220,신,제주반도체,"90,400",▲,"2,700","+3.08","3,112,604","63.91","9.04%","282,803"
5,'006340,신,대원전선,"14,520",▼,"-430","-2.88","17,260,312","182.59","22.02%","265,536"
6,'073240,신,금호타이어,"7,520",▲,"150","+2.04","28,897,522","229.29","10.06%","212,480"
7,'010170,경,대한광통신,"13,450",▼,"-590","-4.20","15,523,700","35.20","9.99%","204,814"
8,'001820,신,삼화콘덴서,"84,500",▲,"3,300","+4.06","2,312,533","867.63","22.25%","201,474"
9,'222800,신,심텍,"113,900",▼,"-2,000","-1.73","1,568,858","101.74","4.19%","184,461"
10,'090460,신,비에이치,"18,120",▲,"2,610","+16.83","10,421,792","1,231.71","30.92%","181,951"
11,'214450,신,파마리서치,"417,000",▲,"7,000","+1.71","429,442","98.08","4.14%","181,934"
12,'475150,,SK이터닉스,"51,100",▼,"-200","-0.39","3,185,664","135.09","9.36%","166,272"
13,'010060,신,OCI홀딩스,"273,500",▼,"-11,000","-3.87","552,195","45.06","2.96%","151,720"
14,'240810,신,원익IPS,"104,700",▲,"6,300","+6.40","1,469,227","102.38","3.00%","150,877"
15,'181710,신,NHN,"54,200",↑,"12,450","+29.82","2,927,131","3,377.88","8.94%","146,610"
16,'277810,신,레인보우로보틱스,"480,000",▼,"-9,000","-1.84","297,895","119.65","1.54%","144,701"
17,'002990,증,금호건설,"11,490",↑,"2,650","+29.98","13,437,895","280.27","36.07%","143,021"
18,'484810,,티엑스알로보틱스,"17,160",▲,"760","+4.63","7,530,974","509.87","48.75%","137,938"
19,'006360,신,GS건설,"34,750",▼,"-150","-0.43","3,907,411","79.67","4.57%","137,098"
20,'000250,증,삼천당제약,"191,700",▲,"2,900","+1.54","701,661","106.23","3.00%","135,585"
21,'108490,,로보티즈,"243,500",▼,"-3,500","-1.42","541,429","135.14","3.70%","134,524"
22,'241710,신,코스메카코리아,"109,400",▲,"14,400","+15.16","1,218,268","493.42","11.41%","133,015"
23,'439090,신,마녀공장,"19,130",▲,"1,800","+10.39","6,468,664","1,277.25","39.46%","120,769"
24,'347850,신,디앤디파마텍,"60,900",▼,"-4,800","-7.31","1,926,394","101.71","4.21%","119,537"
25,'466100,신,클로봇,"31,050",▼,"-1,550","-4.75","3,339,790","138.15","13.12%","107,592"
26,'095610,신,테스,"146,000",▲,"3,400","+2.38","725,679","62.16","3.75%","105,336"
27,'226340,경,본느,"8,060",↑,"1,860","+30.00","15,440,089","","184.02%","105,147"
28,'003230,신,삼양식품,"1,254,000",▼,"-34,000","-2.64","78,270","118.74","1.04%","99,868"
29,'062040,신,산일전기,"184,700",▲,"900","+0.49","490,955","33.97","1.61%","90,091"
30,'047040,신,대우건설,"17,320",▲,"290","+1.70","5,265,842","91.74","1.29%","89,505"
31,'336260,,두산퓨얼셀,"35,500",▲,"2,150","+6.45","2,336,994","146.83","3.57%","83,511"
32,'319660,신,피에스케이,"129,100",▼,"-3,600","-2.71","628,925","92.89","2.18%","81,998"
33,'089970,신,브이엠,"72,400",▲,"4,800","+7.10","1,153,142","86.42","4.39%","81,825"
34,'036570,신,NC,"255,500",▲,"12,000","+4.93","311,626","450.70","1.45%","79,196"
35,'007660,신,이수페타시스,"87,800",▼,"-5,200","-5.59","891,194","86.08","1.22%","78,953"
36,'066970,증,엘앤에프,"98,500",▼,"-2,500","-2.48","767,540","55.14","1.89%","77,348"
37,'218410,신,RFHIC,"52,100",▼,"-2,300","-4.23","1,445,032","73.30","5.44%","76,223"
38,'003010,신,혜인,"7,080",▲,"1,150","+19.39","10,412,664","135.55","81.91%","74,612"
39,'097950,신,CJ제일제당,"188,000",▼,"-17,500","-8.52","380,004","753.25","2.53%","72,415"
40,'064400,신,LG씨엔에스,"75,600",▲,"2,000","+2.72","961,015","129.01","1.00%","72,348"
41,'403870,신,HPSP,"38,400",▲,"1,450","+3.92","1,861,264","91.86","2.27%","70,014"
42,'298380,신,에이비엘바이오,"89,100",▼,"-4,500","-4.81","768,959","84.68","1.38%","69,629"
43,'126730,신,코칩,"20,000",↑,"4,580","+29.70","3,784,037","210.53","43.15%","67,985"
44,'028050,신,삼성E&A,"48,950",▲,"150","+0.31","1,371,112","112.26","0.70%","67,252"
45,'000500,신,가온전선,"157,200",▲,"700","+0.45","422,847","87.28","1.43%","66,856"
46,'131290,신,티에스이,"244,500",▲,"17,500","+7.71","261,938","134.05","2.37%","65,105"
47,'004170,신,신세계,"428,500",▼,"-3,500","-0.81","151,902","195.98","1.61%","64,934"
48,'001450,신,현대해상,"44,050",▲,"3,050","+7.44","1,451,930","144.24","1.71%","63,769"
49,'257720,신,실리콘투,"40,050",▲,"1,650","+4.30","1,562,009","206.51","2.39%","60,956"
50,'353200,,대덕전자,"104,700",▼,"-2,900","-2.70","563,764","69.03","1.15%","59,422"
51,'226950,증,올릭스,"131,900",▼,"-5,900","-4.28","441,015","73.86","2.10%","59,071"
52,'112040,신,위메이드,"19,010",▲,"2,250","+13.42","3,012,024","811.41","8.88%","58,956"
53,'141080,신,리가켐바이오,"116,900",▼,"-3,000","-2.50","500,485","66.11","1.36%","58,809"
54,'000100,신,유한양행,"85,600",▲,"3,600","+4.39","680,563","198.45","0.86%","58,253"
55,'439960,,코스모로보틱스,"16,940",▼,"-1,220","-6.72","3,416,370","104.38","10.53%","57,867"
56,'059120,신,아진엑스텍,"7,450",▲,"570","+8.28","7,369,681","1,111.33","40.25%","57,096"
57,'058470,신,리노공업,"71,500",▲,"800","+1.13","806,399","87.13","1.06%","56,943"
58,'090360,,로보스타,"82,400",▼,"-3,100","-3.63","648,721","83.75","6.66%","55,119"
59,'352820,신,하이브,"180,300",▼,"-3,600","-1.96","302,202","108.61","0.71%","54,556"
60,'079650,증,서산,"5,240",↑,"1,205","+29.86","11,095,494","590.40","55.48%","54,484"
61,'323280,,태성,"49,350",▲,"3,700","+8.11","1,134,176","93.14","3.72%","54,241"
62,'078930,신,GS,"97,500",▲,"200","+0.21","538,845","156.38","0.59%","53,019"
63,'161890,신,한국콜마,"107,900",▲,"2,000","+1.89","485,275","169.13","2.06%","52,877"
64,'028300,증,HLB,"41,950",▲,"1,250","+3.07","1,283,394","68.47","0.97%","52,768"
65,'039030,신,이오테크닉스,"368,500",▲,"11,500","+3.22","143,398","106.78","1.17%","52,412"
66,'347700,증,스피어,"25,350",▲,"250","+1.00","1,987,186","74.45","3.86%","51,133"
67,'483650,신,달바글로벌,"246,000",▲,"4,500","+1.86","204,875","147.43","1.64%","50,884"
68,'090430,신,아모레퍼시픽,"137,300",▲,"1,500","+1.10","365,143","71.77","0.63%","50,261"
69,'267270,신,HD건설기계,"142,000",▼,"-1,800","-1.25","343,105","114.67","0.72%","49,957"
70,'119850,,지엔씨에너지,"49,900",▼,"-2,900","-5.49","979,770","48.33","5.96%","49,490"
71,'067310,신,하나마이크론,"35,000",▲,"1,150","+3.40","1,411,768","83.13","2.13%","49,150"
72,'003350,신,한국화장품제조,"10,340",▲,"1,320","+14.63","4,635,735","1,699.22","20.46%","49,002"
73,'087010,증,펩트론,"184,400",▲,"1,300","+0.71","266,553","50.53","1.15%","47,984"
74,'457370,신,한켐,"8,220",▲,"660","+8.73","5,460,606","254.03","67.69%","46,570"
75,'043260,주,성호전자,"19,700",▼,"-950","-4.60","2,318,077","40.22","3.24%","44,898"
76,'096530,신,씨젠,"32,550",▲,"1,800","+5.85","1,342,095","176.72","2.57%","43,832"
77,'477850,주,마키나락스,"31,150",▼,"-1,700","-5.18","1,380,672","31.79","7.78%","42,642"
78,'322000,신,HD현대에너지솔루션,"118,500",▼,"-1,800","-1.50","356,151","53.93","3.18%","42,344"
79,'001440,신,대한전선,"28,300",▼,"-600","-2.08","1,493,806","63.08","0.77%","42,314"
80,'025320,신,시노펙스,"4,625",▲,"520","+12.67","8,983,357","576.29","9.75%","41,275"
81,'036540,증,SFA반도체,"6,180",▲,"640","+11.55","6,705,213","308.60","4.08%","41,238"
82,'124500,신,아이티센글로벌,"28,150",▲,"1,700","+6.43","1,430,602","106.24","6.17%","40,118"
83,'950160,증,코오롱티슈진,"19,620",▲,"290","+1.50","2,076,832","46.53","2.45%","39,906"
84,'051900,신,LG생활건강,"318,500",▼,"-1,500","-0.47","124,515","91.09","0.84%","39,775"
85,'089860,신,롯데렌탈,"45,000",▲,"2,200","+5.14","871,972","270.61","2.41%","38,691"
86,'192820,신,코스맥스,"210,000",▲,"6,500","+3.19","179,264","199.77","1.58%","37,826"
