순위,종목코드,분,종목명,현재가,대비,,등락률,거래량,전일비,회전율,금액(백만)
1,'475150,,SK이터닉스,"56,000",▼,"-1,800","-3.11","6,656,714","169.26","19.55%","393,687"
2,'002990,증,금호건설,"15,650",▲,"3,050","+24.21","25,656,110","799.42","68.86%","390,246"
3,'237690,신,에스티팜,"110,900",▲,"11,600","+11.68","2,901,270","3,277.28","13.90%","330,532"
4,'950260,,인제니아테라퓨틱스(Reg.S),"18,330",↑,"4,230","+30.00","18,903,811","60.03","38.24%","296,984"
5,'403870,신,HPSP,"48,000",▲,"2,300","+5.03","5,221,641","81.33","6.35%","250,773"
6,'010060,신,OCI홀딩스,"290,000",▲,"12,500","+4.50","612,358","101.96","3.28%","179,642"
7,'950160,증,코오롱티슈진,"21,650",▼,"-4,250","-16.41","8,102,177","359.76","9.54%","178,024"
8,'476830,,알지노믹스,"36,850",▲,"5,250","+16.61","4,494,908","870.32","16.03%","166,034"
9,'016360,신,삼성증권,"92,400",▲,"7,400","+8.71","1,588,999","139.01","1.78%","145,974"
10,'036930,신,주성엔지니어링,"177,300",▲,"5,700","+3.32","786,364","72.53","1.70%","138,424"
11,'005690,신,파미셀,"11,860",▲,"480","+4.22","9,959,582","3,351.83","16.60%","127,589"
12,'124500,신,아이티센글로벌,"31,350",▲,"5,800","+22.70","3,928,205","1,062.12","16.93%","120,222"
13,'222800,신,심텍,"114,900",▲,"4,200","+3.79","1,008,305","59.99","2.70%","115,631"
14,'006260,신,LS,"313,500",▼,"-19,500","-5.86","341,042","138.79","1.10%","108,607"
15,'108490,신,로보티즈,"262,500",▼,"-4,500","-1.69","393,768","33.77","2.69%","104,354"
16,'028300,증,HLB,"39,900",▼,"-2,200","-5.23","2,538,538","234.69","1.91%","102,317"
17,'007660,신,이수페타시스,"105,000",▲,"600","+0.57","962,629","39.51","1.32%","100,334"
18,'257720,신,실리콘투,"45,950",▲,"650","+1.43","2,147,969","28.86","3.28%","98,891"
19,'009830,신,한화솔루션,"35,200",▲,"550","+1.59","2,740,094","102.86","1.22%","97,846"
20,'214450,신,파마리서치,"413,500",▲,"22,500","+5.75","225,689","150.65","2.18%","92,129"
21,'387690,신,레메디,"14,820",▲,"1,970","+15.33","6,145,539","296.53","80.59%","89,857"
22,'080220,신,제주반도체,"76,500",▲,"2,900","+3.94","1,150,522","80.14","3.35%","87,239"
23,'064260,,다날,"5,090",▲,"445","+9.58","16,300,144","1,790.11","21.55%","86,517"
24,'073240,신,금호타이어,"7,420",▼,"-180","-2.37","11,057,382","150.20","3.85%","83,382"
25,'226950,증,올릭스,"109,400",▲,"5,000","+4.79","722,860","274.88","3.44%","81,380"
26,'161890,,한국콜마,"137,800",▲,"10,000","+7.82","603,034","114.58","2.56%","80,725"
27,'006360,신,GS건설,"35,600",▲,"650","+1.86","2,248,188","78.60","2.63%","80,495"
28,'332570,신,PS일렉트로닉스,"9,550",▲,"950","+11.05","8,338,432","179.03","17.86%","76,549"
29,'119850,신,지엔씨에너지,"50,100",▼,"-4,800","-8.74","1,400,706","69.42","8.52%","72,712"
30,'477850,,마키나락스,"27,900",▲,"1,400","+5.28","2,625,225","220.96","14.79%","71,181"
31,'095610,신,테스,"142,200",▼,"-1,800","-1.25","487,210","76.83","2.52%","70,015"
32,'064550,신,바이오니아,"9,500",▲,"310","+3.37","6,898,148","142.05","26.73%","69,579"
33,'353200,신,대덕전자,"113,400",▼,"-800","-0.70","604,136","88.87","1.23%","69,469"
34,'336260,,두산퓨얼셀,"40,650",▲,"850","+2.14","1,689,138","60.54","2.58%","68,644"
35,'397030,신,에이프릴바이오,"21,250",▼,"-5,050","-19.20","3,057,878","79.12","11.12%","67,281"
36,'028050,신,삼성E&A,"48,050",▼,"-450","-0.93","1,341,776","86.16","0.69%","65,282"
37,'079650,증,서산,"5,380",▲,"750","+16.20","11,874,799","1,387.02","59.38%","64,643"
38,'322000,신,HD현대에너지솔루션,"139,100",▲,"9,700","+7.50","472,220","76.19","4.22%","64,588"
39,'047050,신,포스코인터내셔널,"52,300",▲,"1,600","+3.16","1,168,722","160.37","0.67%","61,000"
40,'066970,증,엘앤에프,"108,000",▲,"3,000","+2.86","548,442","111.96","1.35%","60,554"
41,'347850,신,디앤디파마텍,"57,800",▼,"-300","-0.52","1,022,593","173.35","2.24%","59,816"
42,'240810,신,원익IPS,"113,900",▲,"4,600","+4.21","532,990","87.72","1.09%","59,558"
43,'001210,증,금호전기,"7,460",↑,"1,720","+29.97","8,788,952","368.39","71.02%","59,427"
44,'138610,신,나이벡,"19,100",▲,"3,160","+19.82","3,044,994","13,682.91","26.79%","59,175"
45,'025980,신,아난티,"5,220",▼,"-130","-2.43","11,139,589","23.21","11.45%","58,655"
46,'128940,신,한미약품,"399,000",▲,"10,500","+2.70","146,085","231.99","1.15%","58,412"
47,'192820,신,코스맥스,"260,500",▲,"14,500","+5.89","224,913","128.31","1.99%","57,958"
48,'067310,신,하나마이크론,"36,900",▲,"300","+0.82","1,509,076","57.99","2.27%","56,069"
49,'058610,신,에스피지,"103,400",▲,"1,900","+1.87","535,118","41.28","2.42%","55,504"
50,'095340,신,ISC,"168,700",▼,"-8,600","-4.85","319,165","87.89","1.51%","54,570"
51,'007340,신,DN오토모티브,"46,650",▼,"-7,450","-13.77","1,099,667","106.19","1.88%","53,332"
52,'277810,신,레인보우로보틱스,"471,500",▲,"9,000","+1.95","111,398","56.04","0.58%","52,450"
53,'064400,신,LG씨엔에스,"73,800",▲,"2,800","+3.94","700,255","80.35","0.73%","51,782"
54,'039030,신,이오테크닉스,"415,000", ,"0","0","122,411","74.49","1.00%","51,346"
55,'267270,신,HD건설기계,"121,900",▼,"-7,300","-5.65","411,229","133.45","0.86%","51,126"
56,'047040,신,대우건설,"16,710",▼,"-490","-2.85","2,943,940","75.84","0.72%","49,935"
57,'0126Z0,신,삼성에피스홀딩스,"379,000",▲,"15,500","+4.26","128,617","109.74","0.52%","48,634"
58,'141080,신,리가켐바이오,"108,300",▲,"3,900","+3.74","436,016","127.56","1.18%","47,238"
59,'131290,신,티에스이,"242,000",▼,"-14,000","-5.47","189,995","92.79","1.72%","46,274"
60,'131970,신,두산테스나,"82,100",▲,"5,800","+7.60","560,568","181.28","2.91%","46,089"
61,'388050,신,지투파워,"9,320",▲,"120","+1.30","4,716,801","419.24","25.22%","46,053"
62,'377300,신,카카오페이,"44,950",▲,"3,700","+8.97","1,013,132","409.92","0.75%","45,790"
63,'006340,신,대원전선,"14,530",▲,"390","+2.76","3,133,343","74.35","4.00%","44,731"
64,'352820,신,하이브,"173,400",▲,"1,200","+0.70","253,770","100.78","0.59%","44,434"
65,'298380,신,에이비엘바이오,"82,500",▲,"2,800","+3.51","530,080","141.09","0.95%","43,973"
66,'483650,신,달바글로벌,"225,000",▲,"7,000","+3.21","198,360","80.29","1.59%","43,865"
67,'181710,주,NHN,"71,900",▼,"-2,600","-3.49","600,928","158.57","1.84%","43,676"
68,'009420,신,한올바이오파마,"62,600",▲,"3,400","+5.74","693,866","154.73","1.33%","42,795"
69,'010170,경,대한광통신,"12,650",▼,"-50","-0.39","3,286,905","78.48","2.12%","41,786"
70,'039490,신,키움증권,"275,500",▲,"10,000","+3.77","151,284","41.16","0.58%","41,418"
71,'000250,증,삼천당제약,"182,800",▲,"3,200","+1.78","221,208","95.94","0.95%","40,808"
72,'178320,신,서진시스템,"38,800",▲,"550","+1.44","1,026,201","79.96","1.62%","40,363"
73,'003490,신,대한항공,"25,050", ,"0","0","1,587,788","81.65","0.44%","39,917"
74,'001820,신,삼화콘덴서,"97,600",▲,"3,600","+3.83","409,890","94.12","3.95%","39,908"
75,'126640,경,화신정공,"4,535",▼,"-845","-15.71","8,196,366","69.54","23.39%","39,776"
76,'000100,신,유한양행,"83,400",▲,"3,800","+4.77","464,431","159.23","0.59%","38,593"
77,'087010,증,펩트론,"185,900", ,"0","0","198,274","97.80","0.86%","37,451"
78,'001450,신,현대해상,"48,850",▼,"-1,150","-2.30","751,135","56.05","0.89%","36,714"
